% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 12:50
% Table:              Ave v Plane Mutiphysics - 
% Time (s)               aveop2(w) (m/s)
0                        -2.3636958285773547E-19
4.761904761904762E-5     3.9132538972872076E-10
9.523809523809524E-5     -2.2549509861099275E-8
1.4285714285714287E-4    9.191170412121747E-7
1.9047619047619048E-4    -1.4002868518085288E-5
2.380952380952381E-4     -1.0231496834801595E-4
2.8571428571428574E-4    -1.8417215152668304E-4
3.333333333333333E-4     -4.10467009122366E-4
3.8095238095238096E-4    -0.0013601423795514172
4.285714285714286E-4     8.041420198537016E-4
4.761904761904762E-4     6.821901453771496E-4
5.238095238095238E-4     4.363889646761693E-4
5.714285714285715E-4     -0.0380880204789747
6.190476190476191E-4     -0.06836727947802373
6.666666666666666E-4     -0.07567604415325152
7.142857142857143E-4     -0.028886805932310185
7.619047619047619E-4     0.02342028948267029
8.095238095238096E-4     0.05788942111565808
8.571428571428572E-4     0.07535879755671918
9.047619047619047E-4     0.07300957990389419
9.523809523809524E-4     0.057685738637131154
0.001                    0.02856607404865615
0.0010476190476190477    -0.004294112055808807
0.0010952380952380953    -0.0341366053384003
0.001142857142857143     -0.05077828588052507
0.0011904761904761906    -0.05053342963431697
0.0012380952380952382    -0.034300381401045944
0.0012857142857142856    -0.006689572366789881
0.0013333333333333333    0.022006035351667664
0.001380952380952381     0.039935991687571566
0.0014285714285714286    0.044369906804095846
0.0014761904761904762    0.030174127655803403
0.0015238095238095239    0.007117076334454511
0.0015714285714285715    -0.020789384954782646
0.0016190476190476191    -0.03724817284697678
0.0016666666666666668    -0.04152535883708639
0.0017142857142857144    -0.028221433547191952
0.001761904761904762     -0.005015240737004427
0.0018095238095238095    0.02018088983911357
0.0018571428571428571    0.037770652649164946
0.0019047619047619048    0.04003508769977567
0.0019523809523809524    0.028715522042191025
0.002                    0.0038889944431598615
0.0020476190476190477    -0.02053944998237048
0.0020952380952380953    -0.038183582705412944
0.002142857142857143     -0.040403535390313536
0.0021904761904761906    -0.02823156630195625
0.0022380952380952382    -0.004110685891271928
0.002285714285714286     0.02123290268210276
0.0023333333333333335    0.037793593692004426
0.002380952380952381     0.04074873961612561
0.002428571428571429     0.028208952514578615
0.0024761904761904764    0.004139390064976039
0.002523809523809524     -0.021073976792590664
0.0025714285714285713    -0.037999634950517586
0.002619047619047619     -0.040658529206528744
0.0026666666666666666    -0.028340609107918392
0.0027142857142857142    -0.004185217243517425
0.002761904761904762     0.021012501215389032
0.0028095238095238095    0.037976842765010614
0.002857142857142857     0.04068907352810124
0.0029047619047619048    0.0281917677921436
0.0029523809523809524    0.004343365457014587
0.003                    -0.021187307002329334
0.0030476190476190477    -0.03801024817475928
0.0030952380952380953    -0.04071129559271393
0.003142857142857143     -0.027924926862290124
0.0031904761904761906    -0.004192285207678462
0.0032380952380952383    0.02121068308347106
0.003285714285714286     0.037689247956457346
0.0033333333333333335    0.04064158747190825
0.003380952380952381     0.02811295750493827
0.003428571428571429     0.004285857699316985
0.0034761904761904765    -0.021083098069204612
0.003523809523809524     -0.03794834005907479
0.0035714285714285713    -0.040709003714057335
0.003619047619047619     -0.028072423284538114
0.0036666666666666666    -0.004303268039662377
0.0037142857142857142    0.021084991313159454
0.003761904761904762     0.03793048600370363
0.0038095238095238095    0.040793256350278036
0.003857142857142857     0.028239778412970415
0.003904761904761905     0.004200407533400886
0.003952380952380953     -0.021057711454648506
0.004                    -0.03790749907310471
0.004047619047619048     -0.040906446468889406
0.004095238095238095     -0.02808754150701142
0.004142857142857143     -0.004214031845358328
0.004190476190476191     0.02106390101138876
0.004238095238095238     0.03764148227183553
0.004285714285714286     0.040974708452175636
0.004333333333333333     0.02828662223045113
0.004380952380952381     0.00430240580817276
0.004428571428571428     -0.021164404133453364
0.0044761904761904765    -0.03800522831633049
0.004523809523809524     -0.04069646349713382
0.004571428571428572     -0.028210767292764737
0.004619047619047619     -0.004121983566991212
0.004666666666666667     0.02098651571894605
0.004714285714285714     0.03789687621243205
0.004761904761904762     0.040743849972200666
0.0048095238095238095    0.028291258184193247
0.004857142857142858     0.0041760615027089335
0.004904761904761905     -0.02117408784462476
0.004952380952380953     -0.03783073193866488
0.005                    -0.0408997061291148
0.005047619047619048     -0.02827546940111373
0.005095238095238095     -0.004433687780598859
0.005142857142857143     0.021296722214477874
0.005190476190476191     0.037936252009091315
0.005238095238095238     0.04078589698783828
0.005285714285714286     0.028358426446309388
0.005333333333333333     0.0041993375751468
0.005380952380952381     -0.021170904676668482
0.0054285714285714284    -0.03822089808467675
0.0054761904761904765    -0.04059596996761914
0.005523809523809524     -0.028156263157767012
0.005571428571428572     -0.004155750486218757
0.005619047619047619     0.021154925882508335
0.005666666666666667     0.03789765737747702
0.005714285714285714     0.040769174917234044
0.005761904761904762     0.02822281650604461
0.0058095238095238096    0.004399239003498473
0.005857142857142858     -0.021136992814640678
0.005904761904761905     -0.03786966048069736
0.005952380952380953     -0.0408094820665887
0.006                    -0.028044995516609005
0.006047619047619048     -0.004298666446416362
0.006095238095238095     0.021098316893303597
0.006142857142857143     0.03801975971608006
0.006190476190476191     0.04068707709078371
0.006238095238095238     0.028192049273721095
0.006285714285714286     0.004157882852380842
0.006333333333333333     -0.021020597519025127
0.006380952380952381     -0.03813201388395326
0.0064285714285714285    -0.04066983295376999
0.0064761904761904765    -0.02832513115607601
0.006523809523809524     -0.004182354291135005
0.006571428571428572     0.02102444463727338
0.006619047619047619     0.03799345521494534
0.006666666666666667     0.04090282964960659
0.006714285714285714     0.02841064450904521
0.006761904761904762     0.004333090551849683
0.00680952380952381      -0.021225731723009716
0.006857142857142858     -0.0379817545814475
0.006904761904761905     -0.04088326370242385
0.006952380952380953     -0.028164554272058315
0.007                    -0.004238741525527319
0.007047619047619048     0.021241886040967432
0.007095238095238095     0.03802800337979313
0.007142857142857143     0.040778117866868566
