% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 12:50
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               Pin-p2 (Pa), Point: 16
0                        -2.541125357739053E-5
4.761904761904762E-5     18.614143518012686
9.523809523809524E-5     29.871927775752592
1.4285714285714287E-4    30.318305724007388
1.9047619047619048E-4    18.37782366197395
2.380952380952381E-4     0.05209064922997749
2.8571428571428574E-4    -18.68654250861436
3.333333333333333E-4     -30.32581512563401
3.8095238095238096E-4    -29.860138547265986
4.285714285714286E-4     -18.731933614443008
4.761904761904762E-4     -0.11649088819807041
5.238095238095238E-4     18.633270378865138
5.714285714285715E-4     30.00638751092495
6.190476190476191E-4     30.039793252146215
6.666666666666666E-4     18.601349955794586
7.142857142857143E-4     -0.03684901392951881
7.619047619047619E-4     -18.49706976229089
8.095238095238096E-4     -29.826345128588176
8.571428571428572E-4     -29.684960503936832
9.047619047619047E-4     -18.477208868988487
9.523809523809524E-4     -0.30434079197254166
0.001                    18.760000321668826
0.0010476190476190477    30.082977627674378
0.0010952380952380953    29.973142334025688
0.001142857142857143     18.311877143274863
0.0011904761904761906    1.2065944691441834
0.0012380952380952382    -26.685601645002592
0.0012857142857142856    -43.61539145854256
0.0013333333333333333    -39.605549150387
0.001380952380952381     -21.96155327739599
0.0014285714285714286    0.6117875687190962
0.0014761904761904762    17.23013953945004
0.0015238095238095239    23.110088077487767
0.0015714285714285715    17.370675834341313
0.0016190476190476191    3.6120605605197937
0.0016666666666666668    -11.443992240266175
0.0017142857142857144    -21.129587483126112
0.001761904761904762     -21.527675762758847
0.0018095238095238095    -13.271960988992511
0.0018571428571428571    1.3012806266918986
0.0019047619047619048    15.980776302092744
0.0019523809523809524    24.19873688297196
0.002                    23.429640564977817
0.0020476190476190477    13.215975841537563
0.0020952380952380953    -1.610807068738417
0.002142857142857143     -17.071519432708023
0.0021904761904761906    -25.41295954752892
0.0022380952380952382    -24.330232807170802
0.002285714285714286     -13.964266336667691
0.0023333333333333335    1.5906754002380055
0.002380952380952381     16.876038581959335
0.002428571428571429     25.80982524252084
0.0024761904761904764    24.233881423321556
0.002523809523809524     14.399549542607211
0.0025714285714285713    -1.6459210405540787
0.002619047619047619     -16.743844602969613
0.0026666666666666666    -25.733977811887858
0.0027142857142857142    -24.564963764963238
0.002761904761904762     -14.331600372510046
0.0028095238095238095    1.3646996684578667
0.002857142857142857     16.847106161643403
0.0029047619047619048    25.581786506067573
0.0029523809523809524    24.56290410540371
0.003                    14.18679570230212
0.0030476190476190477    -1.368278477324587
0.0030952380952380953    -16.79591283083379
0.003142857142857143     -25.63470968748899
0.0031904761904761906    -24.459788885191315
0.0032380952380952383    -14.371373865646127
0.003285714285714286     1.2929431921521441
0.0033333333333333335    16.749988994730284
0.003380952380952381     25.63635287259155
0.003428571428571429     24.47027914945317
0.0034761904761904765    14.333231944458248
0.003523809523809524     -1.4358374360133226
0.0035714285714285713    -16.80907519267967
0.003619047619047619     -25.63639674255952
0.0036666666666666666    -24.589016979541597
0.0037142857142857142    -14.389728844710383
0.003761904761904762     1.2687930269954677
0.0038095238095238095    16.8343692725293
0.003857142857142857     25.606416278924087
0.003904761904761905     24.472426668097
0.003952380952380953     14.288411838257005
0.004                    -1.3507462207562
0.004047619047619048     -16.8083847152347
0.004095238095238095     -25.689449036757708
0.004142857142857143     -24.544358218093414
0.004190476190476191     -14.357552257797309
0.004238095238095238     1.312958335877049
0.004285714285714286     16.81765527993508
0.004333333333333333     25.608523758216172
0.004380952380952381     24.448646194826075
0.004428571428571428     14.286756474435244
0.0044761904761904765    -1.431484372744137
0.004523809523809524     -16.835921704775554
0.004571428571428572     -25.615275172615018
0.004619047619047619     -24.599280627132913
0.004666666666666667     -14.362523678542857
0.004714285714285714     1.2644911741051104
0.004761904761904762     16.775601527336434
0.0048095238095238095    25.533431320989372
0.004857142857142858     24.447620862054315
0.004904761904761905     14.262755832473957
0.004952380952380953     -1.3212803604893182
0.005                    -16.77783180674589
0.005047619047619048     -25.728611007162428
0.005095238095238095     -24.57529241122353
0.005142857142857143     -14.381400281599923
0.005190476190476191     1.3462311593583962
0.005238095238095238     16.773331927007032
0.005285714285714286     25.60422220704018
0.005333333333333333     24.441776385036107
0.005380952380952381     14.248459731336077
0.0054285714285714284    -1.3999457707207483
0.0054761904761904765    -16.856474760469272
0.005523809523809524     -25.59571248197708
0.005571428571428572     -24.56588018279392
0.005619047619047619     -14.371816537098248
0.005666666666666667     1.2316876692899115
0.005714285714285714     16.72293539936264
0.005761904761904762     25.553196364757582
0.0058095238095238096    24.416598295142116
0.005857142857142858     14.337409324093848
0.005904761904761905     -1.4002539460213939
0.005952380952380953     -16.781207490583917
0.006                    -25.736054422910676
0.006047619047619048     -24.51812560656358
0.006095238095238095     -14.395237004238176
0.006142857142857143     1.3620984998327401
0.006190476190476191     16.804851780737167
0.006238095238095238     25.58299970882165
0.006285714285714286     24.437606792318114
0.006333333333333333     14.270561307129391
0.006380952380952381     -1.3591689531611308
0.0064285714285714285    -16.861670143501115
0.0064761904761904765    -25.6175371378771
0.006523809523809524     -24.669834753342457
0.006571428571428572     -14.361567243729723
0.006619047619047619     1.2798055828771382
0.006666666666666667     16.698665036730503
0.006714285714285714     25.61363047965333
0.006761904761904762     24.488396827740026
0.00680952380952381      14.237932085546511
0.006857142857142858     -1.3708553364504894
0.006904761904761905     -16.765696149321073
0.006952380952380953     -25.734123210613376
0.007                    -24.568632196223497
0.007047619047619048     -14.413544358938175
0.007095238095238095     1.3086056019288108
