% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:27
% Table:              Aceleration Mic 2 - 
% Time (s)               Local acceleration, z component (m/s^2), Point: 14
0                        2.8098335544611257E-13
2.4390243902439026E-5    3.516129517648496E-6
4.878048780487805E-5     2.2417636369367183E-4
7.317073170731708E-5     0.020683157838656475
9.75609756097561E-5      -0.47080376472646274
1.2195121951219512E-4    -5.350770409934226
1.4634146341463417E-4    -21.869031134404928
1.707317073170732E-4     -68.28141283952647
1.951219512195122E-4     -184.027642799415
2.1951219512195122E-4    -149.14567389590496
2.4390243902439024E-4    283.6100477877948
2.682926829268293E-4     -276.4827829825467
2.9268292682926834E-4    423.16808474103516
3.1707317073170733E-4    -1104.7544341618122
3.414634146341464E-4     -1765.6670962646988
3.6585365853658537E-4    -702.0276056530677
3.902439024390244E-4     588.7448770355209
4.1463414634146346E-4    1535.547384777784
4.3902439024390245E-4    2105.610732242824
4.634146341463415E-4     1613.22009935906
4.878048780487805E-4     764.9354372428929
5.121951219512195E-4     -664.836851510851
5.365853658536586E-4     -1574.9784609185283
5.609756097560976E-4     -2065.9558513784423
5.853658536585367E-4     -1703.5395819095882
6.097560975609756E-4     -871.4906790277719
6.341463414634147E-4     509.20247773314577
6.585365853658537E-4     1660.9369884098899
6.829268292682927E-4     2131.9655351602223
7.073170731707318E-4     1501.3762363201986
7.317073170731707E-4     799.0655583620137
7.560975609756098E-4     -696.8322596270123
7.804878048780488E-4     -1531.1368656726804
8.048780487804879E-4     -2103.9172152633623
8.292682926829269E-4     -1441.7919243222705
8.536585365853659E-4     -1043.8336555535052
8.780487804878049E-4     744.0725015712684
9.024390243902439E-4     2913.2141575177898
9.26829268292683E-4      2647.675219286137
9.51219512195122E-4      1206.7021275270938
9.75609756097561E-4      -635.6483272595482
0.001                    -2066.982854203606
0.001024390243902439     -2605.0081830953677
0.0010487804878048781    -1893.9290207700506
0.0010731707317073172    -496.57035866698413
0.0010975609756097562    1152.7767425506397
0.0011219512195121953    2182.2086447741904
0.0011463414634146343    2643.8989784446335
0.0011707317073170733    1953.5523842455548
0.0011951219512195122    537.4734440658692
0.0012195121951219512    -1358.8983474756255
0.0012439024390243903    -2522.5303059996286
0.0012682926829268293    -2918.5633452655884
0.0012926829268292684    -2028.9768598514943
0.0013170731707317074    -783.5970924628964
0.0013414634146341464    1095.3431015558945
0.0013658536585365855    2301.182199774839
0.0013902439024390245    2856.809513194664
0.0014146341463414636    2090.1652383542846
0.0014390243902439024    555.6804740698424
0.0014634146341463415    -1085.1934907191253
0.0014878048780487805    -2281.411177266268
0.0015121951219512196    -2712.0606010064485
0.0015365853658536586    -2131.6006729925593
0.0015609756097560976    -592.3558478130416
0.0015853658536585367    1139.0034764568227
0.0016097560975609757    2499.747788543432
0.0016341463414634148    2724.4648765645043
0.0016585365853658538    2085.03235544739
0.0016829268292682929    562.7210379216626
0.0017073170731707317    -993.9576001591645
0.0017317073170731708    -2408.6525336638433
0.0017560975609756098    -2772.412811132155
0.0017804878048780488    -2155.194721426613
0.0018048780487804879    -533.4592690326319
0.001829268292682927     1069.9746145590032
0.001853658536585366     2390.4686761826583
0.001878048780487805     2725.7588380286975
0.001902439024390244     2111.6076155925766
0.0019268292682926831    652.6252586918263
0.001951219512195122     -1134.1969399696286
0.001975609756097561     -2405.8905013443737
0.002                    -2780.27481441934
0.002024390243902439     -2018.8382966748359
0.002048780487804878     -636.4147811231182
0.002073170731707317     1072.628423765102
0.0020975609756097562    2360.491554471928
0.0021219512195121953    2818.812345796867
0.0021463414634146343    2089.1913097376446
0.0021707317073170734    594.6069173119706
0.0021951219512195124    -1126.0594021065756
0.0022195121951219515    -2367.5261125334855
0.0022439024390243905    -2736.4598699522294
0.0022682926829268295    -2117.389035613558
0.0022926829268292686    -658.1505843522386
0.0023170731707317076    1072.9958232760623
0.0023414634146341467    2434.5920232748144
0.0023658536585365853    2763.3355906188344
0.0023902439024390243    2071.7097877815195
0.0024146341463414634    603.6756339672181
0.0024390243902439024    -1083.239163507948
0.0024634146341463415    -2340.275485371675
0.0024878048780487805    -2814.0577329372272
0.0025121951219512196    -2094.8806536535135
0.0025365853658536586    -614.6324176545553
0.0025609756097560977    1122.6682279079419
0.0025853658536585367    2371.021850225514
0.0026097560975609758    2768.0870015286455
0.002634146341463415     2081.303394765002
0.002658536585365854     654.8168411529372
0.002682926829268293     -1113.983577012194
0.002707317073170732     -2391.4511703500157
0.002731707317073171     -2805.072082226696
0.00275609756097561      -2048.2738734769205
0.002780487804878049     -627.4048248483036
0.002804878048780488     1090.375454966746
0.002829268292682927     2356.763277919664
0.0028536585365853662    2794.6929115467087
0.002878048780487805     2117.7903778337914
0.002902439024390244     612.7787316604624
0.002926829268292683     -1107.7774090909961
