% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:27
% Table:              Pressure Liner - (aveop1(p))
% Time (s)               aveop1(p) (Pa)
0                        -1.9293939904349163E-56
2.4390243902439026E-5    1.5225890850669393E-32
4.878048780487805E-5     3.7125339268545056E-27
7.317073170731708E-5     -5.423399804203545E-19
9.75609756097561E-5      -5.275135335924048E-15
1.2195121951219512E-4    -3.863479985088372E-12
1.4634146341463417E-4    3.526899672938989E-10
1.707317073170732E-4     -1.8153566678811237E-8
1.951219512195122E-4     2.6431779450804435E-7
2.1951219512195122E-4    7.738965691253786E-6
2.4390243902439024E-4    -4.371689802641397E-5
2.682926829268293E-4     -0.0011647924240186641
2.9268292682926834E-4    -0.007446543865332119
3.1707317073170733E-4    -0.02546902080554425
3.414634146341464E-4     -0.0672180523217152
3.6585365853658537E-4    -0.1929949100303463
3.902439024390244E-4     -0.5579592868711553
4.1463414634146346E-4    -0.9340308230541191
4.3902439024390245E-4    -0.07745164597335212
4.634146341463415E-4     0.987087442821326
4.878048780487805E-4     -0.9358135858531298
5.121951219512195E-4     0.4772913064838729
5.365853658536586E-4     -1.0269481013534367
5.609756097560976E-4     1.638834291602446
5.853658536585367E-4     -3.2275126428194465
6.097560975609756E-4     8.63092476111705
6.341463414634147E-4     35.79596580791224
6.585365853658537E-4     48.8998376836027
6.829268292682927E-4     39.52177192435235
7.073170731707318E-4     13.343547334982864
7.317073170731707E-4     -19.24236454645977
7.560975609756098E-4     -43.3759307863053
7.804878048780488E-4     -48.990098789026035
8.048780487804879E-4     -33.25806944113604
8.292682926829269E-4     -2.79953106134556
8.536585365853659E-4     30.91502835100206
8.780487804878049E-4     56.27754189799201
9.024390243902439E-4     62.10853544825421
9.26829268292683E-4      46.242521495492255
9.51219512195122E-4      12.929639129508692
9.75609756097561E-4      -23.40112385175761
0.001                    -50.421078594811384
0.001024390243902439     -57.78357958700584
0.0010487804878048781    -44.750424138433445
0.0010731707317073172    -13.588080353810543
0.0010975609756097562    20.90295131954873
0.0011219512195121953    48.46645671518158
0.0011463414634146343    55.18858661092591
0.0011707317073170733    40.19281903408437
0.0011951219512195122    9.819718462320637
0.0012195121951219512    -24.634220200915173
0.0012439024390243903    -50.45465530487909
0.0012682926829268293    -57.43236101104091
0.0012926829268292684    -42.43724159214108
0.0013170731707317074    -11.285569375076284
0.0013414634146341464    24.39979348542588
0.0013658536585365855    50.464048283995254
0.0013902439024390245    57.48106183086097
0.0014146341463414636    42.74851015810276
0.0014390243902439024    12.38665548618311
0.0014634146341463415    -23.22635426004866
0.0014878048780487805    -49.78491977347906
0.0015121951219512196    -57.04099765244313
0.0015365853658536586    -41.98669282479416
0.0015609756097560976    -11.444522175047657
0.0015853658536585367    23.55962644897147
0.0016097560975609757    49.6477200903454
0.0016341463414634148    56.96918604448881
0.0016585365853658538    42.58762946287713
0.0016829268292682929    11.330551377661003
0.0017073170731707317    -24.138657920715595
0.0017317073170731708    -50.08878961758046
0.0017560975609756098    -56.89021517106836
0.0017804878048780488    -42.47954543578138
0.0018048780487804879    -12.019102198206637
0.001829268292682927     23.382320865226077
0.001853658536585366     49.98759476335475
0.001878048780487805     57.44529600142265
0.001902439024390244     42.35754593834066
0.0019268292682926831    11.578491128111633
0.001951219512195122     -23.751635891249016
0.001975609756097561     -49.45435742627971
0.002                    -57.097550887159265
0.002024390243902439     -42.59171508807333
0.002048780487804878     -11.949654891191365
0.002073170731707317     23.85570917495983
0.0020975609756097562    49.86360667065621
0.0021219512195121953    57.10098066916169
0.0021463414634146343    42.3174030653309
0.0021707317073170734    11.724106250389262
0.0021951219512195124    -23.291424330590363
0.0022195121951219515    -50.03625449757978
0.0022439024390243905    -57.154602142350726
0.0022682926829268295    -42.623447352057255
0.0022926829268292686    -11.618576325288704
0.0023170731707317076    23.39264682145014
0.0023414634146341467    49.8037892273334
0.0023658536585365853    56.970141571302605
0.0023902439024390243    42.74968746273033
0.0024146341463414634    11.608563925489978
0.0024390243902439024    -23.615803196090944
0.0024634146341463415    -50.1133663240824
0.0024878048780487805    -56.89526459315896
0.0025121951219512196    -42.48870178380144
0.0025365853658536586    -11.7899845023789
0.0025609756097560977    23.35292272785495
0.0025853658536585367    49.94478105671816
0.0026097560975609758    57.32955544735288
0.002634146341463415     42.476913302363144
0.002658536585365854     11.51299360101472
0.002682926829268293     -23.763422301366475
0.002707317073170732     -49.63372014274712
0.002731707317073171     -57.02433785615172
0.00275609756097561      -42.5325162343548
0.002780487804878049     -11.983985244388293
0.002804878048780488     23.72708285478627
0.002829268292682927     49.866941047549325
0.0028536585365853662    57.16038439250636
0.002878048780487805     42.271421731417234
0.002902439024390244     11.766879617413649
0.002926829268292683     -23.48269183910375
0.002951219512195122     -49.73637815581864
0.002975609756097561     -57.095013413910166
0.003                    -42.629072060769204
0.003024390243902439     -11.730445366989503
0.003048780487804878     23.45341676963025
0.003073170731707317     49.73194827461385
0.0030975609756097562    56.95380706079648
0.0031219512195121953    42.65150151687847
0.0031463414634146343    11.907621648885302
0.0031707317073170734    -23.42772824850605
0.0031951219512195124    -49.7383237496447
0.0032195121951219515    -57.00709301756449
0.0032439024390243905    -42.55800577386067
0.0032682926829268296    -12.092072972328173
0.0032926829268292686    23.195267631286423
0.0033170731707317077    49.65009952009726
0.0033414634146341467    57.272387684508054
0.0033658536585365858    42.73560690494453
0.0033902439024390244    11.930333062388602
0.0034146341463414634    -23.462678196108467
0.0034390243902439025    -49.54858202883523
0.0034634146341463415    -57.05684996214126
0.0034878048780487805    -42.63681436947878
0.0035121951219512196    -12.175149982184198
0.0035365853658536586    23.37443646479576
0.0035609756097560977    49.75849863110567
0.0035853658536585367    57.20094454288163
0.0036097560975609758    42.50751109861483
0.003634146341463415     11.96655060192605
0.003658536585365854     -23.305172503473436
