% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:27
% Table:              Ave v Plane Mutiphysics - 
% Time (s)               aveop2(w) (m/s)
0                        -2.9037772179680248E-27
2.4390243902439026E-5    1.0255074454177271E-17
4.878048780487805E-5     7.233136830878076E-15
7.317073170731708E-5     -5.054528493527703E-13
9.75609756097561E-5      2.8034924453153856E-11
1.2195121951219512E-4    -5.709216841388625E-10
1.4634146341463417E-4    -8.811635310074283E-9
1.707317073170732E-4     1.040456057895881E-7
1.951219512195122E-4     1.6806414476514504E-6
2.1951219512195122E-4    8.67322350072482E-6
2.4390243902439024E-4    2.2017380367562123E-5
2.682926829268293E-4     3.277145669904744E-5
2.9268292682926834E-4    9.128239073227935E-5
3.1707317073170733E-4    4.7243474333549167E-4
3.414634146341464E-4     0.0010707062798779809
3.6585365853658537E-4    2.3741610292451088E-4
3.902439024390244E-4     -0.0012612362676371548
4.1463414634146346E-4    9.975477029238549E-4
4.3902439024390245E-4    -8.092249485984628E-4
4.634146341463415E-4     3.9186437153886696E-4
4.878048780487805E-4     -0.003219669178991261
5.121951219512195E-4     0.004397529710405015
5.365853658536586E-4     -0.010731454401181426
5.609756097560976E-4     -0.05135318425356978
5.853658536585367E-4     -0.07392189535563162
6.097560975609756E-4     -0.07099106416943478
6.341463414634147E-4     -0.036566484293751624
6.585365853658537E-4     0.004111801916564384
6.829268292682927E-4     0.06004406904749606
7.073170731707318E-4     0.11162525163336336
7.317073170731707E-4     0.11415747304259974
7.560975609756098E-4     0.06458012176965011
7.804878048780488E-4     -0.013676811921601275
8.048780487804879E-4     -0.09047097771693056
8.292682926829269E-4     -0.12960815885672577
8.536585365853659E-4     -0.11499044919973804
8.780487804878049E-4     -0.049180747898975946
9.024390243902439E-4     0.03950809994888096
9.26829268292683E-4      0.11916669675952729
9.51219512195122E-4      0.16052050880886656
9.75609756097561E-4      0.14743768661032053
0.001                    0.08059976714439315
0.001024390243902439     -0.013532996336093416
0.0010487804878048781    -0.10061699770451309
0.0010731707317073172    -0.1465198517101262
0.0010975609756097562    -0.1362607910488113
0.0011219512195121953    -0.07668342150795018
0.0011463414634146343    0.012690876913467236
0.0011707317073170733    0.09518350028110233
0.0011951219512195122    0.14169718284768554
0.0012195121951219512    0.12965866395588535
0.0012439024390243903    0.06690921147950003
0.0012682926829268293    -0.0219430742738056
0.0012926829268292684    -0.10309170485870256
0.0013170731707317074    -0.14678679961700555
0.0013414634146341464    -0.1351205004607281
0.0013658536585365855    -0.07238638412837871
0.0013902439024390245    0.018978570672996773
0.0014146341463414636    0.10306787028036056
0.0014390243902439024    0.14732238127048067
0.0014634146341463415    0.1352537643342565
0.0014878048780487805    0.07307238916559636
0.0015121951219512196    -0.015968866131676845
0.0015365853658536586    -0.09980422534140627
0.0015609756097560976    -0.14518765975286665
0.0015853658536585367    -0.1345577277633515
0.0016097560975609757    -0.07100060838681854
0.0016341463414634148    0.018663545047880162
0.0016585365853658538    0.10104652282108773
