% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:10
% Table:              Aceleration Mic 1 - actd.ay
% Time (s)               Local acceleration, z component (m/s^2), Point: 15
0                        2.728043723154954E-7
3.968253968253968E-5     -1.86614390533033
7.936507936507937E-5     55.61688171257918
1.1904761904761905E-4    773.8467350941692
1.5873015873015873E-4    2736.612696559654
1.984126984126984E-4     -531.9023729615626
2.380952380952381E-4     -107.04315476063914
2.777777777777778E-4     -16925.54298608163
3.1746031746031746E-4    -13504.293251996594
3.5714285714285714E-4    -4963.551456584519
3.968253968253968E-4     4288.6096745586565
4.365079365079365E-4     12737.181096380256
4.761904761904762E-4     17306.767631406467
5.158730158730158E-4     17733.309550483842
5.555555555555556E-4     13543.437031000576
5.952380952380953E-4     6071.534213805669
6.349206349206349E-4     -3383.1303110600143
6.746031746031745E-4     -11534.977705696252
7.142857142857143E-4     -17325.597436218388
7.53968253968254E-4      -19941.46885943311
7.936507936507937E-4     -11643.775114937787
8.333333333333333E-4     -6144.566688291723
8.73015873015873E-4      6408.41539908822
9.126984126984128E-4     8667.259862269499
9.523809523809524E-4     27577.734197729118
9.92063492063492E-4      25181.204446429634
0.0010317460317460316    15215.896153744696
0.0010714285714285715    1760.835490428651
0.0011111111111111111    -6834.94371684513
0.0011507936507936507    -17060.491020300717
0.0011904761904761906    -22084.13444748216
0.0012301587301587302    -21181.256339713953
0.0012698412698412698    -17807.45122638286
0.0013095238095238095    -10471.332995592085
0.001349206349206349     6909.949842750003
0.001388888888888889     18699.756422110466
0.0014285714285714286    23771.70985117346
0.0014682539682539682    20811.016510016438
0.001507936507936508     13822.154829483734
0.0015476190476190477    8974.009896761316
0.0015873015873015873    -6544.666549449529
0.001626984126984127     -18497.480433977493
0.0016666666666666666    -22051.110132899557
0.0017063492063492064    -22020.31680191746
0.001746031746031746     -14232.082189790472
0.0017857142857142857    -9951.065162002891
0.0018253968253968255    6166.782802259749
0.0018650793650793651    19235.260322232753
0.0019047619047619048    22760.969186354916
0.0019444444444444444    20903.89508075959
0.001984126984126984     15095.854437074646
0.0020238095238095236    8859.53696079909
0.0020634920634920633    -5487.346916382601
0.0021031746031746033    -19396.478311040755
0.002142857142857143     -22563.96764210165
0.0021825396825396826    -20996.166212536482
0.0022222222222222222    -15097.865150519836
0.002261904761904762     -9122.936771036053
0.0023015873015873015    6074.218101823803
0.002341269841269841     18856.833683552868
0.002380952380952381     22615.53431912153
0.002420634920634921     21631.417359834588
0.0024603174603174604    14303.720889651173
0.0025                   9926.751104337181
0.0025396825396825397    -6611.052500442397
0.0025793650793650793    -19036.47809110645
0.002619047619047619     -22225.47019680379
0.0026587301587301586    -21670.12482027674
0.002698412698412698     -14333.37892284197
0.0027380952380952383    -9718.829770098158
0.002777777777777778     6203.202712108175
0.0028174603174603175    19084.881357120674
0.002857142857142857     22684.42145763568
0.0028968253968253968    21381.026915632356
0.0029365079365079364    14763.516043245
0.002976190476190476     9240.376520592552
0.003015873015873016     -5958.387057358546
0.0030555555555555557    -19066.57603536269
0.0030952380952380953    -22498.64994899874
0.003134920634920635     -21256.89964342661
0.0031746031746031746    -14741.143231019934
0.0032142857142857142    -9384.865769799442
0.003253968253968254     6086.709140821267
0.0032936507936507935    19084.73402702174
0.003333333333333333     22519.03122931734
0.003373015873015873     21548.752025994538
0.003412698412698413     14360.38297313295
0.0034523809523809524    9432.251758853323
0.003492063492063492     -5993.101715542901
0.0035317460317460317    -19102.391357247092
0.0035714285714285713    -22386.563166161104
0.003611111111111111     -21613.038462850884
0.003650793650793651     -14486.033060053342
0.0036904761904761906    -9401.53531038223
