% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:10
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               p2-Pin (Pa), Point: 16
0.004007936507936508     -431.3393419579729
0.004047619047619047     -55.37873703418546
0.004087301587301587     312.25810972208274
0.0041269841269841265    574.9028699804724
0.004166666666666667     683.8656696300113
0.004206349206349207     657.343393942193
0.004246031746031746     433.9793548815885
0.004285714285714286     58.41505977801722
0.004325396825396825     -309.5264856274169
0.004365079365079365     -571.2519799804877
0.004404761904761904     -681.316836883153
0.0044444444444444444    -654.5452065701505
0.0044841269841269845    -430.92322583447776
0.004523809523809524     -55.516238613483004
0.004563492063492064     312.29813470650765
0.004603174603174603     575.4607005639448
0.004642857142857143     683.6405908003793
0.004682539682539682     657.5823116155755
0.004722222222222222     434.67231959460327
0.004761904761904762     57.802511283261715
0.0048015873015873015    -309.2369660311453
0.004841269841269842     -571.8810721769511
0.004880952380952381     -680.4867088771987
0.004920634920634921     -655.32390176585
0.00496031746031746      -431.15543835077676
0.005                    -54.08557922936558
0.005039682539682539     313.5622103923705
0.005079365079365079     575.3748679069708
0.005119047619047619     683.1556525977987
0.005158730158730159     657.1335716896981
0.005198412698412699     433.86880385950974
0.005238095238095238     57.58851297673131
0.005277777777777778     -309.6840276082852
0.005317460317460317     -571.9451317179374
0.005357142857142857     -681.1578222998664
0.005396825396825396     -654.350825319329
0.0054365079365079364    -431.2720230920937
0.0054761904761904765    -55.17777210613494
0.005515873015873016     312.4186127725953
0.005555555555555556     575.5445435220495
0.005595238095238095     682.9013835042194
0.005634920634920635     658.5771469252238
0.005674603174603174     433.98767452392156
0.005714285714285714     56.32403989639687
0.005753968253968254     -309.1118401089542
0.0057936507936507935    -571.0027047065291
0.005833333333333334     -680.0286375428043
0.005873015873015873     -655.9724333843631
0.005912698412698413     -430.5364223279195
0.005952380952380952     -53.847565814335645
0.005992063492063492     313.3252969667759
0.006031746031746032     574.9185670530271
0.006071428571428571     683.5006996655891
0.006111111111111111     657.4751629575694
0.006150793650793651     432.8919688505596
0.006190476190476191     57.037467411407775
0.00623015873015873      -309.23285328202394
0.00626984126984127      -570.8296259451
0.006309523809523809     -680.8282086090467
0.006349206349206349     -654.8526046668812
