% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:01
% Table:              Av vel Plane Acoustic - V plane ac (aveop3(actd.a_inst/(2*pi*f0)))
% Time (s)               Average Velocity Plane Acoustic (m/s^2)
0                        2.835105676866689E-7
7.575757575757576E-5     0.4584200648143946
1.5151515151515152E-4    45.035511810619084
2.2727272727272727E-4    -43.885341433665374
3.0303030303030303E-4    189.59541427951535
3.787878787878788E-4     1895.6413557903666
4.5454545454545455E-4    -5049.915295393157
5.303030303030302E-4     -9058.041857688064
6.060606060606061E-4     -3331.9748327078055
6.818181818181819E-4     -2116.18020119151
7.575757575757576E-4     9515.16926619842
8.333333333333333E-4     9897.169114370143
9.090909090909091E-4     13003.42727877308
9.84848484848485E-4      11527.23754089354
0.0010606060606060605    4820.8291066049605
0.0011363636363636363    -460.81786858468524
0.0012121212121212121    -9758.397248187079
0.001287878787878788     -16004.16830653081
0.0013636363636363637    -14840.474813344488
0.0014393939393939393    -11027.632253176722
0.0015151515151515152    -4674.451234987741
0.001590909090909091     428.2798365103906
0.0016666666666666666    8156.783844625411
0.0017424242424242424    16688.755659645623
0.0018181818181818182    14901.655129460627
0.001893939393939394     10613.932346174484
0.00196969696969697      4624.214336113256
0.0020454545454545456    -166.18637276720028
0.002121212121212121     -8168.803333068632
0.002196969696969697     -16821.594554147752
0.0022727272727272726    -14586.524248063539
0.0023484848484848484    -10901.984461267879
0.0024242424242424242    -5118.314244643797
0.0025                   529.1837808068922
0.002575757575757576     8108.951627469497
0.0026515151515151517    16851.18357771165
0.0027272727272727275    14710.617087494378
0.002803030303030303     10753.709453705735
0.0028787878787878787    4930.197180209725
0.0029545454545454545    -618.1160736847712
0.0030303030303030303    -8056.75569640067
0.003106060606060606     -16704.559319951317
0.003181818181818182     -14882.529312517127
0.0032575757575757577    -10864.375351059827
0.003333333333333333     -5039.2777877615345
0.003409090909090909     600.6326039846459
0.0034848484848484847    7869.316121244792
0.0035606060606060605    16758.99194421226
0.0036363636363636364    14908.886758675442
0.003712121212121212     10519.647414024632
0.003787878787878788     5045.793013288452
0.003863636363636364     -526.4579255199646
0.00393939393939394      -8095.306470282534
0.004015151515151515     -16619.26120464462
0.004090909090909091     -14691.562574634185
0.004166666666666667     -10749.64341956746
0.004242424242424242     -5099.102410179321
0.004318181818181818     605.7323079828693
0.004393939393939394     8066.136326309692
0.00446969696969697      16817.44435231661
0.004545454545454545     14845.88366021023
0.0046212121212121215    10707.597562513283
0.004696969696969697     4887.306411889539
0.004772727272727273     -494.7764075052966
0.0048484848484848485    -8080.9837665468685
0.004924242424242424     -16626.214430830492
0.005                    -14777.716556872832
0.0050757575757575755    -10859.817371060439
0.005151515151515152     -5069.770665649665
0.005227272727272727     556.5885561342399
0.005303030303030303     8025.7531163753865
0.005378787878787879     16665.24321959771
0.005454545454545455     14928.756443765751
0.00553030303030303      10658.014999567624
0.005606060606060606     4983.840139444871
0.005681818181818182     -530.3261169800654
0.005757575757575757     -8104.27455537007
0.005833333333333334     -16587.27408589853
0.005909090909090909     -14754.350632036381
0.005984848484848485     -10870.406235214276
0.006060606060606061     -4969.221522602848
0.006136363636363636     613.079530554966
0.006212121212121212     7960.983338703476
0.006287878787878788     16645.735743824604
0.006363636363636364     14624.304587517014
0.006439393939393939     10746.350847369666
0.0065151515151515155    4892.779560385444
0.006590909090909091     -505.11454401125627
0.006666666666666666     -8218.30792655233
0.0067424242424242425    -16657.47275772745
0.006818181818181818     -14737.570744823464
0.006893939393939394     -10882.907286359408
0.0069696969696969695    -5034.347290736908
0.007045454545454546     616.4348473370792
0.007121212121212121     8037.051863945856
0.007196969696969697     16696.67971158652
0.007272727272727273     14948.250802972863
0.007348484848484848     10670.6451004103
0.007424242424242424     4940.634575390844
0.0075                   -580.9850234000735
0.007575757575757576     -7972.746249131478
0.007651515151515151     -16558.36813698822
0.007727272727272728     -14833.282006810667
0.007803030303030303     -10692.946411777442
0.00787878787878788      -5098.646085057877
0.007954545454545454     577.2733773606526
0.00803030303030303      8043.575916194574
0.008106060606060606     16830.24345525947
0.008181818181818182     14872.34102713333
0.008257575757575757     10569.762734435133
0.008333333333333333     4998.9283274957925
0.00840909090909091      -499.40781333215944
0.008484848484848484     -8136.449663010946
0.00856060606060606      -16621.182365752324
0.008636363636363636     -14848.876812103248
0.008712121212121213     -10854.141103765356
0.008787878787878787     -5136.606858129897
0.008863636363636363     588.4785161060931
0.00893939393939394      8001.4265876895115
0.009015151515151516     16636.688806614686
0.00909090909090909      14956.778874681107
0.009166666666666667     10633.674197797991
0.009242424242424243     4981.29595307391
0.009318181818181817     -594.4312111002808
0.009393939393939394     -8059.027572805753
0.00946969696969697      -16601.76821114554
0.009545454545454546     -14797.53373779664
0.00962121212121212      -10819.034135867507
0.009696969696969697     -5022.005999038958
0.009772727272727273     585.642166047301
0.009848484848484848     8015.574176512582
0.009924242424242424     16948.104210766884
0.01                     14831.041065292362
0.010075757575757576     10713.510144150516
0.010151515151515151     4857.762688885957
0.010227272727272727     -455.39617648040553
0.010303030303030303     -8073.896575659507
0.010378787878787878     -16674.435526099744
0.010454545454545454     -14744.239190708447
0.01053030303030303      -10757.777145957944
0.010606060606060607     -5152.752502601405
0.010681818181818181     562.8493747434185
0.010757575757575757     8060.076897043265
0.010833333333333334     16854.391755289515
0.01090909090909091      14824.882699930364
0.010984848484848484     10755.063135634515
0.01106060606060606      4927.392476162013
0.011136363636363637     -522.5516990921371
0.011212121212121211     -8089.365745521105
0.011287878787878788     -16590.774788254505
0.011363636363636364     -14744.844552166353
0.01143939393939394      -10867.18081798695
0.011515151515151515     -5093.736891126454
0.011590909090909091     607.8732559921176
0.011666666666666667     8013.179562466241
0.011742424242424242     16786.898778794894
0.011818181818181818     14613.189372079149
0.011893939393939394     10884.57430742947
0.01196969696969697      4882.7248907012
0.012045454545454545     -565.1677841543022
0.012121212121212121     -8163.658876333443
