% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:01
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               p2-Pin (Pa), Point: 16
0                        4.439455398969072E-4
7.575757575757576E-5     -281.79932864906374
1.5151515151515152E-4    -484.0756317773748
2.2727272727272727E-4    -565.0360841497179
3.0303030303030303E-4    -485.24245480670004
3.787878787878788E-4     -280.380522884191
4.5454545454545455E-4    -3.450833080150242
5.303030303030302E-4     284.16923236198977
6.060606060606061E-4     486.0844368751663
6.818181818181819E-4     562.7161683658553
7.575757575757576E-4     490.39915303545195
8.333333333333333E-4     282.62238887337213
9.090909090909091E-4     -3.5708879744525617
9.84848484848485E-4      -283.08494958167967
0.0010606060606060605    -479.15178746063145
0.0011363636363636363    -574.7836981096447
0.0012121212121212121    -451.80742616922
0.001287878787878788     -132.63368314326897
0.0013636363636363637    220.37404386948165
0.0014393939393939393    608.9257427817302
0.0015151515151515152    859.895954579222
0.001590909090909091     912.5936517517629
0.0016666666666666666    755.5852848534258
0.0017424242424242424    339.9661535901597
0.0018181818181818182    -159.27279467834092
0.001893939393939394     -567.4205925749388
0.00196969696969697      -808.0533159878307
0.0020454545454545456    -872.310819524153
0.002121212121212121     -737.8456098098454
0.002196969696969697     -340.55501981027885
0.0022727272727272726    165.23357135829048
0.0023484848484848484    569.4309900342155
0.0024242424242424242    810.9677143341935
0.0025                   874.4701703018056
0.002575757575757576     738.4698564179148
0.0026515151515151517    340.1946750215892
0.0027272727272727275    -158.64274775556885
0.002803030303030303     -565.5884165186413
0.0028787878787878787    -811.255386322973
0.0029545454545454545    -872.673273098535
0.0030303030303030303    -738.3372208468671
0.003106060606060606     -340.0067620495487
0.003181818181818182     163.8150397290484
0.0032575757575757577    571.3969642735135
0.003333333333333333     811.246118986395
0.003409090909090909     872.1907656679485
0.0034848484848484847    740.8144838131041
0.0035606060606060605    340.5951143676691
0.0036363636363636364    -159.15779146189814
0.003712121212121212     -565.5929378429951
0.003787878787878788     -810.3156712685192
0.003863636363636364     -871.0813616206265
0.00393939393939394      -739.0898754616333
0.004015151515151515     -340.3999728647972
0.004090909090909091     163.58975368852123
0.004166666666666667     570.8502909303782
0.004242424242424242     812.0179489809556
0.004318181818181818     871.6922337178319
0.004393939393939394     738.6564360658027
0.00446969696969697      340.84880859008695
0.004545454545454545     -159.00924949196624
0.0046212121212121215    -565.5684259653444
0.004696969696969697     -811.7465275328807
0.004772727272727273     -871.7277371546228
0.0048484848484848485    -739.2452598549323
0.004924242424242424     -340.7408714459567
0.005                    163.27069967608944
0.0050757575757575755    570.3194242467059
0.005151515151515152     812.122242156174
0.005227272727272727     871.6781893482645
0.005303030303030303     738.4333299102202
0.005378787878787879     341.7795995616311
0.005454545454545455     -158.96038947890017
0.00553030303030303      -565.4262510605935
0.005606060606060606     -811.7703820180511
0.005681818181818182     -871.7537287349304
0.005757575757575757     -738.0024907357413
0.005833333333333334     -341.5805223752658
0.005909090909090909     163.38931062312048
0.005984848484848485     570.8368070558272
0.006060606060606061     811.6696178408836
0.006136363636363636     872.6594419893989
0.006212121212121212     738.8062557010287
0.006287878787878788     341.4588234893492
0.006363636363636364     -159.36088660675264
0.006439393939393939     -566.2228224023773
0.0065151515151515155    -811.6832478424803
0.006590909090909091     -870.8296328275574
0.006666666666666666     -736.9648685797051
0.0067424242424242425    -340.3176319835633
0.006818181818181818     162.55414935449096
0.006893939393939394     571.1113268690893
0.0069696969696969695    813.3307467889109
0.007045454545454546     872.5156427732226
0.007121212121212121     738.3234002086862
0.007196969696969697     341.3218616159953
0.007272727272727273     -158.64628337426726
0.007348484848484848     -566.4817100003864
0.007424242424242424     -811.2444845562643
0.0075                   -871.9847133512133
0.007575757575757576     -739.4116153455765
0.007651515151515151     -341.8086573775312
0.007727272727272728     164.22269266556336
0.007803030303030303     570.9981647666774
0.00787878787878788      811.5324072837406
0.007954545454545454     870.9295600127485
0.00803030303030303      738.0638847955217
0.008106060606060606     340.6857937993182
0.008181818181818182     -159.85837293740414
0.008257575757575757     -565.6430733743887
0.008333333333333333     -811.2455475534989
0.00840909090909091      -872.5093356790809
0.008484848484848484     -739.7628073632234
0.00856060606060606      -340.9035857361621
0.008636363636363636     163.4658370149887
0.008712121212121213     569.5709570758311
0.008787878787878787     811.7984219994789
0.008863636363636363     872.5987895636131
0.00893939393939394      738.7708278486272
0.009015151515151516     341.72079088707915
0.00909090909090909      -159.40133462957886
0.009166666666666667     -565.9384665024489
0.009242424242424243     -811.5469344300449
0.009318181818181817     -871.9380473514758
0.009393939393939394     -738.9159754129505
0.00946969696969697      -342.18616638443007
0.009545454545454546     163.67488608957723
0.00962121212121212      570.6952328090719
0.009696969696969697     811.6139353078496
0.009772727272727273     872.2612734176518
0.009848484848484848     739.0404414598769
0.009924242424242424     340.8989053176258
0.01                     -159.2030026469937
0.010075757575757576     -566.2034212693668
0.010151515151515151     -812.133135546788
0.010227272727272727     -872.9463047386174
0.010303030303030303     -740.6478699963707
0.010378787878787878     -340.0975731148857
0.010454545454545454     162.65241055117806
0.01053030303030303      570.2253680924914
0.010606060606060607     812.2650633935627
0.010681818181818181     871.5743405425209
0.010757575757575757     738.1886924154398
0.010833333333333334     340.34087279483936
0.01090909090909091      -159.23254337998173
0.010984848484848484     -565.4908934168735
0.01106060606060606      -811.2365105668912
0.011136363636363637     -872.6797451772296
0.011212121212121211     -740.2139298874473
0.011287878787878788     -341.0014871669656
0.011363636363636364     162.5781628973866
0.01143939393939394      570.581108808322
0.011515151515151515     811.6360180470751
0.011590909090909091     871.3897554154591
0.011666666666666667     738.2159444914535
0.011742424242424242     340.63164202772816
0.011818181818181818     -159.5763433268525
0.011893939393939394     -566.0413056351738
0.01196969696969697      -812.051565736151
0.012045454545454545     -872.3617014497393
0.012121212121212121     -739.0663819428282
