% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 12 2017, 00:18
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               Pin-p2 (Pa), Point: 16
0.00196078431372549      299.03784000576826
0.001980392156862745     363.081033339667
0.002                    272.23531797114595
0.002019607843137255     78.3628657375707
0.00203921568627451      -138.62672593015986
0.002058823529411765     -299.795569037488
0.00207843137254902      -356.9380887970375
0.0020980392156862747    -271.55060694919916
0.0021176470588235297    -80.26286096727677
0.002137254901960784     134.98621429075388
0.002156862745098039     301.2841530073745
0.002176470588235294     360.9410997642442
0.002196078431372549     271.3019756442029
0.002215686274509804     81.30850762667615
0.002235294117647059     -133.83518484552962
0.0022549019607843138    -300.5363171488675
0.0022745098039215687    -361.24470327310615
0.0022941176470588237    -275.2906029264359
0.0023137254901960786    -79.99705629068126
0.0023333333333333335    139.07340169039287
0.0023529411764705885    303.21683336055236
0.0023725490196078434    357.7697878259664
0.002392156862745098     269.2505145909871
0.002411764705882353     80.0431928523451
0.0024313725490196078    -130.87443264289982
0.0024509803921568627    -297.55999138597474
0.0024705882352941176    -363.7059257063485
0.0024901960784313726    -278.73104218115657
0.0025098039215686275    -83.34054492774271
0.0025294117647058825    138.7005814752764
0.0025490196078431374    306.55006857977276
0.0025686274509803923    359.10047400605447
0.0025882352941176473    265.8190181928986
0.002607843137254902     78.04350063371362
0.002627450980392157     -133.0117297837353
0.0026470588235294116    -295.90554496885176
0.0026666666666666666    -360.6683535860194
0.0026862745098039215    -278.97690958865076
0.0027058823529411765    -85.96369639324348
0.0027254901960784314    138.20265731440054
0.0027450980392156863    306.16734394087825
0.0027647058823529413    362.6027537634448
0.002784313725490196     266.36293505335266
0.002803921568627451     74.37705551828549
0.002823529411764706     -134.40772277541294
0.002843137254901961     -295.93645536794793
0.002862745098039216     -359.40839079210565
0.002882352941176471     -277.64020931616744
0.0029019607843137254    -88.42565434430992
0.0029215686274509803    136.19859696047683
0.0029411764705882353    307.57439981373136
