% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:44
% Table:              Ave P Plane Acoustic - P plane ac (aveop3(p2))
% Time (s)               Average Pressure Plane Acoustic (Pa)
0                        6.042386083007772E-23
2.0618556701030927E-5    -6.76250065789642E-15
4.1237113402061855E-5    -1.492693699281716E-12
6.185567010309279E-5     1.6644664279743868E-10
8.247422680412371E-5     -4.0086171440621875E-9
1.0309278350515463E-4    -1.5291084178727013E-7
1.2371134020618558E-4    3.3138867966174892E-6
1.443298969072165E-4     5.432985773959117E-5
1.6494845360824742E-4    1.4104401981806475E-4
1.8556701030927834E-4    -0.0017000533978414564
2.0618556701030926E-4    -0.017594292956811954
2.268041237113402E-4     -0.0846805612615034
2.4742268041237116E-4    -0.25170989133353505
2.6804123711340205E-4    -0.4311252475501925
2.88659793814433E-4      -0.20065339938378746
3.092783505154639E-4     0.43981647011195146
3.2989690721649484E-4    0.0035325880807795026
3.505154639175258E-4     -0.34376478771250846
3.711340206185567E-4     0.8924611992972277
3.9175257731958763E-4    -0.592301980600367
4.123711340206185E-4     0.39035153084595114
4.3298969072164947E-4    -0.10089729875880715
4.536082474226804E-4     -0.6968578834723081
4.742268041237113E-4     13.735000999002102
4.948453608247423E-4     27.35028905469235
5.154639175257732E-4     31.683115579296192
5.360824742268041E-4     23.498868285021963
5.56701030927835E-4      6.243525137961561
5.77319587628866E-4      -13.869927546844584
5.979381443298969E-4     -27.541771151190392
6.185567010309278E-4     -31.076906878379837
6.391752577319588E-4     -23.493501206279902
6.597938144329897E-4     -5.615361361199217
6.804123711340206E-4     12.990357444065456
7.010309278350516E-4     27.7614526527206
7.216494845360825E-4     31.724306307034237
7.422680412371134E-4     21.696233387316667
7.628865979381444E-4     15.016509104394775
7.835051546391753E-4     4.8378476395243135
8.041237113402062E-4     -9.300255682552901
8.24742268041237E-4      -23.626291075132897
8.45360824742268E-4      -30.17226197790263
8.659793814432989E-4     -26.540562675631474
8.865979381443298E-4     -13.190060501367102
9.072164948453608E-4     6.8687615575926655
9.278350515463917E-4     25.938651022000162
9.484536082474226E-4     37.6031630835059
9.690721649484536E-4     36.50337021189063
9.896907216494846E-4     23.316985033735637
0.0010103092783505154    3.938608668122868
0.0010309278350515464    -14.770298947467452
0.0010515463917525772    -25.43955834655569
0.0010721649484536082    -25.45504798338131
0.0010927835051546392    -15.038363991660857
0.00111340206185567      2.196451398490591
0.001134020618556701     19.495729655836843
0.001154639175257732     30.048293738791656
0.0011752577319587628    28.45697579640685
0.0011958762886597938    15.715893230964786
0.0012164948453608248    -3.9418495681093497
0.0012371134020618556    -21.621148875564423
0.0012577319587628866    -31.79235516012638
0.0012783505154639176    -30.54151933041705
0.0012989690721649484    -18.39364021563843
0.0013195876288659794    -0.47143179806925134
0.0013402061855670104    18.081106650678645
0.0013608247422680411    29.438417097969346
0.0013814432989690721    28.9047883630437
0.0014020618556701032    16.874156789747023
0.001422680412371134     -2.097949163281105
0.001443298969072165     -19.770846902672094
0.001463917525773196     -29.653578646145164
0.0014845360824742267    -28.29066591681944
0.0015051546391752577    -16.507950383066813
0.0015257731958762887    1.7619943362780737
0.0015463917525773195    19.52313640399288
0.0015670103092783505    30.49869697750694
0.0015876288659793815    30.00461845597889
0.0016082474226804123    17.585567978130364
0.0016288659793814433    -1.1832769310483469
0.001649484536082474     -19.59770895683328
0.001670103092783505     -29.705641505639807
0.001690721649484536     -28.673727126101465
0.0017113402061855669    -16.767247266889417
0.0017319587628865979    1.2218518170651085
0.0017525773195876289    18.954513171068506
0.0017731958762886597    29.75341918791518
0.0017938144329896907    29.321286599057903
0.0018144329896907217    17.253330022034085
0.0018350515463917525    -1.5543370661097071
0.0018556701030927835    -19.87589588834223
0.0018762886597938145    -30.133343519308372
0.0018969072164948452    -28.969414591861415
0.0019175257731958763    -16.85489553951264
0.0019381443298969073    1.142755997181747
0.001958762886597938     19.035267277682035
0.0019793814432989693    29.53267529842122
0.002                    29.289439485071224
0.002020618556701031     17.377816594022388
0.0020412371134020616    -1.2661017002397617
0.002061855670103093     -19.56850108562589
0.0020824742268041236    -29.930853726454128
0.0021030927835051544    -28.818657276834767
0.0021237113402061856    -16.75928254522367
0.0021443298969072164    1.4060711981390337
0.002164948453608247     19.07071607772415
0.0021855670103092784    29.68649331551822
0.002206185567010309     29.068459532146736
0.00222680412371134      17.52036668460644
0.002247422680412371     -1.100867406680045
0.002268041237113402     -19.39258080825151
0.0022886597938144328    -29.94746426746825
0.002309278350515464     -29.078590572325048
0.0023298969072164948    -16.969286039962917
0.0023505154639175256    1.3161960783650686
0.0023711340206185568    19.131265366646605
0.0023917525773195876    29.47408257400613
0.0024123711340206183    29.150971538714284
0.0024329896907216496    17.381491951089068
0.0024536082474226804    -0.9804268933081529
0.002474226804123711     -19.25940723782113
0.0024948453608247424    -30.006925446173348
0.002515463917525773     -29.08812289007315
0.002536082474226804     -17.15907158702769
0.002556701030927835     1.3904295985532382
0.002577319587628866     19.03463922985848
0.0025979381443298967    29.52100687422169
0.002618556701030928     29.000467042444157
0.0026391752577319587    17.395413659467735
0.0026597938144329895    -0.9185109709123028
0.0026804123711340207    -19.161988163193104
0.0027010309278350515    -29.77453175304812
0.0027216494845360823    -29.117466721727993
0.0027422680412371135    -17.019907327680286
0.0027628865979381443    1.2881024331704822
0.002783505154639175     19.12659536416682
0.0028041237113402063    29.499577214110985
0.002824742268041237     28.832950492067713
0.002845360824742268     17.457281137557448
0.002865979381443299     -0.999260861314564
0.00288659793814433      -18.928295929565227
0.0029072164948453607    -29.803412724658173
0.002927835051546392     -29.023679925024098
0.0029484536082474227    -17.22545378932484
0.0029690721649484535    1.2605916716212582
0.0029896907216494847    19.09780856087841
0.0030103092783505155    29.596406831790176
0.0030309278350515462    28.85405930404321
0.0030515463917525775    17.334315267756274
0.0030721649484536082    -0.8402176739482792
0.003092783505154639     -18.95122131815534
