% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:03
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               Pin-p2 (Pa), Point: 16
0                        -2.5241245127884988E-5
3.508771929824562E-5     18.61223409533355
7.017543859649124E-5     29.87130047035049
1.0526315789473686E-4    30.324649964135897
1.4035087719298247E-4    18.361486557780257
1.7543859649122808E-4    0.12096277795951807
2.1052631578947372E-4    -18.589895573848214
2.456140350877193E-4     -30.237155679206094
2.8070175438596495E-4    -30.06472479670745
3.157894736842106E-4     -18.954566025538444
3.5087719298245617E-4    0.13607422075176445
3.859649122807018E-4     18.41449082999557
4.2105263157894745E-4    30.12544649163689
4.5614035087719303E-4    30.081217735254054
4.912280701754386E-4     18.536230008804893
5.263157894736843E-4     0.010111430501404403
5.614035087719299E-4     -18.53406882867503
5.964912280701755E-4     -30.200558798646995
6.315789473684212E-4     -29.96968684904221
6.666666666666668E-4     -18.577520207367588
7.017543859649123E-4     -0.18072655446263886
7.36842105263158E-4      18.628212108242025
7.719298245614036E-4     30.295024399089996
8.070175438596492E-4     30.210140228300418
8.421052631578949E-4     18.834146420609756
8.771929824561405E-4     0.16794108611718225
9.122807017543861E-4     -18.78514058241268
9.473684210526316E-4     -30.325757364948483
9.824561403508772E-4     -29.895185592413203
0.001017543859649123     -18.73343854060497
0.0010526315789473686    -0.0707799092129465
0.0010877192982456142    18.39527376302248
0.0011228070175438598    30.328491758234946
0.0011578947368421054    29.498655218232404
0.001192982456140351     19.859152874332565
0.0012280701754385965    -7.501507821868072
0.0012631578947368423    -33.63263145822923
0.001298245614035088     -43.65019695757693
0.0013333333333333335    -33.702074940545444
0.001368421052631579     -11.781884025195609
0.0014035087719298247    11.123340273217085
0.0014385964912280703    26.883704439725044
0.001473684210526316     28.584613530080055
0.0015087719298245616    15.500359508584573
0.0015438596491228072    -5.577077452922637
0.0015789473684210528    -26.230512286975696
0.0016140350877192984    -38.14558593688386
0.001649122807017544     -35.03202954730539
0.0016842105263157898    -18.09988656252954
0.0017192982456140354    6.221900460024273
0.001754385964912281     29.310789115310765
0.0017894736842105265    42.46605656053701
0.0018245614035087721    39.55705800613155
0.0018596491228070177    22.61520774751171
0.0018947368421052633    -2.911347195880502
0.001929824561403509     -27.297776903898
0.0019649122807017545    -41.37797494626144
0.002                    -39.33053079496366
0.002035087719298246     -23.182794082834448
0.0020701754385964916    1.8910802839895027
0.0021052631578947372    26.36133212701113
0.002140350877192983     40.04329835158266
0.0021754385964912284    38.64294385372605
0.002210526315789474     22.442828158202573
0.0022456140350877196    -2.4490709110034885
0.002280701754385965     -26.5090800524344
0.0023157894736842107    -39.979845654414746
0.0023508771929824563    -38.630614885780375
0.002385964912280702     -22.191388520221125
0.0024210526315789475    2.7634729209949356
0.002456140350877193     26.55153588835427
0.002491228070175439     40.24343950162834
0.0025263157894736847    38.803217557561766
0.0025614035087719303    22.152572714058728
0.002596491228070176     -2.78517769656348
0.0026315789473684214    -26.521170345960847
0.002666666666666667     -40.45348739569291
0.0027017543859649126    -38.84105267565637
0.002736842105263158     -22.261178250793648
0.0027719298245614038    2.469144828417818
0.0028070175438596493    26.515878642213654
0.002842105263157895     40.447625102502926
0.0028771929824561405    38.69720905793693
0.002912280701754386     22.25951854365678
0.002947368421052632     -2.5844628920622768
0.0029824561403508777    -26.551083907009488
0.0030175438596491233    -40.50811308707815
0.003052631578947369     -38.67822478339832
0.0030877192982456145    -22.37057764938821
0.00312280701754386      2.4817834424458383
0.0031578947368421056    26.594998978109775
0.003192982456140351     40.400708796018236
0.003228070175438597     38.59778085213462
0.0032631578947368424    22.369001296252975
0.003298245614035088     -2.5743494744316564
0.0033333333333333335    -26.696750044703794
0.0033684210526315796    -40.319710568720694
0.003403508771929825     -38.77366033083359
0.0034385964912280707    -22.459786017199043
0.0034736842105263163    2.5712871453090855
0.003508771929824562     26.537095851213607
0.0035438596491228075    40.326613915283986
0.003578947368421053     38.72055284204384
0.0036140350877192987    22.381245084769965
0.0036491228070175442    -2.665004850344282
0.00368421052631579      -26.59863997601985
0.0037192982456140354    -40.39410407448639
0.003754385964912281     -38.850931268077915
0.0037894736842105266    -22.36252277818985
0.0038245614035087726    2.5437839113722376
0.003859649122807018     26.477580963295857
0.0038947368421052638    40.357135100014844
0.003929824561403509     38.760818919529996
0.0039649122807017545    22.31329042356989
0.004                    -2.5286530568163457
0.004035087719298246     -26.60704578299623
0.004070175438596492     -40.484046788463615
0.004105263157894738     -38.80893067086344
0.004140350877192983     -22.457619926187725
0.004175438596491229     2.328667310104507
0.0042105263157894745    26.433077021978473
0.00424561403508772      40.41076472772985
0.004280701754385966     38.718869333973764
0.004315789473684211     22.362889732898402
