% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 21:21
% Table:              Ave P Plane Multiphysics - 
% Time (s)               aveop2(p) (Pa)
0                        4.77493375173304E-11
1.388888888888889E-4     -0.21757772115076907
2.777777777777778E-4     1.4642650777643649
4.1666666666666664E-4    5.9566950227670805
5.555555555555556E-4     61.586848233307
6.944444444444445E-4     359.77283353904875
8.333333333333333E-4     641.038062689432
9.722222222222222E-4     881.6265997987513
0.0011111111111111111    928.2109863426217
0.00125                  752.7166974116844
0.001388888888888889     369.90194561595456
0.0015277777777777779    -150.6604541606086
0.0016666666666666666    -600.5330284302552
0.0018055555555555555    -873.6073474176823
0.0019444444444444444    -921.4713777284595
0.0020833333333333333    -749.4494312671085
0.0022222222222222222    -377.3265500229644
0.002361111111111111     145.36629826435438
0.0025                   600.3602930137839
0.002638888888888889     876.7314683861835
0.002777777777777778     923.5999830893229
0.002916666666666667     750.1597865966517
0.0030555555555555557    373.3942154413171
0.0031944444444444446    -145.7886909840376
0.003333333333333333     -597.6830417432678
0.003472222222222222     -872.8609028819201
0.003611111111111111     -920.2419115248806
0.00375                  -749.2349440815902
0.0038888888888888888    -377.4077907271476
0.004027777777777778     145.19987511080677
0.004166666666666667     600.0773850886834
0.0043055555555555555    875.4786555053445
0.0044444444444444444    923.4699613443127
0.004583333333333333     749.094580015553
0.004722222222222222     373.17793843141317
0.004861111111111111     -147.200233545018
0.005                    -598.37772145684
0.005138888888888889     -873.0549757466457
0.005277777777777778     -920.5487020251564
0.005416666666666667     -747.5862415097884
0.005555555555555556     -376.9128902033975
0.005694444444444445     145.28381928995753
0.005833333333333334     599.6365452738298
0.0059722222222222225    877.1976119019047
0.006111111111111111     922.5561038725493
0.00625                  748.6977542968708
0.006388888888888889     374.390555639855
0.006527777777777778     -146.6377959482546
0.006666666666666666     -598.2624795740555
0.006805555555555555     -872.6503691786827
0.006944444444444444     -920.3447908484561
0.007083333333333333     -749.6737144114182
0.007222222222222222     -376.88101479934545
0.007361111111111111     144.94845412885695
0.0075                   599.510537672854
0.007638888888888889     876.3300121290038
0.0077777777777777776    924.168862596201
0.007916666666666667     748.9539357440711
0.008055555555555555     374.05227887854863
0.008194444444444445     -146.2892658151017
0.008333333333333333     -597.2194715563745
0.008472222222222223     -873.0732905303771
0.008611111111111111     -921.0026509909995
0.00875                  -748.8128661961819
0.008888888888888889     -376.6237253622199
0.009027777777777777     145.6588887568395
0.009166666666666667     600.6907932094606
0.009305555555555555     877.0455862645788
0.009444444444444445     922.9860899916928
0.009583333333333333     748.3537430652759
0.009722222222222222     373.4167747304874
0.00986111111111111      -147.26399811101692
0.01                     -597.1743518227586
0.010138888888888888     -872.4515234531567
0.010277777777777778     -920.482753572699
0.010416666666666666     -749.6516383707171
0.010555555555555556     -376.9439888862546
0.010694444444444444     144.65722746862812
0.010833333333333334     600.4135711373054
0.010972222222222222     875.7273240101363
0.011111111111111112     923.3604359558312
0.01125                  750.1992377301204
0.01138888888888889      373.21435945268604
0.011527777777777777     -146.38017693140617
0.011666666666666667     -597.6565331414891
0.011805555555555555     -872.8697930189583
0.011944444444444445     -920.2377522921303
0.012083333333333333     -749.622081184393
0.012222222222222223     -377.148069728609
0.012361111111111111     144.97018241271047
0.0125                   599.4018360578707
0.012638888888888889     876.1676644936916
0.012777777777777779     923.2413373945428
0.012916666666666667     749.8058990610818
0.013055555555555556     374.1790824592757
0.013194444444444444     -146.3695833043971
0.013333333333333332     -597.7310806808268
0.013472222222222222     -872.3710303920755
0.01361111111111111      -920.2792006298913
0.01375                  -749.2596057831776
0.013888888888888888     -376.2293459528731
0.014027777777777778     144.77366000443814
0.014166666666666666     599.6204246236554
0.014305555555555556     876.1823041029915
0.014444444444444444     923.0845795096143
0.014583333333333334     749.8743082717523
0.014722222222222222     374.11203755072995
0.014861111111111111     -147.0375260133702
0.015                    -598.6106818327107
0.01513888888888889      -872.8423869682626
0.015277777777777777     -920.3673881629469
0.015416666666666667     -748.9460194417528
0.015555555555555555     -377.7369763986858
0.015694444444444445     144.51587740771475
0.015833333333333335     599.4990868856091
0.01597222222222222      876.1668475032926
0.01611111111111111      923.6708007926427
0.01625                  750.2429319497401
0.01638888888888889      373.1892211381342
0.016527777777777777     -146.33037711333316
0.016666666666666666     -598.202660596991
0.016805555555555556     -872.372246578044
0.016944444444444446     -919.7283746078174
0.017083333333333332     -749.0709544534586
0.017222222222222222     -376.8062618215561
0.017361111111111112     145.08571114865202
0.0175                   599.5870448714389
0.017638888888888888     876.1030299364729
0.017777777777777778     923.0704632350656
0.017916666666666668     749.4529777686756
0.018055555555555554     373.79246830568275
0.018194444444444444     -146.73673436508713
0.018333333333333333     -598.9681185510343
0.018472222222222223     -872.3055673031737
0.01861111111111111      -919.6279739466174
0.01875                  -749.4939205800174
0.01888888888888889      -376.9623986719081
0.01902777777777778      144.82304914650317
0.019166666666666665     599.2092090965838
0.019305555555555555     876.4057501116583
0.019444444444444445     923.5286554537375
0.019583333333333335     749.7670889081687
0.01972222222222222      373.6356228589976
0.01986111111111111      -146.5675837963469
0.02                     -598.5058229411451
0.02013888888888889      -872.1864918319957
0.020277777777777777     -920.1101460192533
0.020416666666666666     -749.4759032679782
0.020555555555555556     -376.3754284495472
0.020694444444444446     144.87286488772142
0.020833333333333332     600.3256547873766
0.020972222222222222     875.9516263371328
0.021111111111111112     922.7000849385785
0.02125                  749.1883021318399
0.021388888888888888     373.8923487076023
0.021527777777777778     -146.51223488914007
0.021666666666666667     -598.1194064587686
0.021805555555555557     -872.8480218931691
0.021944444444444444     -920.1381900020722
0.022083333333333333     -749.5294935160716
0.022222222222222223     -376.9780397318419
