% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 21:21
% Table:              Aceleration Mic 1 - actd.ay
% Time (s)               Local acceleration, z component (m/s^2), Point: 15
0                        1.0184544485612734E-5
1.388888888888889E-4     1166.5516690841405
2.777777777777778E-4     -4304.465967718161
4.1666666666666664E-4    -4388.5854121060875
5.555555555555556E-4     -2398.214087114423
6.944444444444445E-4     79.35625101881465
8.333333333333333E-4     2205.535337342138
9.722222222222222E-4     6827.474217585508
0.0011111111111111111    6937.092196269259
0.00125                  8143.7253478123375
0.001388888888888889     3557.5393815170546
0.0015277777777777779    -770.4302039685814
0.0016666666666666666    -5967.299617839168
0.0018055555555555555    -9617.05548729856
0.0019444444444444444    -9685.11230586873
0.0020833333333333333    -7480.898429557095
0.0022222222222222222    -4057.834939066597
0.002361111111111111     508.42148624556194
0.0025                   6180.566395176205
0.002638888888888889     9752.06146116677
0.002777777777777778     9493.541683620333
0.002916666666666667     7764.670363731815
0.0030555555555555557    3902.8877678301305
0.0031944444444444446    -475.4623706660873
0.003333333333333333     -6233.64583778061
0.003472222222222222     -9573.688571807375
0.003611111111111111     -9597.055485177338
0.00375                  -7653.2353991033215
0.0038888888888888888    -3915.3015401792445
0.004027777777777778     393.4111156039262
0.004166666666666667     6118.2770116403135
0.0043055555555555555    9689.565808287836
0.0044444444444444444    9663.31854774244
0.004583333333333333     7527.217469469824
0.004722222222222222     3959.7818081578735
0.004861111111111111     -489.34745835215926
0.005                    -6164.931690070904
0.005138888888888889     -9745.127398222372
0.005277777777777778     -9499.532511145066
0.005416666666666667     -7589.609683519488
0.005555555555555556     -4024.3335192039394
0.005694444444444445     522.1513564448878
0.005833333333333334     6117.440795642391
0.0059722222222222225    9713.562407924317
0.006111111111111111     9539.637261908647
0.00625                  7685.763887723322
0.006388888888888889     3873.855550298377
0.006527777777777778     -493.23829931951957
0.006666666666666666     -6119.423916536407
0.006805555555555555     -9713.142034120778
0.006944444444444444     -9483.151779496435
0.007083333333333333     -7640.89178197722
0.007222222222222222     -3992.1360549311785
0.007361111111111111     398.2747382172855
0.0075                   6198.989101645115
0.007638888888888889     9636.911844763914
0.0077777777777777776    9647.282015563907
0.007916666666666667     7667.687817631446
0.008055555555555555     3934.367383807924
0.008194444444444445     -529.732092544597
0.008333333333333333     -6139.506979339811
0.008472222222222223     -9666.462424842604
0.008611111111111111     -9613.183030862154
0.00875                  -7521.477718337783
0.008888888888888889     -3994.755974707994
0.009027777777777777     454.707241350913
0.009166666666666667     6092.247472570592
0.009305555555555555     9847.810120028109
0.009444444444444445     9507.096349839823
0.009583333333333333     7600.128204417001
0.009722222222222222     3992.6228027776933
0.00986111111111111      -543.059022358829
0.01                     -6198.140213923358
0.010138888888888888     -9622.656452537078
0.010277777777777778     -9528.043548540461
0.010416666666666666     -7665.360579194536
0.010555555555555556     -3910.4004378960817
0.010694444444444444     412.899480598254
0.010833333333333334     6094.0995543842655
0.010972222222222222     9721.852776683849
0.011111111111111112     9583.269710541988
0.01125                  7642.0465829791665
0.01138888888888889      3938.5863915934356
0.011527777777777777     -511.7520537750799
0.011666666666666667     -6206.87892288006
0.011805555555555555     -9638.364041651146
0.011944444444444445     -9544.4404802114
0.012083333333333333     -7641.159077432383
0.012222222222222223     -3964.093772378492
0.012361111111111111     390.29068232731174
0.0125                   6140.836715192668
0.012638888888888889     9736.13044141209
0.012777777777777779     9584.263576787596
0.012916666666666667     7651.390857052016
0.013055555555555556     3921.6806106903423
0.013194444444444444     -489.0174205026033
0.013333333333333332     -6158.412173191554
0.013472222222222222     -9694.475096763841
0.01361111111111111      -9530.90414334612
0.01375                  -7614.313694973351
0.013888888888888888     -3978.694795877247
0.014027777777777778     452.26092045264005
0.014166666666666666     6152.837872129667
0.014305555555555556     9676.426396648134
0.014444444444444444     9633.314716784602
0.014583333333333334     7621.735722694391
0.014722222222222222     3921.9396910772566
0.014861111111111111     -468.6528158607633
0.015                    -6202.737018122611
0.01513888888888889      -9671.073253513889
0.015277777777777777     -9519.421265118222
0.015416666666666667     -7637.6722759929135
0.015555555555555555     -3943.2570258004334
0.015694444444444445     420.66936148244974
0.015833333333333335     6115.287561884896
0.01597222222222222      9696.352272539807
0.01611111111111111      9593.241770850622
0.01625                  7646.737857694301
0.01638888888888889      3944.2568521595936
0.016527777777777777     -518.0783553929965
0.016666666666666666     -6204.0470723149265
0.016805555555555556     -9670.45163100395
0.016944444444444446     -9528.603036874925
0.017083333333333332     -7598.429838793723
0.017222222222222222     -3981.5153658816716
0.017361111111111112     395.6067629480923
0.0175                   6144.368436471034
0.017638888888888888     9719.476135251292
0.017777777777777778     9560.257929970692
0.017916666666666668     7640.812215300042
0.018055555555555554     3917.098947833576
0.018194444444444444     -540.2483252454954
0.018333333333333333     -6151.930116542664
0.018472222222222223     -9692.045803495294
0.01861111111111111      -9511.018220319533
0.01875                  -7600.918621575103
0.01888888888888889      -4006.239689089188
0.01902777777777778      428.4321001600457
0.019166666666666665     6151.6096741144975
0.019305555555555555     9709.124996511011
0.019444444444444445     9570.523853607552
0.019583333333333335     7662.298321991477
0.01972222222222222      3926.3924216683636
0.01986111111111111      -511.9776269535025
0.02                     -6153.359826576056
0.02013888888888889      -9744.916739138276
0.020277777777777777     -9508.11941347548
0.020416666666666666     -7593.3026031327445
0.020555555555555556     -3982.453957225098
0.020694444444444446     419.9057775848811
