% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 21:21
% Table:              Aceleration Mic 2 - 
% Time (s)               Local acceleration, z component (m/s^2), Point: 14
0                        5.320427715943839E-4
1.388888888888889E-4     -697.4797979422071
2.777777777777778E-4     -978.1650076839103
4.1666666666666664E-4    -4796.231186438242
5.555555555555556E-4     -2961.290216009149
6.944444444444445E-4     -77.30644259094808
8.333333333333333E-4     2082.1398011540236
9.722222222222222E-4     5257.534445100983
0.0011111111111111111    9014.180061179337
0.00125                  7685.301486639482
0.001388888888888889     4357.467583807873
0.0015277777777777779    -350.73203230897553
0.0016666666666666666    -6849.62031708522
0.0018055555555555555    -8324.26317844044
0.0019444444444444444    -8852.682308291778
0.0020833333333333333    -7588.238137397919
0.0022222222222222222    -4154.792021792716
0.002361111111111111     401.77142869580405
0.0025                   6334.139787659793
0.002638888888888889     8766.525075624542
0.002777777777777778     9178.47714006489
0.002916666666666667     7155.71323422122
0.0030555555555555557    4261.474440773404
0.0031944444444444446    -643.0870062034766
0.003333333333333333     -6164.350059139573
0.003472222222222222     -8866.255124148312
0.003611111111111111     -8989.388421958243
0.00375                  -7410.906865995996
0.0038888888888888888    -4297.624841763538
0.004027777777777778     592.0376846669778
0.004166666666666667     6355.216825576893
0.0043055555555555555    8866.398574972514
0.0044444444444444444    8940.556707358777
0.004583333333333333     7662.008960284803
0.004722222222222222     4118.638588486527
0.004861111111111111     -600.5989110320979
0.005                    -6317.944321612142
0.005138888888888889     -8556.226733919102
0.005277777777777778     -9121.597885732492
0.005416666666666667     -7552.227832966641
0.005555555555555556     -4102.536859423457
0.005694444444444445     385.83099017116825
0.005833333333333334     6385.210009432019
0.0059722222222222225    8741.290940639912
0.006111111111111111     9151.531786193138
0.00625                  7348.661680377258
0.006388888888888889     4312.848943899674
0.006527777777777778     -616.0878245097863
0.006666666666666666     -6384.311274402942
0.006805555555555555     -8595.585943597569
0.006944444444444444     -9142.801403027544
0.007083333333333333     -7397.079223845714
0.007222222222222222     -4215.27809513005
0.007361111111111111     578.8801484102845
