% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 12:37
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               Pin-p2 (Pa), Point: 16
0                        -2.5749547157079834E-5
7.407407407407407E-5     18.619601323518566
1.4814814814814815E-4    29.873329624291237
2.2222222222222223E-4    30.301941563918124
2.962962962962963E-4     18.376125516721846
3.7037037037037035E-4    -0.03519186931417976
4.4444444444444447E-4    -18.44157716022044
5.185185185185185E-4     -30.285005643960982
5.925925925925926E-4     -30.051882254891332
6.666666666666666E-4     -18.829429861945417
7.407407407407407E-4     0.2507457295396254
8.148148148148148E-4     19.018157159897036
8.888888888888889E-4     30.629492069795226
9.62962962962963E-4      29.70888643788416
0.001037037037037037     18.804728539264513
0.0011111111111111111    -0.08838840803611253
0.0011851851851851852    -18.24509962730691
0.0012592592592592592    -37.91200008584022
0.0013333333333333333    -40.2660157580781
0.0014074074074074073    -28.096086333663806
0.0014814814814814814    -12.800673891485788
0.0015555555555555555    1.0245247506124215
0.0016296296296296295    11.328546038817656
0.0017037037037037036    18.3690290303512
0.0017777777777777779    20.181829250126835
0.001851851851851852     15.437220939426737
0.001925925925925926     5.989476908650097
0.002                    -6.491809646432358
0.002074074074074074     -16.88559903760826
0.002148148148148148     -20.926515661899288
0.0022222222222222222    -17.228829937554924
0.0022962962962962963    -7.040036667006426
0.0023703703703703703    6.238556829412012
0.0024444444444444444    17.35586760558067
0.0025185185185185185    21.378251864297354
0.0025925925925925925    17.386586125966726
0.0026666666666666666    7.0796637327372665
0.0027407407407407406    -6.465841412043474
0.0028148148148148147    -17.37452104798924
0.0028888888888888888    -21.504361685139614
0.002962962962962963     -17.589851955336616
0.003037037037037037     -7.057465295652193
0.003111111111111111     6.382811750584729
0.003185185185185185     17.46131576343815
0.003259259259259259     21.383560745983097
0.003333333333333333     17.443986011262542
0.003407407407407407     7.006361932442331
0.0034814814814814812    -6.489313437136403
0.0035555555555555557    -17.366064949687768
0.00362962962962963      -21.56364993044589
0.003703703703703704     -17.55741098061316
0.003777777777777778     -7.057326329344079
0.003851851851851852     6.4607519826168485
0.003925925925925926     17.450375494553597
0.004                    21.474109650837313
0.004074074074074074     17.578876398425592
0.004148148148148148     6.961496170936627
0.004222222222222222     -6.517339301689709
0.004296296296296296     -17.449917873961056
0.00437037037037037      -21.493638588224673
0.0044444444444444444    -17.51154843258468
0.004518518518518518     -6.997695359640211
0.0045925925925925926    6.450083162602645
0.004666666666666666     17.384294729194053
0.004740740740740741     21.50370182809904
0.004814814814814815     17.55383073688942
0.004888888888888889     6.912959798855347
0.004962962962962963     -6.484917576441973
0.005037037037037037     -17.42306936649944
0.005111111111111111     -21.549710795570192
0.005185185185185185     -17.554935835052436
0.0052592592592592595    -7.085432878255524
0.005333333333333333     6.513340369230868
0.005407407407407408     17.396292654526718
0.005481481481481481     21.481039540434644
0.005555555555555556     17.482278794851744
0.005629629629629629     6.92524800208205
0.005703703703703704     -6.4379880696610385
0.0057777777777777775    -17.409584519775144
0.005851851851851852     -21.526540458161733
0.005925925925925926     -17.61650272665105
0.006                    -7.0170015881274495
0.006074074074074074     6.448909091777672
0.006148148148148148     17.379148290126132
0.006222222222222222     21.559623863199057
0.006296296296296296     17.522039200199362
0.00637037037037037      6.939100033592872
0.0064444444444444445    -6.469629999998027
0.006518518518518518     -17.384397131193758
0.006592592592592593     -21.56986307334238
0.006666666666666666     -17.604789110192232
0.006740740740740741     -7.015816270376028
0.006814814814814814     6.434331171173092
0.006888888888888889     17.40108506968678
0.0069629629629629625    21.57488415294725
0.007037037037037037     17.536235312123797
0.0071111111111111115    6.973498331038954
0.007185185185185185     -6.4265649982692565
0.00725925925925926      -17.399137229317063
0.007333333333333333     -21.56854080341577
0.007407407407407408     -17.58781902440236
0.007481481481481481     -7.020870938994555
0.007555555555555556     6.404898558909345
0.0076296296296296294    17.410023354709892
0.007703703703703704     21.574353507794058
0.0077777777777777776    17.531881752217473
0.007851851851851851     6.95880092814609
0.007925925925925927     -6.438591314790251
0.008                    -17.408540290050794
0.008074074074074074     -21.584599096246357
0.008148148148148147     -17.615320970461458
0.008222222222222223     -7.011635786149718
0.008296296296296296     6.412403900701946
0.00837037037037037      17.38232138940868
0.008444444444444444     21.551431484635323
0.008518518518518519     17.504364891093957
0.008592592592592593     6.967329641731773
0.008666666666666666     -6.425345657116708
0.00874074074074074      -17.389298029957082
0.008814814814814815     -21.620091687165527
0.008888888888888889     -17.60703186949649
0.008962962962962963     -6.999629387844543
0.009037037037037036     6.4276542941415045
0.009111111111111111     17.41217971391277
0.009185185185185185     21.549439902599367
0.009259259259259259     17.51914117914433
0.009333333333333332     6.904626394679958
0.009407407407407408     -6.419504924282947
0.009481481481481481     -17.382177811270076
0.009555555555555555     -21.586323190878673
0.00962962962962963      -17.616003449908696
0.009703703703703704     -7.016457562278276
0.009777777777777778     6.421388229699296
0.009851851851851851     17.412826003951153
0.009925925925925927     21.535763377480652
0.01                     17.48676007482177
0.010074074074074074     6.930624648568909
0.010148148148148147     -6.428852375445082
0.010222222222222223     -17.405353886569095
0.010296296296296296     -21.568256117075236
0.01037037037037037      -17.57159353265721
0.010444444444444444     -7.004314435657605
0.010518518518518519     6.396452827772059
0.010592592592592593     17.431751009486327
0.010666666666666666     21.608074835943043
0.01074074074074074      17.505695171889915
0.010814814814814815     6.952742573183798
0.010888888888888889     -6.469103384350426
0.010962962962962963     -17.36765064633677
0.011037037037037036     -21.58124884789316
0.011111111111111112     -17.55010126300772
