% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:26
% Table:              Pressure incident Inlet - Pin
% Time (s)               Incident pressure (Pa), Point: 16
0                        0
2.032520325203252E-5     562.341325190349
4.065040650406504E-5     974.0037464252969
6.097560975609756E-5     1124.6826503806983
8.130081300813008E-5     974.003746425297
1.016260162601626E-4     562.3413251903495
1.2195121951219512E-4    1.377339007845284E-13
1.4227642276422764E-4    -562.3413251903488
1.6260162601626016E-4    -974.0037464252966
1.8292682926829268E-4    -1124.6826503806983
2.032520325203252E-4     -974.0037464252973
2.2357723577235772E-4    -562.3413251903496
2.4390243902439024E-4    -2.754678015690568E-13
2.6422764227642276E-4    562.3413251903482
2.845528455284553E-4     974.0037464252966
3.048780487804878E-4     1124.6826503806983
3.252032520325203E-4     974.0037464252974
3.4552845528455285E-4    562.3413251903506
3.6585365853658537E-4    4.1320170235358513E-13
3.861788617886179E-4     -562.3413251903482
4.065040650406504E-4     -974.003746425296
4.268292682926829E-4     -1124.6826503806983
4.4715447154471545E-4    -974.0037464252974
4.6747967479674797E-4    -562.3413251903507
4.878048780487805E-4     -5.509356031381136E-13
5.08130081300813E-4      562.3413251903463
5.284552845528455E-4     974.003746425296
5.487804878048781E-4     1124.6826503806983
5.691056910569106E-4     974.0037464252975
5.89430894308943E-4      562.3413251903509
6.097560975609756E-4     6.88669503922642E-13
6.300813008130082E-4     -562.341325190348
6.504065040650406E-4     -974.0037464252958
6.707317073170731E-4     -1124.6826503806983
6.910569105691057E-4     -974.0037464252986
7.113821138211383E-4     -562.3413251903493
7.317073170731707E-4     -8.264034047071703E-13
7.520325203252032E-4     562.3413251903478
7.723577235772358E-4     974.0037464252958
7.926829268292683E-4     1124.6826503806983
8.130081300813008E-4     974.0037464252987
8.333333333333333E-4     562.3413251903529
8.536585365853659E-4     9.641373054916988E-13
8.739837398373984E-4     -562.3413251903477
8.943089430894309E-4     -974.0037464252957
9.146341463414634E-4     -1124.6826503806983
9.349593495934959E-4     -974.0037464252987
9.552845528455285E-4     -562.3413251903495
9.75609756097561E-4      -1.1018712062762272E-12
9.959349593495934E-4     562.3413251903442
0.001016260162601626     974.0037464252936
0.0010365853658536586    1124.6826503806983
0.001056910569105691     974.0037464252988
0.0010772357723577235    562.341325190353
0.0010975609756097562    1.2396051070607556E-12
0.0011178861788617887    -562.3413251903474
0.0011382113821138211    -974.0037464252956
0.0011585365853658536    -1124.6826503806983
0.001178861788617886     -974.0037464252988
0.0011991869918699188    -562.3413251903497
0.0012195121951219512    -1.377339007845284E-12
0.0012398373983739837    562.3413251903439
0.0012601626016260164    974.0037464252955
0.0012804878048780488    1124.6826503806983
0.0013008130081300813    974.0037464252989
0.0013211382113821138    562.34132519035
0.0013414634146341462    5.5107483449469204E-12
0.001361788617886179     -562.3413251903472
0.0013821138211382114    -974.0037464252935
0.0014024390243902438    -1124.6826503806983
0.0014227642276422765    -974.0037464252971
0.001443089430894309     -562.3413251903534
0.0014634146341463415    -1.6528068094143405E-12
0.001483739837398374     562.3413251903437
0.0015040650406504064    974.0037464252954
0.001524390243902439     1124.6826503806983
0.0015447154471544715    974.003746425299
0.001565040650406504     562.341325190357
0.0015853658536585367    -2.205134726118239E-12
0.0016056910569105692    -562.341325190347
0.0016260162601626016    -974.0037464252933
0.001646341463414634     -1124.6826503806983
