% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:07
% Table:              Pressure Mic 2 - 
% Time (s)               Pressure (Pa), Point: 14
0                        1.508793532074745E-9
5.208333333333334E-5     0.019002934969055835
1.0416666666666667E-4    -0.5106253035135084
1.5625E-4                -4.065883827026002
2.0833333333333335E-4    -14.1248518125693
2.6041666666666666E-4    0.4522762126854827
3.125E-4                 15.508650667163808
3.6458333333333335E-4    245.8970336534461
4.166666666666667E-4     473.17870152846143
4.6875000000000004E-4    560.361778047533
5.208333333333333E-4     501.7521390557542
5.729166666666667E-4     307.3927928554803
6.25E-4                  29.385235900889093
6.770833333333334E-4     -263.0021633237377
7.291666666666667E-4     -471.6670930858465
7.8125E-4                -558.8173417114723
8.333333333333334E-4     -508.50956015235965
8.854166666666667E-4     -299.2454785593912
9.375000000000001E-4     125.65008791474806
9.895833333333334E-4     481.3438870184224
0.0010416666666666667    719.0428434471327
0.00109375               836.6831996409965
0.0011458333333333333    740.8235883136579
0.0011979166666666668    493.7458345500279
0.00125                  129.91780349723481
0.0013020833333333335    -300.43925412254004
0.0013541666666666667    -665.0805626355185
0.0014062500000000002    -787.8902836709373
0.0014583333333333334    -667.9716697509758
0.0015104166666666669    -410.50195047260576
0.0015625                -65.75653374023325
0.0016145833333333335    310.8987818798101
0.0016666666666666668    672.1790074596773
0.00171875               796.9381311589411
0.0017708333333333335    685.0108047247985
0.0018229166666666667    419.8076671110975
0.0018750000000000001    82.39416836543266
0.0019270833333333334    -306.5399657440826
0.001979166666666667     -667.9572225109232
0.00203125               -787.7538779091485
0.0020833333333333333    -685.328383108267
0.002135416666666667     -416.5800414817237
0.0021875                -82.64509183267018
0.0022395833333333334    314.33494846128764
0.0022916666666666667    671.5317213114834
0.0023437500000000003    797.0870136814937
0.0023958333333333336    682.9192796467987
0.002447916666666667     419.5923205490116
0.0025                   83.17760139146033
0.0025520833333333333    -310.6183176219348
0.002604166666666667     -664.4095702399798
0.00265625               -796.1466951504923
0.0027083333333333334    -679.9079554632136
0.0027604166666666667    -420.66349451423736
0.0028125000000000003    -77.35595926941865
0.0028645833333333336    310.30010739189015
0.002916666666666667     672.6322595561007
0.00296875               796.6021523894924
0.0030208333333333337    681.6207302974528
0.003072916666666667     419.40077623173005
0.003125                 78.85330561797745
0.0031770833333333334    -308.1815074236939
0.003229166666666667     -665.8521695057856
0.0032812500000000003    -792.8285796952651
0.0033333333333333335    -680.6344368541406
0.0033854166666666668    -418.16837027902096
0.0034375                -77.24538979406996
0.0034895833333333337    311.0118033466138
0.003541666666666667     670.4581421745277
0.00359375               796.4957258641355
0.0036458333333333334    682.2313502818984
0.003697916666666667     419.71212730870286
0.0037500000000000003    80.58593301514524
0.0038020833333333335    -307.26193634151355
0.0038541666666666668    -665.9291387242199
0.00390625               -791.563655723096
0.003958333333333334     -681.1556844440859
0.004010416666666667     -419.0990331805319
0.0040625                -79.70715556965645
0.004114583333333334     310.2271572792275
0.004166666666666667     672.4242721836024
0.00421875               796.5903636580166
0.004270833333333334     681.6638428497348
0.004322916666666667     419.2767080387619
0.004375                 81.45885119585641
0.004427083333333333     -307.6116951988434
0.004479166666666667     -665.6417397926216
0.0045312500000000006    -794.1507753579381
0.004583333333333333     -680.481638767802
0.004635416666666667     -418.2050847787901
0.004687500000000001     -79.03200732179141
0.0047395833333333335    311.46771969193367
0.004791666666666667     673.1335867341442
0.00484375               795.7976375628979
0.004895833333333334     681.4582300224818
0.004947916666666667     419.619570686292
0.005                    81.69315915956173
0.005052083333333334     -308.231414833716
0.005104166666666667     -664.6589789986743
0.00515625               -792.9035682582693
0.005208333333333334     -679.2878644719102
0.005260416666666667     -418.84363619135127
0.0053125                -78.51107904146347
0.005364583333333334     309.9163150519132
0.005416666666666667     670.2478809940629
0.0054687500000000005    795.6728060156435
0.005520833333333333     682.0611796800681
0.005572916666666667     419.7407168446103
0.005625000000000001     80.26143415947172
0.0056770833333333335    -307.43583544366527
0.005729166666666667     -665.531614227334
0.005781250000000001     -792.0608082537682
0.005833333333333334     -680.9639428591478
0.005885416666666667     -419.7050761897576
0.0059375                -79.13413563366608
0.005989583333333334     310.8284669517982
0.006041666666666667     670.1294280589985
0.00609375               795.5735897051112
0.006145833333333334     683.8850105613149
0.006197916666666667     420.42898536901674
0.00625                  78.90436582306867
0.006302083333333334     -307.3001707939361
0.006354166666666667     -666.2115007164111
0.0064062500000000005    -791.8872851781379
0.006458333333333334     -681.0174749125816
0.006510416666666667     -418.17626828264525
0.006562500000000001     -79.36808139702461
0.006614583333333333     311.0310569674694
0.006666666666666667     669.9226616896937
0.006718750000000001     796.0563574307834
0.0067708333333333336    682.7241819495204
0.006822916666666667     420.28505630726875
0.006875                 78.96521134528012
0.006927083333333334     -308.0816036119822
0.006979166666666667     -666.1775586838803
0.00703125               -792.8792196377482
0.007083333333333334     -680.6716958627496
0.0071354166666666675    -419.89480734669814
0.0071875                -78.51114054084107
0.007239583333333334     311.93740995039883
0.007291666666666667     672.1676218809363
0.0073437500000000005    795.5318780659294
0.007395833333333334     681.3298338181821
0.007447916666666667     419.68855714431174
0.007500000000000001     80.33325201171475
0.007552083333333333     -309.35414327985916
0.007604166666666667     -664.8631151717954
0.007656250000000001     -793.2873826664675
0.0077083333333333335    -678.9200079693659
0.007760416666666667     -419.32106158234274
0.0078125                -77.82897330942096
0.007864583333333335     311.0443713899631
0.007916666666666667     671.9887941245281
0.00796875               795.4994564814931
0.008020833333333335     682.4756640870103
0.008072916666666667     419.7863752080278
0.008125                 80.23288652952306
0.008177083333333333     -308.2439556239915
0.008229166666666668     -666.6541221472919
0.00828125               -793.1701641123827
0.008333333333333333     -681.4350278640187
