% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:07
% Table:              Aceleration Mic 1 - actd.ay
% Time (s)               Local acceleration, z component (m/s^2), Point: 15
0                        -1.4083019973475606E-6
5.208333333333334E-5     -5.821015973909205
1.0416666666666667E-4    -523.2706715915133
1.5625E-4                -1742.6383395523212
2.0833333333333335E-4    4481.919250710025
2.6041666666666666E-4    -9518.118349010232
3.125E-4                 -12821.70550570274
3.6458333333333335E-4    -6235.212613307733
4.166666666666667E-4     -689.8594219941808
4.6875000000000004E-4    7293.8626253470575
5.208333333333333E-4     12416.677983583733
5.729166666666667E-4     14067.438827445761
6.25E-4                  12232.52332936315
6.770833333333334E-4     7475.753648318212
7.291666666666667E-4     -863.6032027358613
7.8125E-4                -7282.814860647046
8.333333333333334E-4     -10571.550186829685
8.854166666666667E-4     -15802.314037416396
9.375000000000001E-4     -8881.879833751673
9.895833333333334E-4     1058.5402344353363
0.0010416666666666667    1153.3322963891815
0.00109375               8401.389888480535
0.0011458333333333333    12954.845559713674
0.0011979166666666668    11373.244387136647
0.00125                  8546.462433356366
0.0013020833333333335    2808.097805887833
0.0013541666666666667    -8758.936667101167
0.0014062500000000002    -12157.615009960704
0.0014583333333333334    -11939.602524648679
0.0015104166666666669    -10096.575984398005
0.0015625                -9348.09657380756
0.0016145833333333335    -3193.3970577156542
0.0016666666666666668    5489.191516813783
0.00171875               13067.733424847072
0.0017708333333333335    11438.941393318135
0.0018229166666666667    9861.624098673205
0.0018750000000000001    9362.186009001194
0.0019270833333333334    3491.3276834192993
0.001979166666666667     -5989.425970073671
0.00203125               -13518.866367010305
0.0020833333333333333    -10920.852735860197
0.002135416666666667     -10841.522266159556
0.0021875                -8870.971440961877
0.0022395833333333334    -3998.591584734585
0.0022916666666666667    6661.281920104935
0.0023437500000000003    13223.940199327557
0.0023958333333333336    11322.487696165568
0.002447916666666667     10184.34440337047
0.0025                   9212.66253470975
0.0025520833333333333    3924.1434975020547
0.002604166666666667     -6394.368789596839
0.00265625               -12918.353750034537
0.0027083333333333334    -11830.877704764798
0.0027604166666666667    -10080.576880624794
0.0028125000000000003    -9329.457340179815
0.0028645833333333336    -3577.103652040823
0.002916666666666667     6283.591043521115
0.00296875               13262.516342210385
0.0030208333333333337    11578.995047290315
0.003072916666666667     10126.831945122696
0.003125                 9263.861958624368
0.0031770833333333334    3648.2783757193183
0.003229166666666667     -6254.668137201332
0.0032812500000000003    -13057.39233468346
0.0033333333333333335    -11754.182136107906
0.0033854166666666668    -10056.138516896255
0.0034375                -9346.503633316137
0.0034895833333333337    -3654.8543896733554
0.003541666666666667     6293.106499983745
0.00359375               13042.137819597454
0.0036458333333333334    11551.76374933093
0.003697916666666667     10047.434294576418
0.0037500000000000003    9260.306585079776
0.0038020833333333335    3806.6257645467467
0.0038541666666666668    -6231.372781654697
0.00390625               -13094.699026237588
0.003958333333333334     -11531.478438680231
0.004010416666666667     -10210.553904066774
0.0040625                -9180.26307908286
0.004114583333333334     -3830.80365621272
0.004166666666666667     6315.438162102406
0.00421875               13224.747513049095
0.004270833333333334     11404.651668802508
0.004322916666666667     9970.682443639962
0.004375                 9287.46876781519
0.004427083333333333     3889.255814701679
0.004479166666666667     -6307.786950716511
0.0045312500000000006    -13261.704994779728
0.004583333333333333     -11481.782810106593
0.004635416666666667     -10248.29978828929
0.004687500000000001     -9208.8392794457
0.0047395833333333335    -3781.901673018644
0.004791666666666667     6443.119761255724
0.00484375               13253.021024482292
0.004895833333333334     11279.097481258275
0.004947916666666667     10210.038196202644
0.005                    9266.9697043936
0.005052083333333334     3705.802553175526
0.005104166666666667     -6283.385951740458
0.00515625               -13032.838758733455
0.005208333333333334     -11567.578459347897
0.005260416666666667     -10174.41985177337
0.0053125                -9267.01369947685
0.005364583333333334     -3604.7263652127326
0.005416666666666667     6374.438362373681
0.0054687500000000005    13039.405549328123
0.005520833333333333     11594.966743247858
0.005572916666666667     10054.137934218214
0.005625000000000001     9276.578276719218
0.0056770833333333335    3736.396695813193
0.005729166666666667     -6278.707031575826
0.005781250000000001     -13089.5256221433
0.005833333333333334     -11537.86118303696
0.005885416666666667     -10197.896926284102
0.0059375                -9330.7994062967
0.005989583333333334     -3635.5345388336123
0.006041666666666667     6557.272487729329
0.00609375               12849.036907812599
0.006145833333333334     11752.934649655868
0.006197916666666667     10001.927859288113
0.00625                  9258.930258773453
0.006302083333333334     3546.7959688254705
0.006354166666666667     -6136.932715536897
0.0064062500000000005    -13204.51789251549
0.006458333333333334     -11502.260515453907
0.006510416666666667     -10294.09692686614
0.006562500000000001     -9147.95328406526
0.006614583333333333     -3803.028316360136
0.006666666666666667     6558.22912468854
0.006718750000000001     12818.889582003856
0.0067708333333333336    11756.502555805459
0.006822916666666667     10050.21656976861
0.006875                 9246.145394505562
0.006927083333333334     3611.618502571425
0.006979166666666667     -6242.4679766295785
0.00703125               -13172.442415924117
0.007083333333333334     -11531.487284925977
0.0071354166666666675    -10272.396046342343
0.0071875                -9224.756035072394
0.007239583333333334     -3788.407351713936
0.007291666666666667     6512.447207225732
0.0073437500000000005    13137.529341857924
0.007395833333333334     11409.08931790566
0.007447916666666667     10110.192003606837
0.007500000000000001     9260.088590139356
0.007552083333333333     3757.0602759912704
0.007604166666666667     -6371.354264355274
0.007656250000000001     -13023.021067352747
0.0077083333333333335    -11645.353020467064
0.007760416666666667     -10168.006923650008
0.0078125                -9267.477308103576
0.007864583333333335     -3648.226161424427
0.007916666666666667     6493.483660650081
0.00796875               13029.197307080041
0.008020833333333335     11630.904118472095
0.008072916666666667     10150.11141455382
0.008125                 9226.068398138661
0.008177083333333333     3747.632328649758
0.008229166666666668     -6163.14719021903
0.00828125               -13202.45117737482
0.008333333333333333     -11517.231604515377
