% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 12 2017, 00:01
% Table:              Ave P Plane Acoustic - P plane ac (aveop3(p2))
% Time (s)               Average Pressure Plane Acoustic (Pa)
0                        6.441517826940266E-21
2.2988505747126437E-5    -4.0875928301162274E-13
4.597701149425287E-5     -2.9961627865343306E-10
6.896551724137931E-5     1.5849364976121442E-8
9.195402298850575E-5     -1.0073780061757724E-6
1.1494252873563218E-4    4.019287921293861E-5
1.3793103448275863E-4    -1.701999513413518E-4
1.6091954022988506E-4    -0.008644398293286611
1.839080459770115E-4     -0.021864073221628057
2.0689655172413793E-4    0.23474836991897238
2.2988505747126436E-4    1.7045784226961989
2.528735632183908E-4     5.289732516869045
2.7586206896551725E-4    9.500532484040216
2.9885057471264366E-4    7.615510407451983
3.218390804597701E-4     -5.6848236764234334
3.448275862068965E-4     -5.380537729631618
3.67816091954023E-4      13.625572921746137
3.9080459770114945E-4    -7.4844484331261505
4.1379310344827585E-4    10.313107061005132
4.367816091954023E-4     -18.484292353083557
4.597701149425287E-4     43.8763728115582
4.827586206896552E-4     328.62940170345786
5.057471264367816E-4     538.4759157331383
5.28735632183908E-4      543.5260756809673
5.517241379310345E-4     336.661003338449
5.747126436781609E-4     -2.8822549125135812
5.977011494252873E-4     -332.18409946382275
6.206896551724138E-4     -524.3788832456912
6.436781609195402E-4     -539.4259828129851
6.666666666666666E-4     -331.8848913999874
6.89655172413793E-4      -9.307300744272952
7.126436781609196E-4     343.1056193197316
7.35632183908046E-4      504.10111795722
7.586206896551724E-4     636.4689603027679
7.816091954022989E-4     626.4426162761048
8.045977011494253E-4     337.6671666684049
8.275862068965517E-4     -122.59103066249668
8.505747126436781E-4     -549.1250781714665
8.735632183908046E-4     -776.2109937046798
8.96551724137931E-4      -694.1176446787764
9.195402298850574E-4     -317.56840927372946
9.42528735632184E-4      203.40116304554965
9.655172413793104E-4     652.4916105754859
9.885057471264369E-4     861.903806701852
0.0010114942528735632    758.9465661680239
0.0010344827586206897    387.6937422588092
0.001057471264367816     -105.73648980508244
0.0010804597701149425    -563.084061078368
0.001103448275862069     -820.8707306961313
0.0011264367816091953    -736.960062118202
0.0011494252873563218    -349.3668249358114
0.0011724137931034483    147.45808832101358
0.0011954022988505746    602.3490710898532
0.0012183908045977011    847.0022766261576
0.0012413793103448277    773.9358131887803
0.001264367816091954     409.16568284345067
0.0012873563218390805    -112.05918605680579
0.001310344827586207     -580.589718310022
0.0013333333333333333    -830.2734679013945
0.0013563218390804598    -749.3797766306947
0.001379310344827586     -370.96483188063854
0.0014022988505747126    124.94488864425423
0.0014252873563218391    582.0772058528285
0.0014482758620689654    843.3680828533686
0.001471264367816092     777.9653652466612
0.0014942528735632185    396.68040877855043
0.0015172413793103448    -118.73363424657425
0.0015402298850574713    -589.3514196458875
0.0015632183908045978    -827.6000069287115
0.001586206896551724     -753.5058925028563
0.0016091954022988506    -385.9440959647235
0.001632183908045977     116.40248685197186
0.0016551724137931034    580.2026237972374
0.00167816091954023      840.7357303205902
0.0017011494252873562    772.4181047450143
0.0017241379310344827    389.733952438086
0.0017471264367816092    -124.29102985524567
0.0017701149425287355    -583.9616019876493
0.001793103448275862     -829.2268213928163
0.0018160919540229886    -757.2780733663138
0.0018390804597701149    -392.1649543665341
0.0018620689655172414    114.25603344933835
0.001885057471264368     581.9098933933825
0.0019080459770114942    843.4443033306571
0.0019310344827586207    762.5620733738381
0.001954022988505747     389.07937939881833
0.0019770114942528737    -124.30539978098133
0.002                    -580.7067583047922
0.0020229885057471263    -830.3979783366266
0.002045977011494253     -763.8167304337069
0.0020689655172413794    -390.70756714740224
0.0020919540229885057    114.91385425321225
0.002114942528735632     585.6160815876298
0.0021379310344827587    836.5185832151591
0.002160919540229885     764.1179460944543
0.0021839080459770113    387.4936895159874
0.002206896551724138     -119.3802591144923
0.0022298850574712643    -582.0427164205039
0.0022528735632183906    -836.3400088920862
0.0022758620689655173    -759.4458145648073
0.0022988505747126436    -391.91063378382614
0.00232183908045977      120.07318606426888
0.0023448275862068967    583.9751213349441
0.002367816091954023     834.2042261106618
0.0023908045977011493    765.8413436743112
0.002413793103448276     390.5543593938228
0.0024367816091954023    -118.76573180494705
0.0024597701149425286    -583.1195421744699
0.0024827586206896553    -836.8976836283103
0.0025057471264367816    -759.9718177208324
0.002528735632183908     -388.96791367341706
0.0025517241379310347    119.94518176346638
0.002574712643678161     580.6492148710958
0.0025977011494252873    835.2391062020629
0.002620689655172414     765.6722653967317
0.0026436781609195403    391.24951032225187
0.0026666666666666666    -116.35344236273423
0.002689655172413793     -587.5324923206872
0.0027126436781609196    -832.128188455118
0.002735632183908046     -760.8864629401806
0.002758620689655172     -386.70910463148044
0.002781609195402299     118.25261868587731
0.0028045977011494252    579.9981709140618
0.0028275862068965515    837.4191857036732
0.0028505747126436783    764.7478879200127
0.0028735632183908046    392.3082863553934
0.002896551724137931     -121.29885585860566
0.0029195402298850576    -585.068405526183
0.002942528735632184     -834.8260674330277
0.00296551724137931      -758.2309323791676
0.002988505747126437     -388.3748832077618
0.003011494252873563     117.17701030469964
0.0030344827586206895    582.4277366587493
0.0030574712643678162    836.6748752176462
0.0030804597701149425    766.4894398237288
0.003103448275862069     391.6633811823226
0.0031264367816091956    -122.18009001676037
0.003149425287356322     -584.8733666812432
0.003172413793103448     -832.7903757698739
0.003195402298850575     -759.620066699313
0.003218390804597701     -387.7917451002671
0.0032413793103448275    116.10943282383099
0.003264367816091954     583.639770059375
0.0032873563218390805    837.6484413679952
0.003310344827586207     767.124827830416
0.003333333333333333     390.1770342131593
0.00335632183908046      -121.06803551708369
0.003379310344827586     -584.3327969478163
0.0034022988505747124    -833.4297492724082
0.003425287356321839     -758.5534490339016
0.0034482758620689655    -389.4942122273159
