% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 12 2017, 00:01
% Table:              Velocity Liner - V Liner (aveop1(w))
% Time (s)               aveop1(w) (m/s)
0                        -1.2722381035981789E-67
2.2988505747126437E-5    -1.0851042989556762E-38
4.597701149425287E-5     5.190916307788152E-34
6.896551724137931E-5     -2.418659115898022E-25
9.195402298850575E-5     1.6952031668600177E-20
1.1494252873563218E-4    1.5631768829441723E-17
1.3793103448275863E-4    -9.420794242845758E-17
1.6091954022988506E-4    -7.792144670551779E-14
1.839080459770115E-4     2.1469625828182775E-13
2.0689655172413793E-4    2.1965048087550195E-10
2.2988505747126436E-4    -5.323720229140184E-9
2.528735632183908E-4     -3.660004723226319E-8
2.7586206896551725E-4    6.330997582125205E-7
2.9885057471264366E-4    6.229033507138521E-6
3.218390804597701E-4     1.7812188669402416E-5
3.448275862068965E-4     3.838440729317732E-6
3.67816091954023E-4      -9.29893939997876E-5
3.9080459770114945E-4    -1.500596897066954E-4
4.1379310344827585E-4    3.4769557676834063E-4
4.367816091954023E-4     0.0012783653013859317
4.597701149425287E-4     9.983240695465655E-5
4.827586206896552E-4     -0.0017980684573224218
5.057471264367816E-4     0.0019029392749148337
5.28735632183908E-4      -0.0021145784407553257
5.517241379310345E-4     0.003220162015049126
5.747126436781609E-4     -0.008207025656578925
5.977011494252873E-4     0.012394942087184127
6.206896551724138E-4     -0.06799792426469886
6.436781609195402E-4     -0.3351706327784115
6.666666666666666E-4     -0.615676071800426
6.89655172413793E-4      -0.7133060817720758
7.126436781609196E-4     -0.5828668021472504
7.35632183908046E-4      -0.24630155092418773
7.586206896551724E-4     0.2582551468906987
7.816091954022989E-4     0.7165152799638603
8.045977011494253E-4     0.9633212121440047
8.275862068965517E-4     0.8584446136460705
8.505747126436781E-4     0.4148077573457849
8.735632183908046E-4     -0.11812113878081117
8.96551724137931E-4      -0.5290951024811021
9.195402298850574E-4     -0.6907947986782541
9.42528735632184E-4      -0.6573575273405443
9.655172413793104E-4     -0.35119572784656844
9.885057471264369E-4     0.16138028439654717
0.0010114942528735632    0.6332234355222564
0.0010344827586206897    0.8333052134028177
0.001057471264367816     0.7437017010954468
0.0010804597701149425    0.41753102003344245
0.001103448275862069     -0.05213683296503676
0.0011264367816091953    -0.5044483253756623
0.0011494252873563218    -0.7209666215666164
0.0011724137931034483    -0.6967626235119375
0.0011954022988505746    -0.372148498700786
0.0012183908045977011    0.126567850012268
0.0012413793103448277    0.5869251301934082
0.001264367816091954     0.7704483676982368
0.0012873563218390805    0.7123344036216046
0.001310344827586207     0.41173139102332057
0.0013333333333333333    -0.060900926509103157
0.0013563218390804598    -0.5243155870467888
0.001379310344827586     -0.7483018713241372
0.0014022988505747126    -0.7045569028045385
0.0014252873563218391    -0.37277398239755993
0.0014482758620689654    0.10747247052027149
0.001471264367816092     0.5638819031264669
0.0014942528735632185    0.7471531273990982
0.0015172413793103448    0.7164059912130781
0.0015402298850574713    0.41146407525737794
0.0015632183908045978    -0.07766027519133155
0.001586206896551724     -0.543261380354883
0.0016091954022988506    -0.7548932264447207
0.001632183908045977     -0.6944825854381119
0.0016551724137931034    -0.37750966182908957
0.00167816091954023      0.09155791151897483
0.0017011494252873562    0.5521197607288783
0.0017241379310344827    0.750198336978113
0.0017471264367816092    0.7243387066438224
0.0017701149425287355    0.399781846687464
0.001793103448275862     -0.08874005169881255
0.0018160919540229886    -0.5488739514963953
0.0018390804597701149    -0.7456573151252784
0.0018620689655172414    -0.6925486555795308
0.001885057471264368     -0.3903459336073507
0.0019080459770114942    0.08532032380497923
0.0019310344827586207    0.5500048101152206
0.001954022988505747     0.7606742098606442
0.0019770114942528737    0.7225779757315757
0.002                    0.3901390087746603
