% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 12 2017, 00:12
% Table:              Pressure incident Inlet - Pin
% Time (s)               Incident pressure (Pa), Point: 16
0                        0
2.0618556701030927E-5    661.0718754029862
4.1237113402061855E-5    1069.636763408667
6.185567010309279E-5     1069.636763408667
8.247422680412371E-5     661.0718754029863
1.0309278350515463E-4    6.371933303241669E-13
1.2371134020618558E-4    -661.0718754029864
1.443298969072165E-4     -1069.636763408667
1.6494845360824742E-4    -1069.636763408667
1.8556701030927834E-4    -661.0718754029864
2.0618556701030926E-4    -1.2743866606483339E-12
2.268041237113402E-4     661.0718754029858
2.4742268041237116E-4    1069.6367634086673
2.6804123711340205E-4    1069.636763408667
2.88659793814433E-4      661.0718754029864
3.092783505154639E-4     4.1320170235358513E-13
3.2989690721649484E-4    -661.0718754029857
3.505154639175258E-4     -1069.6367634086669
3.711340206185567E-4     -1069.6367634086673
3.9175257731958763E-4    -661.0718754029865
4.123711340206185E-4     -2.5487733212966677E-12
4.3298969072164947E-4    661.0718754029856
4.536082474226804E-4     1069.6367634086669
4.742268041237113E-4     1069.636763408668
4.948453608247423E-4     661.071875402985
5.154639175257732E-4     6.88669503922642E-13
5.360824742268041E-4     -661.0718754029855
5.56701030927835E-4      -1069.6367634086657
5.77319587628866E-4      -1069.6367634086673
5.979381443298969E-4     -661.0718754029867
6.185567010309278E-4     -8.264034047071703E-13
6.391752577319588E-4     661.0718754029854
6.597938144329897E-4     1069.6367634086669
6.804123711340206E-4     1069.6367634086675
7.010309278350516E-4     661.0718754029868
7.216494845360825E-4     9.641373054916988E-13
7.422680412371134E-4     -661.0718754029853
7.628865979381444E-4     -1069.6367634086669
7.835051546391753E-4     -1069.6367634086675
8.041237113402062E-4     -661.071875402987
8.24742268041237E-4      -5.0975466425933354E-12
8.45360824742268E-4      661.0718754029853
8.659793814432989E-4     1069.6367634086669
8.865979381443298E-4     1069.6367634086687
9.072164948453608E-4     661.0718754029871
9.278350515463917E-4     1.2396051070607556E-12
9.484536082474226E-4     -661.0718754029818
9.690721649484536E-4     -1069.6367634086666
9.896907216494846E-4     -1069.6367634086664
0.0010103092783505154    -661.0718754029872
0.0010309278350515464    -1.377339007845284E-12
0.0010515463917525772    661.0718754029817
0.0010721649484536082    1069.6367634086666
0.0010927835051546392    1069.6367634086664
0.00111340206185567      661.0718754029938
0.001134020618556701     5.5107483449469204E-12
0.001154639175257732     -661.0718754029849
0.0011752577319587628    -1069.6367634086655
0.0011958762886597938    -1069.6367634086675
0.0012164948453608248    -661.0718754029841
0.0012371134020618556    -1.6528068094143405E-12
0.0012577319587628866    661.0718754029815
0.0012783505154639176    1069.6367634086666
0.0012989690721649484    1069.636763408669
0.0013195876288659794    661.0718754029875
0.0013402061855670104    -2.205134726118239E-12
0.0013608247422680411    -661.0718754029846
0.0013814432989690721    -1069.6367634086653
0.0014020618556701032    -1069.6367634086678
0.001422680412371134     -661.0718754029908
0.001443298969072165     -1.9282746109833975E-12
0.001463917525773196     661.0718754029878
0.0014845360824742267    1069.6367634086664
0.0015051546391752577    1069.636763408669
0.0015257731958762887    661.0718754029878
0.0015463917525773195    6.061683948085034E-12
0.0015670103092783505    -661.0718754029843
0.0015876288659793815    -1069.6367634086678
0.0016082474226804123    -1069.6367634086678
0.0016288659793814433    -661.071875402991
0.001649484536082474     -1.0195093285186671E-11
0.001670103092783505     661.0718754029812
0.001690721649484536     1069.6367634086664
0.0017113402061855669    1069.6367634086691
0.0017319587628865979    661.071875402988
0.0017525773195876289    -1.6541991229801256E-12
0.0017731958762886597    -661.0718754029778
0.0017938144329896907    -1069.6367634086653
0.0018144329896907217    -1069.6367634086678
0.0018350515463917525    -661.0718754029914
0.0018556701030927835    -2.479210214121511E-12
0.0018762886597938145    661.0718754029874
0.0018969072164948452    1069.636763408664
0.0019175257731958763    1069.6367634086691
0.0019381443298969073    661.0718754029882
0.001958762886597938     6.6126195512231476E-12
0.0019793814432989693    -661.0718754029905
0.002                    -1069.6367634086675
0.002020618556701031     -1069.636763408668
0.0020412371134020616    -661.071875402998
0.002061855670103093     -2.754678015690568E-12
0.0020824742268041236    661.0718754029806
0.0021030927835051544    1069.636763408664
0.0021237113402061856    1069.6367634086691
0.0021443298969072164    661.0718754029883
0.002164948453608247     1.487943822542642E-11
0.0021855670103092784    -661.0718754029903
0.002206185567010309     -1069.636763408665
0.00222680412371134      -1069.636763408673
0.002247422680412371     -661.0718754029853
0.002268041237113402     -1.1021496689893841E-11
0.0022886597938144328    661.0718754029804
0.002309278350515464     1069.6367634086662
0.0023298969072164948    1069.6367634086669
0.0023505154639175256    661.0718754029951
0.0023711340206185568    7.163555154361261E-12
0.0023917525773195876    -661.0718754029834
0.0024123711340206183    -1069.6367634086625
0.0024329896907216496    -1069.6367634086657
0.0024536082474226804    -661.071875402992
0.002474226804123711     -3.305613618828681E-12
0.0024948453608247424    661.0718754029866
0.002515463917525773     1069.6367634086635
0.002536082474226804     1069.6367634086694
0.002556701030927835     661.0718754029889
0.002577319587628866     -5.523279167038986E-13
0.0025979381443298967    -661.0718754029768
0.002618556701030928     -1069.6367634086648
0.0026391752577319587    -1069.6367634086682
