% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:21
% Table:              Pressure Mic 1 - 
% Time (s)               Pressure (Pa), Point: 15
0                        3.0443141698959346E-13
2.3148148148148147E-5    5.711038069926379E-6
4.6296296296296294E-5    -3.081655038488287E-4
6.944444444444444E-5     0.014845915295699997
9.259259259259259E-5     0.05995053993684011
1.1574074074074073E-4    -0.5123173694143544
1.388888888888889E-4     -3.122694187071223
1.6203703703703703E-4    -4.10010095395674
1.8518518518518518E-4    7.618836517588542
2.0833333333333332E-4    -0.43900873228842696
2.3148148148148146E-4    -4.120645074437747
2.546296296296296E-4     0.5780411256212405
2.777777777777778E-4     221.586252403729
3.009259259259259E-4     443.8781982121868
3.2407407407407406E-4    563.6360327574673
3.472222222222222E-4     514.170401438533
3.7037037037037035E-4    338.83928242936804
3.935185185185185E-4     68.51224794667083
4.1666666666666664E-4    -222.01698261118645
4.398148148148148E-4     -448.087547680833
4.629629629629629E-4     -559.054310593187
4.861111111111111E-4     -517.1026617101039
5.092592592592592E-4     -336.60029525013186
5.324074074074073E-4     -70.7163379478284
5.555555555555556E-4     218.96778836434746
5.787037037037037E-4     452.0565257861234
6.018518518518518E-4     555.0266424221066
6.25E-4                  515.5278753572115
6.481481481481481E-4     334.56996923450885
6.712962962962962E-4     62.26012467170721
6.944444444444444E-4     -226.14654339456376
7.175925925925926E-4     -449.2291871222005
7.407407407407407E-4     -552.0160753797481
7.638888888888888E-4     -518.1937652464892
7.87037037037037E-4      -340.9595151785054
8.101851851851852E-4     -62.578577109743975
8.333333333333333E-4     217.71281811833913
8.564814814814814E-4     456.2068591332143
8.796296296296296E-4     550.7320010499232
9.027777777777777E-4     531.8029348893637
9.259259259259259E-4     323.72441350262096
9.490740740740741E-4     83.88076942324074
9.722222222222222E-4     -35.80465346303412
9.953703703703704E-4     -141.25209700334554
0.0010185185185185184    -259.19480032177603
0.0010416666666666667    -320.25010001099747
0.0010648148148148147    -305.24540477519076
0.0010879629629629629    -200.48031737450538
0.0011111111111111111    -21.447075497433172
0.0011342592592592591    198.88099575413204
0.0011574074074074073    363.45855455618323
0.0011805555555555556    436.2824143182778
0.0012037037037037036    391.9977305344303
0.0012268518518518518    248.26928596497757
0.00125                  74.4871019381173
0.001273148148148148     -112.52298184006689
0.0012962962962962963    -279.0255839929183
0.0013194444444444445    -365.5480832912708
0.0013425925925925925    -339.2381822664884
0.0013657407407407407    -221.79492192254463
0.0013888888888888887    -45.93876289201273
0.001412037037037037     155.53223951443434
0.0014351851851851852    312.49881654395824
0.0014583333333333332    407.72233194641484
0.0014814814814814814    386.82933086071387
0.0015046296296296296    250.317916675636
0.0015277777777777776    54.443563507498254
0.0015509259259259259    -138.93570581569583
0.001574074074074074     -284.6829838860504
0.001597222222222222     -371.5680183123171
0.0016203703703703703    -366.2204901972385
0.0016435185185185183    -247.99926307292353
0.0016666666666666666    -45.8917652400595
0.0016898148148148148    162.23547023039035
0.0017129629629629628    307.5769874716015
0.001736111111111111     384.75028531022207
0.0017592592592592592    374.10520760505995
0.0017824074074074072    257.7010491729103
0.0018055555555555555    68.85049494230636
0.0018287037037037037    -144.59852637155075
0.0018518518518518517    -298.5862424491505
0.001875                 -378.58625722135025
0.0018981481481481482    -360.10055474667075
