% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 12 2017, 00:06
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               Pin-p2 (Pa), Point: 16
0                        -4.126570126231938E-4
2.173913043478261E-5     330.9172227689606
4.347826086956522E-5     531.8038202769856
6.521739130434783E-5     538.1117906016913
8.695652173913044E-5     327.0286500122995
1.0869565217391305E-4    3.8639141211481403
1.3043478260869567E-4    -335.1191763679992
1.5217391304347827E-4    -530.5972737810874
1.7391304347826088E-4    -538.7769854682927
1.956521739130435E-4     -327.35111064137635
2.173913043478261E-4     -2.958348949062563
2.391304347826087E-4     332.24335069447864
2.6086956521739134E-4    532.6635273774145
2.8260869565217394E-4    533.8847552898268
3.0434782608695655E-4    329.6817582467308
3.2608695652173916E-4    -0.5075111848090007
3.4782608695652176E-4    -331.13618951938514
3.6956521739130437E-4    -536.396576789914
3.91304347826087E-4      -532.3671716684141
4.130434782608696E-4     -332.1782869648444
4.347826086956522E-4     1.3140902670367578
4.565217391304348E-4     330.710766041118
4.782608695652174E-4     531.610045592192
5.0E-4                   538.4939886438773
5.217391304347827E-4     328.76687139497244
5.434782608695652E-4     1.8751857430197196
5.652173913043479E-4     -331.3196177172207
5.869565217391304E-4     -534.9231849820346
6.086956521739131E-4     -534.4249561387843
6.304347826086957E-4     -329.8346552705448
6.521739130434783E-4     1.117811897681236
6.739130434782609E-4     330.76375156041064
6.956521739130435E-4     535.4234454551911
7.173913043478262E-4     532.3602731487684
7.391304347826087E-4     331.3789010604629
7.608695652173914E-4     3.2967720294798744
7.82608695652174E-4      -334.52347872724283
8.043478260869566E-4     -534.6507362763434
8.260869565217392E-4     -541.2266916900967
8.478260869565218E-4     -333.415596971528
8.695652173913044E-4     3.816230373018665
8.91304347826087E-4      332.1399793129781
9.130434782608696E-4     531.1253133773047
9.347826086956523E-4     534.9195546359459
9.565217391304348E-4     334.24601545051434
9.782608695652175E-4     -4.844861176483708
0.001                    -329.36090816231655
0.0010217391304347826    -535.4243841857192
0.0010434782608695653    -533.6188085797608
0.001065217391304348     -333.5244542898868
0.0010869565217391304    3.2789403519047413
0.0011086956521739132    322.7694205483569
0.0011304347826086958    544.3833671682742
0.0011521739130434783    526.2826613191494
0.0011739130434782609    320.7893500006686
0.0011956521739130436    36.32359855212159
0.0012173913043478262    -429.81743265523755
0.0012391304347826087    -822.7648663475861
0.0012608695652173913    -877.7868615279922
0.001282608695652174     -546.2700375073433
0.0013043478260869566    -1.3236764413751956
0.0013260869565217392    571.4388497093564
0.0013478260869565217    913.2468187399531
0.0013695652173913045    884.4064306653975
0.001391304347826087     498.88151227333543
0.0014130434782608696    -103.08877852240198
0.0014347826086956524    -675.0112620646645
0.001456521739130435     -993.7781542271291
0.0014782608695652175    -957.9999117107743
0.0015                   -587.8580483816804
0.0015217391304347828    -7.915369367909807
0.0015434782608695654    593.663782517275
0.001565217391304348     961.8598133500135
0.0015869565217391305    933.749344331344
0.0016086956521739132    548.2807473746032
0.0016304347826086958    -48.78732740116684
0.0016521739130434783    -634.0277997461894
0.0016739130434782609    -984.6510925212581
0.0016956521739130437    -960.3096323521049
0.0017173913043478262    -586.9010709293806
0.0017391304347826088    9.080442254900998
0.0017608695652173915    616.289361562016
0.001782608695652174     980.0120491058087
0.0018043478260869566    948.8737634002889
0.0018260869565217392    565.2065693215932
0.001847826086956522     -31.90256289347263
0.0018695652173913045    -619.7426081619784
0.001891304347826087     -978.9925896649964
0.0019130434782608696    -956.4073674094747
0.0019347826086956524    -580.7559712345351
0.001956521739130435     16.143266298338226
0.0019782608695652175    620.2583191050811
0.002                    982.4942815976218
0.0020217391304347826    947.4468254087003
0.002043478260869565     568.5432282513534
0.002065217391304348     -26.84677530038113
0.0020869565217391307    -616.6631582414221
0.0021086956521739132    -977.0383645994848
0.002130434782608696     -956.0524109541151
0.0021521739130434783    -577.9981618853907
0.002173913043478261     19.538817562895826
0.0021956521739130434    622.7883902647342
0.0022173913043478264    980.4552685237505
0.002239130434782609     948.862487052663
0.0022608695652173915    569.4398906202427
0.002282608695652174     -23.468000913966304
0.0023043478260869566    -616.8074234175938
0.002326086956521739     -978.2917622250719
0.0023478260869565218    -957.2337303939139
