% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:38
% Table:              Ave P Plane Multiphysics - 
% Time (s)               aveop2(p) (Pa)
0                        2.382647691602575E-22
2.9850746268656717E-5    -1.434233948172843E-10
5.9701492537313435E-5    -5.299603260366691E-9
8.955223880597016E-5     3.516358826367013E-7
1.1940298507462687E-4    2.5642603211965284E-5
1.4925373134328358E-4    -7.373133095460586E-4
1.791044776119403E-4     -0.007215609306219422
2.08955223880597E-4      0.009020464906663722
2.3880597014925374E-4    0.3258154879028109
2.6865671641791044E-4    1.7771945741272186
2.9850746268656717E-4    5.005272085634245
3.283582089552239E-4     6.4319463370958525
3.582089552238806E-4     -2.332138171672955
3.8805970149253735E-4    -6.0091136735587
4.17910447761194E-4      12.767638391074462
4.4776119402985075E-4    -6.678212479174397
4.776119402985075E-4     25.612162472300103
5.074626865671642E-4     -26.68326631372276
5.373134328358209E-4     69.18636658677995
5.671641791044777E-4     384.76178262094606
5.970149253731343E-4     537.7972365695493
6.268656716417911E-4     530.8639532553543
6.567164179104478E-4     262.5328848233465
6.865671641791045E-4     27.42276366959036
7.164179104477612E-4     -98.89768148987723
7.462686567164179E-4     -247.62007557198356
7.761194029850747E-4     -334.05466191815384
8.059701492537314E-4     -282.88799062158563
8.35820895522388E-4      -109.76381031334262
8.656716417910448E-4     156.9380241582775
8.955223880597015E-4     368.0023795935484
9.253731343283583E-4     448.10451860834104
9.55223880597015E-4      349.7593445868539
9.850746268656716E-4     154.01962279373666
0.0010149253731343284    -84.18698243991506
0.0010447761194029852    -291.06478607289444
0.0010746268656716418    -375.7873106480245
0.0011044776119402985    -313.0215096118768
0.0011343283582089553    -128.21954326359182
0.0011641791044776119    118.41240323006639
0.0011940298507462687    337.3039761307708
0.0012238805970149255    427.45096916222303
0.0012537313432835822    334.39788179887597
0.0012835820895522388    132.3607362454753
0.0013134328358208956    -92.88051581618492
0.0013432835820895524    -305.87354533210816
0.001373134328358209     -403.2978739061357
0.0014029850746268657    -322.31595671548337
0.0014328358208955225    -120.93932556775765
0.001462686567164179     110.47513257031335
0.0014925373134328358    322.8496917850706
0.0015223880597014926    421.72221996675154
0.0015522388059701494    333.3426168349259
0.001582089552238806     126.7719610341673
0.0016119402985074627    -104.27805542426776
0.0016417910447761195    -304.703842026629
0.001671641791044776     -412.510882466409
0.0017014925373134329    -335.1210289770565
0.0017313432835820897    -119.40426524551755
0.0017611940298507462    117.52469318792664
0.001791044776119403     309.472736094518
0.0018208955223880598    419.09664912864883
0.0018507462686567166    337.39594002290244
0.0018805970149253731    126.7324573790851
0.00191044776119403      -109.78644030052494
0.0019402985074626867    -306.92384700068584
0.0019701492537313433    -408.65962619322937
0.002                    -341.22550946197356
0.002029850746268657     -126.88398163431505
0.0020597014925373136    118.75629818207058
0.0020895522388059704    312.4094360164675
0.0021194029850746267    406.8025565038138
0.0021492537313432835    344.05576170032066
0.0021791044776119403    130.81709405061156
0.002208955223880597     -109.47758231143115
0.002238805970149254     -306.44294998830173
0.0022686567164179106    -408.9700346765496
0.0022985074626865674    -339.4830732064029
0.0023283582089552238    -130.52969531394885
0.0023582089552238806    118.73247456256321
0.0023880597014925373    316.103784010323
0.002417910447761194     407.43237237682524
0.002447761194029851     337.787608989562
0.0024776119402985077    135.815411835439
0.0025074626865671645    -107.49380782073798
0.002537313432835821     -308.2698540786245
0.0025671641791044776    -409.0120798397953
0.0025970149253731344    -336.8602284702362
0.002626865671641791     -131.93191784414816
0.002656716417910448     115.33445682994189
0.0026865671641791047    315.7979115495461
0.002716417910447761     408.87956571442044
0.002746268656716418     336.0571544262596
0.0027761194029850746    132.46451412940522
0.0028059701492537314    -105.54263674278106
0.002835820895522388     -310.7654111274379
0.002865671641791045     -409.489332482199
0.0028955223880597018    -336.1959646073483
0.002925373134328358     -127.13508373130774
0.002955223880597015     112.61315102959628
0.0029850746268656717    316.50273603552887
0.0030149253731343285    410.1053409127979
0.0030447761194029852    335.6916704264581
0.003074626865671642     129.1540362846708
0.003104477611940299     -106.97944066175143
0.003134328358208955     -307.92153452924833
0.003164179104477612     -411.5845126865498
0.0031940298507462687    -337.186664335082
0.0032238805970149255    -126.09101708367417
0.0032537313432835823    115.79186626494466
0.003283582089552239     313.9407432213151
0.003313432835820896     412.3109687962321
0.003343283582089552     336.27662771144713
0.003373134328358209     130.97896272315646
0.0034029850746268657    -108.78670562985671
0.0034328358208955225    -308.3163317044204
0.0034626865671641793    -410.4077460931566
0.003492537313432836     -339.7838802092488
0.0035223880597014924    -127.15100938000339
0.0035522388059701492    114.8723074076709
0.003582089552238806     313.9375219523538
0.003611940298507463     408.8649896889219
0.0036417910447761196    339.5473381253639
0.0036716417910447764    129.16345387894987
0.003701492537313433     -109.2847906501593
0.0037313432835820895    -308.8480990600411
0.0037611940298507463    -409.60366227197244
0.003791044776119403     -339.2992976514771
0.00382089552238806      -125.70668823530583
0.0038507462686567166    115.59874561698624
0.0038805970149253734    315.6818401381803
0.00391044776119403      408.75502865947647
0.0039402985074626865    337.58544833526093
0.003970149253731343     131.6506814312172
0.004                    -108.38910316025279
0.004029850746268657     -308.76075107195396
0.004059701492537314     -409.34209040088007
0.00408955223880597      -337.57174489580194
0.004119402985074627     -130.3791189224442
0.004149253731343284     115.70835451817108
0.004179104477611941     313.9759865984549
0.0042089552238805976    409.74446683607124
0.0042388059701492535    337.528094143205
0.00426865671641791      130.67311026712753
0.004298507462686567     -110.0593260403888
0.004328358208955224     -308.7596841083851
0.004358208955223881     -410.85451363772233
0.004388059701492537     -337.58929735871885
0.004417910447761194     -125.0067558157234
0.004447761194029851     115.36581952396054
0.004477611940298508     315.4547241114
