% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:38
% Table:              Av vel Plane Acoustic - V plane ac (aveop3(actd.a_inst/(2*pi*f0)))
% Time (s)               Average Velocity Plane Acoustic (m/s^2)
0                        7.790874094377171E-14
2.9850746268656717E-5    6.37145505586186E-7
5.9701492537313435E-5    1.776209011055686E-4
8.955223880597016E-5     0.006872208190833292
1.1940298507462687E-4    -0.41270012485583113
1.4925373134328358E-4    -4.467609166991909
1.791044776119403E-4     -8.01585800461089
2.08955223880597E-4      63.3510676535081
2.3880597014925374E-4    292.61029940789206
2.6865671641791044E-4    -142.62018607914436
2.9850746268656717E-4    -2761.9270529612886
3.283582089552239E-4     -1524.777865137915
3.582089552238806E-4     3535.958798750191
3.8805970149253735E-4    -5543.277965996273
4.17910447761194E-4      6392.513574211845
4.4776119402985075E-4    -5938.495733537743
4.776119402985075E-4     -26791.818150240328
5.074626865671642E-4     -12581.533405446113
5.373134328358209E-4     3136.6581322143425
5.671641791044777E-4     19256.87714910893
5.970149253731343E-4     25470.773133061655
6.268656716417911E-4     30185.785751470306
6.567164179104478E-4     13667.577813759015
6.865671641791045E-4     1859.9256559858384
7.164179104477612E-4     -24792.216176250105
7.462686567164179E-4     -17463.362284841605
7.761194029850747E-4     -10931.823097095556
8.059701492537314E-4     -13829.54700777569
8.35820895522388E-4      -10048.89256278233
8.656716417910448E-4     3487.7111547808377
8.955223880597015E-4     14256.801944871519
9.253731343283583E-4     24705.704254669403
9.55223880597015E-4      18750.682441701767
9.850746268656716E-4     8701.400739514682
0.0010149253731343284    -8744.484012768313
0.0010447761194029852    -16046.29856028927
0.0010746268656716418    -21199.040655594916
0.0011044776119402985    -19520.546084719397
0.0011343283582089553    -8277.874959569686
0.0011641791044776119    4050.173402016944
0.0011940298507462687    15713.431418280365
0.0012238805970149255    21600.62691822196
0.0012537313432835822    19857.573358730086
0.0012835820895522388    8862.453462270869
0.0013134328358208956    -7058.91762039975
0.0013432835820895524    -16798.28208085393
0.001373134328358209     -18753.695818820514
0.0014029850746268657    -20466.38915010236
0.0014328358208955225    -8862.179635190321
0.001462686567164179     5586.925572338066
0.0014925373134328358    16905.65462859628
0.0015223880597014926    20281.882820026865
0.0015522388059701494    18621.740130314607
0.001582089552238806     10393.796148670186
0.0016119402985074627    -7192.26724054271
0.0016417910447761195    -17472.855743507203
0.001671641791044776     -20115.72485733577
0.0017014925373134329    -17747.169992941836
0.0017313432835820897    -11262.436121827328
