% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 12:21
% Table:              Ave P Plane Multiphysics - 
% Time (s)               aveop2(p) (Pa)
0                        3.118710957924347E-13
1.1764705882352942E-4    -0.003571042174250401
2.3529411764705883E-4    0.05607327839546608
3.5294117647058826E-4    -0.5545610719061721
4.7058823529411766E-4    -0.7957350833989952
5.882352941176471E-4     8.878862671889536
7.058823529411765E-4     28.86804620873264
8.235294117647059E-4     39.94638512919897
9.411764705882353E-4     40.754223279356864
0.0010588235294117648    35.983470222238395
0.0011764705882352942    19.54902052412355
0.0012941176470588236    -7.246968939507911
0.001411764705882353     -32.67592468814883
0.0015294117647058824    -45.376778380766375
0.0016470588235294118    -40.20285359632057
0.0017647058823529412    -19.243317546884306
0.0018823529411764706    8.710382641494752
0.002                    33.27226724752348
0.0021176470588235297    44.939948022077196
0.002235294117647059     39.768400238400474
0.0023529411764705885    19.375972971363424
0.0024705882352941176    -8.554645263233416
0.0025882352941176473    -33.159200267774324
0.0027058823529411765    -44.8836054669998
0.002823529411764706     -39.76469827494385
0.0029411764705882353    -19.397287994751068
0.003058823529411765     8.552604111180925
0.003176470588235294     33.12156137307522
0.0032941176470588237    44.92965742399034
0.003411764705882353     39.843542528147545
0.0035294117647058825    19.36807997504378
0.0036470588235294117    -8.507265613794987
0.0037647058823529413    -33.01257887301636
0.003882352941176471     -44.979580832658655
0.004                    -39.774654456605454
0.00411764705882353      -19.370416897934845
0.004235294117647059     8.46669321500641
0.004352941176470588     33.08036936703963
0.004470588235294118     45.030945876088396
0.004588235294117647     39.77758463257221
0.004705882352941177     19.43339084316727
0.004823529411764706     -8.447144978209504
0.004941176470588235     -33.10859430944398
0.005058823529411765     -44.94625367002976
0.0051764705882352945    -39.82141847558162
0.005294117647058823     -19.42817642329254
0.005411764705882353     8.514477630915144
0.0055294117647058825    33.04819064068713
0.005647058823529412     44.981880016617126
0.005764705882352942     39.84999537393739
0.0058823529411764705    19.422195827601783
0.006                    -8.488039146199428
0.00611764705882353      -33.03888777035584
0.006235294117647059     -44.98952744401102
0.006352941176470588     -39.79867864020063
0.006470588235294118     -19.515539727561176
0.006588235294117647     8.469153993960587
0.006705882352941177     33.012875697797426
0.006823529411764706     44.98442464174002
0.006941176470588235     39.80754249241379
0.007058823529411765     19.46165414742126
0.007176470588235295     -8.44772397510326
0.007294117647058823     -32.99496475193339
0.007411764705882353     -44.9696333037914
0.0075294117647058826    -39.76669581343938
0.007647058823529412     -19.441145558859862
0.007764705882352942     8.453673918465954
0.00788235294117647      33.02178278732416
0.008                    44.97616197566386
0.00811764705882353      39.76549752642889
0.00823529411764706      19.448565976334535
0.008352941176470589     -8.498953352313702
0.008470588235294119     -32.995904076622296
0.008588235294117647     -44.95203009358043
0.008705882352941176     -39.78212291154148
0.008823529411764706     -19.41862508274094
0.008941176470588235     8.42131125987878
0.009058823529411765     32.99581134232228
0.009176470588235295     44.96491389826131
0.009294117647058824     39.79936658834048
0.009411764705882354     19.416415893130548
0.009529411764705883     -8.467198392718009
0.009647058823529411     -33.016247209819916
0.009764705882352941     -44.93344025475238
0.00988235294117647      -39.74966950959414
0.01                     -19.43509129687059
0.01011764705882353      8.46539284425619
0.01023529411764706      32.9708510304796
0.010352941176470589     44.975592530391864
0.010470588235294119     39.78038177380953
0.010588235294117647     19.434231377473203
0.010705882352941176     -8.464089546287308
0.010823529411764706     -32.94912706583975
0.010941176470588235     -44.96929905747438
0.011058823529411765     -39.74512372182221
0.011176470588235295     -19.412285027379845
0.011294117647058824     8.477704405503404
0.011411764705882354     33.010095389126285
0.011529411764705884     44.946191667083674
0.011647058823529411     39.841367331034
0.011764705882352941     19.406015823054137
0.01188235294117647      -8.4558156822322
0.012                    -32.963215557325945
0.01211764705882353      -44.95844154707384
0.01223529411764706      -39.77854999351007
0.012352941176470589     -19.4191589983503
0.012470588235294119     8.467713243861807
0.012588235294117647     33.00387973094654
0.012705882352941176     44.99838391083225
0.012823529411764706     39.77831767029539
0.012941176470588235     19.43672057591251
0.013058823529411765     -8.45931562098191
0.013176470588235295     -33.00921830793948
0.013294117647058824     -44.934141133305424
0.013411764705882354     -39.77895323610863
0.013529411764705884     -19.40427114819456
0.013647058823529411     8.474441220249311
0.013764705882352941     33.055741004346295
0.01388235294117647      45.00393372823176
0.014                    39.8304709869699
0.01411764705882353      19.445430036063982
0.01423529411764706      -8.461841004920407
0.01435294117647059      -33.01914332408157
0.014470588235294119     -44.96775130065058
0.014588235294117647     -39.74372798337632
0.014705882352941176     -19.42885819864312
0.014823529411764706     8.450894664577538
0.014941176470588236     32.94229993903053
0.015058823529411765     44.96235276643684
0.015176470588235295     39.7474732963954
0.015294117647058824     19.446030500406867
0.015411764705882354     -8.453833925269072
0.015529411764705884     -33.00140907530435
0.015647058823529413     -44.92563640257326
0.01576470588235294      -39.76100404748029
0.015882352941176472     -19.425012533286555
0.016                    8.431554638408025
0.016117647058823528     32.98324129555589
0.01623529411764706      44.970846908241185
0.016352941176470587     39.74247196182073
0.01647058823529412      19.442965737578906
0.016588235294117647     -8.445942919460814
0.016705882352941178     -32.965833102035326
0.016823529411764706     -44.91424112416832
0.016941176470588237     -39.79861055261793
0.017058823529411765     -19.405767319599416
0.017176470588235293     8.434259071527931
0.017294117647058824     33.04151397627313
0.017411764705882352     44.99362389985298
0.017529411764705884     39.8556169056998
0.01764705882352941      19.482289509968414
