% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:36
% Table:              Pressure incident Inlet - Pin
% Time (s)               Incident pressure (Pa), Point: 16
0                        0
1.6339869281045753E-5    562.3413251903492
3.2679738562091506E-5    974.003746425297
4.901960784313726E-5     1124.6826503806983
6.535947712418301E-5     974.0037464252969
8.169934640522877E-5     562.341325190349
9.803921568627452E-5     -3.617255287551102E-13
1.1437908496732027E-4    -562.3413251903493
1.3071895424836603E-4    -974.0037464252971
1.4705882352941178E-4    -1124.6826503806983
1.6339869281045753E-4    -974.0037464252969
1.7973856209150329E-4    -562.3413251903488
1.9607843137254904E-4    7.234510575102204E-13
2.124183006535948E-4     562.3413251903501
2.2875816993464054E-4    974.0037464252971
2.4509803921568627E-4    1124.6826503806983
2.6143790849673205E-4    974.0037464252964
2.7777777777777783E-4    562.3413251903471
2.9411764705882356E-4    -1.584636015804969E-12
3.104575163398693E-4     -562.34132519035
3.2679738562091506E-4    -974.003746425297
3.4313725490196084E-4    -1124.6826503806983
3.5947712418300657E-4    -974.0037464252964
3.758169934640523E-4     -562.341325190349
3.921568627450981E-4     1.4469021150204408E-12
4.0849673202614386E-4    562.3413251903515
4.248366013071896E-4     974.003746425298
4.411764705882353E-4     1124.6826503806983
4.575163398692811E-4     974.0037464252966
4.7385620915032687E-4    562.3413251903474
4.901960784313725E-4     6.88669503922642E-13
5.065359477124183E-4     -562.3413251903514
5.228758169934641E-4     -974.0037464252978
5.392156862745099E-4     -1124.6826503806983
5.555555555555557E-4     -974.0037464252946
5.718954248366013E-4     -562.3413251903493
5.882352941176471E-4     3.169272031609938E-12
6.045751633986929E-4     562.3413251903513
6.209150326797386E-4     974.0037464252978
6.372549019607843E-4     1124.6826503806983
6.535947712418301E-4     974.0037464252968
6.699346405228759E-4     562.3413251903459
6.862745098039217E-4     -3.0315381308254097E-12
7.026143790849674E-4     -562.3413251903512
7.189542483660131E-4     -974.0037464252977
7.352941176470589E-4     -1124.6826503806983
7.516339869281046E-4     -974.0037464252968
7.679738562091504E-4     -562.3413251903461
7.843137254901962E-4     2.8938042300408815E-12
8.006535947712419E-4     562.341325190351
8.169934640522877E-4     974.0037464252996
8.333333333333334E-4     1124.6826503806983
8.496732026143792E-4     974.0037464252948
8.66013071895425E-4      562.3413251903462
8.823529411764706E-4     -2.756070329256353E-12
8.986928104575164E-4     -562.3413251903509
9.150326797385622E-4     -974.0037464252975
9.31372549019608E-4      -1124.6826503806983
9.477124183006537E-4     -974.0037464252948
9.640522875816994E-4     -562.3413251903463
9.80392156862745E-4      -1.377339007845284E-12
9.967320261437909E-4     562.3413251903507
0.0010130718954248366    974.0037464252995
0.0010294117647058824    1124.6826503806983
0.0010457516339869282    974.0037464252949
0.001062091503267974     562.3413251903429
0.0010784313725490198    -2.4806025276872957E-12
0.0010947712418300655    -562.3413251903542
0.0011111111111111113    -974.0037464253014
0.0011274509803921569    -1124.6826503806983
0.0011437908496732027    -974.0037464252971
0.0011601307189542485    -562.3413251903465
0.0011764705882352942    6.338544063219876E-12
0.00119281045751634      562.3413251903505
0.0012091503267973858    974.0037464252994
0.0012254901960784316    1124.6826503806983
0.0012418300653594771    974.003746425295
0.001258169934640523     562.3413251903502
0.0012745098039215687    -2.205134726118239E-12
0.0012908496732026145    -562.3413251903539
0.0013071895424836603    -974.0037464252973
0.001323529411764706     -1124.6826503806983
0.0013398692810457518    -974.0037464252932
0.0013562091503267976    -562.3413251903398
0.0013725490196078434    6.0630762616508194E-12
0.001388888888888889     562.3413251903504
0.0014052287581699347    974.0037464252993
0.0014215686274509805    1124.6826503806983
0.0014379084967320263    974.0037464252952
0.001454248366013072     562.3413251903434
0.0014705882352941178    -9.921017797183399E-12
0.0014869281045751636    -562.3413251903537
0.0015032679738562092    -974.0037464252972
0.001519607843137255     -1124.6826503806983
0.0015359477124183007    -974.0037464252933
0.0015522875816993465    -562.341325190347
0.0015686274509803923    5.787608460081763E-12
0.001584967320261438     562.341325190357
0.0016013071895424839    974.003746425299
0.0016176470588235296    1124.6826503806983
0.0016339869281045754    974.0037464252913
0.001650326797385621     562.3413251903437
0.0016666666666666668    -1.6541991229801256E-12
0.0016830065359477126    -562.3413251903534
0.0016993464052287583    -974.003746425301
0.0017156862745098041    -1124.6826503806983
0.00173202614379085      -974.0037464252935
0.0017483660130718957    -562.3413251903404
0.0017647058823529412    5.512140658512706E-12
0.001781045751633987     562.34132519035
0.0017973856209150328    974.0037464252989
0.0018137254901960786    1124.6826503806983
0.0018300653594771244    974.0037464252955
0.0018464052287581701    562.3413251903439
0.001862745098039216     -9.370082194045286E-12
0.0018790849673202617    -562.3413251903602
0.0018954248366013075    -974.0037464253008
0.001911764705882353     -1124.6826503806983
0.0019281045751633988    -974.0037464252936
0.0019444444444444446    -562.3413251903405
0.00196078431372549      -2.754678015690568E-12
0.001977124183006536     562.3413251903496
0.0019934640522875817    974.0037464252988
0.0020098039215686275    1124.6826503806983
0.0020261437908496733    974.0037464252916
0.002042483660130719     562.341325190351
0.002058823529411765     -1.1032635198420122E-12
0.0020751633986928106    -562.341325190353
0.0020915032679738564    -974.0037464253007
0.002107843137254902     -1124.6826503806983
0.002124183006535948     -974.0037464252897
0.0021405228758169938    -562.3413251903338
0.0021568627450980395    4.9612050553745915E-12
0.0021732026143790853    562.3413251903563
0.002189542483660131     974.0037464253027
0.002205882352941177     1124.6826503806983
0.0022222222222222227    974.0037464252879
0.002238562091503268     562.3413251903444
0.0022549019607843138    -8.819146590907172E-12
0.0022712418300653596    -562.3413251903457
0.0022875816993464053    -974.0037464252966
0.002303921568627451     -1124.6826503806983
0.002320261437908497     -974.0037464252938
0.0023366013071895427    -562.3413251903411
0.0023529411764705885    1.2677088126439752E-11
0.0023692810457516342    562.341325190363
0.00238562091503268      974.0037464252986
0.002401960784313726     1124.6826503806983
0.0024183006535947716    974.003746425292
0.0024346405228758174    562.3413251903377
0.002450980392156863     -1.653502966197233E-11
0.002467320261437909     -562.3413251903664
0.0024836601307189543    -974.0037464253005
0.0025                   -1124.6826503806983
0.002516339869281046     -974.003746425298
0.0025326797385620916    -562.3413251903482
0.0025490196078431374    4.410269452236478E-12
0.002565359477124183     562.3413251903559
0.002581699346405229     974.0037464253024
0.0025980392156862747    1124.6826503806983
0.0026143790849673205    974.0037464252961
