% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:17
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               p2-Pin (Pa), Point: 16
0                        4.1016563792258974E-4
2.6881720430107527E-5    -281.39786392766814
5.3763440860215054E-5    -484.0477394318106
8.064516129032258E-5     -566.1159376134299
1.0752688172043011E-4    -483.125784576909
1.3440860215053763E-4    -284.27112394814753
1.6129032258064516E-4    2.3793820263186363
1.881720430107527E-4     280.02934475582936
2.1505376344086021E-4    487.0128021482713
2.4193548387096774E-4    562.391628563622
2.6881720430107527E-4    482.4390196608984
2.956989247311828E-4     280.01012941577284
3.225806451612903E-4     -2.505471161951394
3.4946236559139785E-4    -276.1360315482634
3.763440860215054E-4     -489.6547178927335
4.032258064516129E-4     -562.0426487402466
4.3010752688172043E-4    -487.7332228209035
4.5698924731182796E-4    -279.33018686363016
4.838709677419355E-4     -1.7654535892903782
5.10752688172043E-4      283.11524729971666
5.376344086021505E-4     484.75323641648475
5.645161290322581E-4     564.407701634976
5.913978494623656E-4     487.2127586904467
6.182795698924731E-4     281.74890242207283
6.451612903225806E-4     2.0125055655235182
6.720430107526882E-4     -281.0026734344588
6.989247311827957E-4     -485.9085058115455
7.258064516129032E-4     -563.1353473039101
7.526881720430108E-4     -486.32335726096244
7.795698924731183E-4     -277.31907273636654
8.064516129032258E-4     2.3196371534376508
8.333333333333333E-4     282.1477618161783
8.602150537634409E-4     485.6128997070888
8.870967741935484E-4     559.0790814826757
9.139784946236559E-4     489.78503424651245
9.408602150537634E-4     283.24974452159955
9.67741935483871E-4      -4.184333209206493
9.946236559139785E-4     -277.5892522602607
0.001021505376344086     -487.28694316765
0.0010483870967741935    -560.9536551800132
0.001075268817204301     -489.45436874397274
0.0011021505376344087    -273.8505717629495
0.0011290322580645162    -8.997454277071137
0.0011559139784946236    300.91000437727416
0.0011827956989247312    465.9695826944327
0.0012096774193548388    585.6155954766591
0.0012365591397849461    678.0279622120638
0.0012634408602150537    573.861153363715
0.0012903225806451613    280.8819758122642
0.0013172043010752689    -102.38092224370365
0.0013440860215053765    -449.0310098569638
0.0013709677419354838    -655.7375097181997
0.0013978494623655914    -644.7280983716312
0.001424731182795699     -455.972229928402
0.0014516129032258063    -136.04050660001886
0.001478494623655914     217.02183127637767
0.0015053763440860215    504.16224108070685
0.001532258064516129     698.6393603828033
0.0015591397849462367    713.1592916267906
0.001586021505376344     536.1184218814527
0.0016129032258064516    229.89260466844604
0.0016397849462365592    -148.84169027753921
0.0016666666666666666    -485.114741890218
0.0016935483870967741    -687.0215726767758
0.0017204301075268817    -676.7676736471242
0.0017473118279569893    -491.81148009864216
0.0017741935483870969    -173.17866731141444
0.0018010752688172042    187.17754252639293
0.0018279569892473118    499.3401184365616
0.0018548387096774194    688.9422116719462
0.0018817204301075268    699.3111567068672
0.0019086021505376344    518.1124891751366
0.001935483870967742     204.59096228632865
0.0019623655913978493    -166.51433570992828
0.001989247311827957     -488.6996626313507
0.0020161290322580645    -685.7119581262016
0.002043010752688172     -685.1397427141458
0.0020698924731182796    -497.06078192345143
0.002096774193548387     -182.3954305189902
0.002123655913978495     178.19749922588744
0.002150537634408602     490.5932475817
0.0021774193548387095    690.557716932169
0.0022043010752688173    698.7344447695464
0.0022311827956989247    510.57137995079927
0.0022580645161290325    196.77887498567898
0.00228494623655914      -172.37204668404996
0.002311827956989247     -487.5789618262248
0.002338709677419355     -691.9868923425292
0.0023655913978494624    -695.9747297924935
0.0023924731182795697    -502.24319460461857
0.0024193548387096775    -188.83103150707277
0.002446236559139785     174.96209235606528
0.0024731182795698923    490.8538288801195
0.0025                   694.2985930222338
0.0025268817204301074    700.3889115345972
0.002553763440860215     510.8322858468613
0.0025806451612903226    194.66086488708555
0.00260752688172043      -171.51314411067744
0.0026344086021505377    -490.0736793684045
0.002661290322580645     -689.24716610766
0.002688172043010753     -689.6519273525671
0.0027150537634408603    -500.54427073120837
0.0027419354838709676    -186.44179219658818
0.0027688172043010754    172.44817893717476
0.002795698924731183     485.97655228428187
0.00282258064516129      691.6569616845213
0.002849462365591398     697.7585486733658
0.0028763440860215053    508.7097663950458
0.0029032258064516127    191.28597704250194
0.0029301075268817205    -171.65276179659423
0.002956989247311828     -489.80284657939086
0.0029838709677419356    -688.5461113652466
0.003010752688172043     -692.0931633962086
0.0030376344086021504    -500.16435704844474
0.003064516129032258     -186.65459782263446
0.0030913978494623655    172.24383860649982
0.0031182795698924733    485.87463298292937
0.0031451612903225807    691.1986697467979
0.003172043010752688     698.3665042306671
0.003198924731182796     507.75272818741416
0.0032258064516129032    191.2089645866975
0.0032526881720430106    -172.00701646413916
0.0032795698924731184    -488.73025081511776
0.0033064516129032257    -689.6207005731042
0.003333333333333333     -692.6730721865486
0.003360215053763441     -500.1769242603484
0.0033870967741935483    -186.84442762759414
0.003413978494623656     172.3484769373033
0.0034408602150537634    485.3499866876161
0.003467741935483871     692.5513189166277
