% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:17
% Table:              Pressure incident Inlet - Pin
% Time (s)               Incident pressure (Pa), Point: 16
0                        0
2.6881720430107527E-5    562.341325190349
5.3763440860215054E-5    974.0037464252969
8.064516129032258E-5     1124.6826503806983
1.0752688172043011E-4    974.003746425297
1.3440860215053763E-4    562.341325190349
1.6129032258064516E-4    1.377339007845284E-13
1.881720430107527E-4     -562.3413251903488
2.1505376344086021E-4    -974.0037464252966
2.4193548387096774E-4    -1124.6826503806983
2.6881720430107527E-4    -974.0037464252969
2.956989247311828E-4     -562.3413251903496
3.225806451612903E-4     -2.754678015690568E-13
3.4946236559139785E-4    562.3413251903492
3.763440860215054E-4     974.0037464252966
4.032258064516129E-4     1124.6826503806983
4.3010752688172043E-4    974.0037464252974
4.5698924731182796E-4    562.3413251903489
4.838709677419355E-4     4.1320170235358513E-13
5.10752688172043E-4      -562.3413251903482
5.376344086021505E-4     -974.003746425297
5.645161290322581E-4     -1124.6826503806983
5.913978494623656E-4     -974.0037464252974
6.182795698924731E-4     -562.3413251903507
6.451612903225806E-4     -5.509356031381136E-13
6.720430107526882E-4     562.3413251903497
6.989247311827957E-4     974.003746425297
7.258064516129032E-4     1124.6826503806983
7.526881720430108E-4     974.0037464252975
7.795698924731183E-4     562.3413251903492
8.064516129032258E-4     6.88669503922642E-13
8.333333333333333E-4     -562.341325190348
8.602150537634409E-4     -974.0037464252958
8.870967741935484E-4     -1124.6826503806983
9.139784946236559E-4     -974.0037464252966
9.408602150537634E-4     -562.3413251903493
9.67741935483871E-4      -8.264034047071703E-13
9.946236559139785E-4     562.3413251903513
0.001021505376344086     974.0037464252958
0.0010483870967741935    1124.6826503806983
0.001075268817204301     974.0037464252968
0.0011021505376344087    562.3413251903494
0.0011290322580645162    -3.0315381308254097E-12
0.0011559139784946236    -562.3413251903477
0.0011827956989247312    -974.0037464252957
0.0012096774193548388    -1124.6826503806983
0.0012365591397849461    -974.0037464252987
0.0012634408602150537    -562.3413251903495
0.0012903225806451613    -1.1018712062762272E-12
0.0013172043010752689    562.341325190351
0.0013440860215053765    974.0037464252975
0.0013709677419354838    1124.6826503806983
0.0013978494623655914    974.0037464252969
0.001424731182795699     562.3413251903496
0.0014516129032258063    1.2396051070607556E-12
0.001478494623655914     -562.3413251903474
0.0015053763440860215    -974.0037464252956
0.001532258064516129     -1124.6826503806983
0.0015591397849462367    -974.0037464252969
0.001586021505376344     -562.3413251903497
0.0016129032258064516    -1.377339007845284E-12
0.0016397849462365592    562.3413251903507
0.0016666666666666666    974.0037464252955
0.0016935483870967741    1124.6826503806983
0.0017204301075268817    974.0037464252989
0.0017473118279569893    562.34132519035
0.0017741935483870969    -2.4806025276872957E-12
0.0018010752688172042    -562.3413251903472
0.0018279569892473118    -974.0037464252974
0.0018548387096774194    -1124.6826503806983
0.0018817204301075268    -974.0037464252971
0.0019086021505376344    -562.3413251903534
0.001935483870967742     -1.6528068094143405E-12
0.0019623655913978493    562.3413251903437
0.001989247311827957     974.0037464252994
0.0020161290322580645    1124.6826503806983
0.002043010752688172     974.003746425299
0.0020698924731182796    562.3413251903502
0.002096774193548387     5.786216146515978E-12
0.002123655913978495     -562.3413251903539
0.002150537634408602     -974.0037464252973
0.0021774193548387095    -1124.6826503806983
0.0022043010752688173    -974.0037464252972
0.0022311827956989247    -562.3413251903537
0.0022580645161290325    6.0630762616508194E-12
0.00228494623655914      562.3413251903504
0.002311827956989247     974.0037464252952
0.002338709677419355     1124.6826503806983
0.0023655913978494624    974.0037464252993
0.0023924731182795697    562.3413251903504
0.0024193548387096775    -1.9296669245491826E-12
0.002446236559139785     -562.3413251903468
0.0024731182795698923    -974.0037464252932
0.0025                   -1124.6826503806983
0.0025268817204301074    -974.0037464252973
0.002553763440860215     -562.341325190347
0.0025806451612903226    -2.2037424125524543E-12
0.00260752688172043      562.3413251903431
0.0026344086021505377    974.003746425299
0.002661290322580645     1124.6826503806983
0.002688172043010753     974.0037464252954
0.0027150537634408603    562.3413251903505
0.0027419354838709676    6.337151749654091E-12
0.0027688172043010754    -562.3413251903534
0.002795698924731183     -974.0037464252971
0.00282258064516129      -1124.6826503806983
0.002849462365591398     -974.0037464252974
0.0028763440860215053    -562.3413251903542
0.0029032258064516127    -2.479210214121511E-12
0.0029301075268817205    562.34132519035
0.002956989247311828     974.0037464252949
0.0029838709677419356    1124.6826503806983
0.003010752688172043     974.0037464252995
0.0030376344086021504    562.3413251903507
0.003064516129032258     -1.378731321411069E-12
0.0030913978494623655    -562.3413251903463
0.0031182795698924733    -974.0037464252969
0.0031451612903225807    -1124.6826503806983
0.003172043010752688     -974.0037464252975
0.003198924731182796     -562.3413251903474
0.0032258064516129032    -2.754678015690568E-12
0.0032526881720430106    562.3413251903427
0.0032795698924731184    974.0037464252988
0.0033064516129032257    1124.6826503806983
0.003333333333333333     974.0037464252996
0.003360215053763441     562.341325190351
0.0033870967741935483    -1.1032635198420122E-12
0.003413978494623656     -562.341325190353
0.0034408602150537634    -974.0037464252927
0.003467741935483871     -1124.6826503806983
0.0034946236559139786    -974.0037464252977
0.003521505376344086     -562.3413251903477
0.0035483870967741938    4.9612050553745915E-12
0.003575268817204301     562.3413251903424
0.0036021505376344085    974.0037464252947
0.0036290322580645163    1124.6826503806983
0.0036559139784946237    974.0037464252958
0.003682795698924731     562.3413251903582
0.003709677419354839     7.163555154361261E-12
0.003736559139784946     -562.3413251903457
0.0037634408602150535    -974.0037464252966
0.0037903225806451613    -1124.6826503806983
0.0038172043010752687    -974.0037464253019
0.0038440860215053765    -562.3413251903411
0.003870967741935484     -3.305613618828681E-12
0.0038978494623655912    562.3413251903492
0.003924731182795699     974.0037464252906
0.003951612903225807     1124.6826503806983
0.003978494623655914     974.003746425292
0.0040053763440860216    562.3413251903515
0.004032258064516129     -5.523279167038986E-13
0.004059139784946236     -562.3413251903387
0.004086021505376344     -974.0037464252924
0.004112903225806452     -1124.6826503806983
0.004139784946236559     -974.003746425298
0.004166666666666667     -562.3413251903482
0.004193548387096774     -1.1572432293031955E-11
0.004220430107526881     562.341325190342
0.00424731182795699      974.0037464253024
0.004274193548387097     1124.6826503806983
0.004301075268817204     974.0037464252961
