% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 22:57
% Table:              Pressure incident Inlet - Pin
% Time (s)               Incident pressure (Pa), Point: 16
0                        0
1.1764705882352942E-4    661.0718754029862
2.3529411764705883E-4    1069.636763408667
3.5294117647058826E-4    1069.636763408667
4.7058823529411766E-4    661.0718754029863
5.882352941176471E-4     1.377339007845284E-13
7.058823529411765E-4     -661.0718754029859
8.235294117647059E-4     -1069.636763408667
9.411764705882353E-4     -1069.636763408667
0.0010588235294117648    -661.0718754029864
0.0011764705882352942    -2.754678015690568E-13
0.0012941176470588236    661.0718754029858
0.001411764705882353     1069.636763408667
0.0015294117647058824    1069.636763408667
0.0016470588235294118    661.0718754029864
0.0017647058823529412    4.1320170235358513E-13
0.0018823529411764706    -661.0718754029857
0.002                    -1069.6367634086669
0.0021176470588235297    -1069.6367634086673
0.002235294117647059     -661.0718754029865
0.0023529411764705885    -5.509356031381136E-13
0.0024705882352941176    661.071875402984
0.0025882352941176473    1069.6367634086669
0.0027058823529411765    1069.636763408668
0.002823529411764706     661.0718754029866
0.0029411764705882353    2.686507222081196E-12
0.003058823529411765     -661.0718754029855
0.003176470588235294     -1069.6367634086669
0.0032941176470588237    -1069.6367634086673
0.003411764705882353     -661.0718754029867
0.0035294117647058825    -8.264034047071703E-13
0.0036470588235294117    661.0718754029821
0.0037647058823529413    1069.6367634086669
0.003882352941176471     1069.6367634086675
0.004                    661.0718754029868
0.00411764705882353      9.641373054916988E-13
0.004235294117647059     -661.0718754029853
0.004352941176470588     -1069.6367634086655
0.004470588235294118     -1069.6367634086675
0.004588235294117647     -661.071875402987
0.004705882352941177     -1.1018712062762272E-12
0.004823529411764706     661.071875402982
0.004941176470588235     1069.6367634086655
0.005058823529411765     1069.6367634086675
0.0051764705882352945    661.0718754029871
0.005294117647058823     5.235280543377864E-12
0.005411764705882353     -661.0718754029818
0.0055294117647058825    -1069.6367634086666
0.005647058823529412     -1069.6367634086675
0.005764705882352942     -661.0718754029872
0.0058823529411764705    -5.373014444162392E-12
0.006                    661.0718754029817
0.00611764705882353      1069.6367634086666
0.006235294117647059     1069.6367634086664
0.006352941176470588     661.0718754029874
0.006470588235294118     5.5107483449469204E-12
0.006588235294117647     -661.0718754029849
0.006705882352941177     -1069.6367634086678
0.006823529411764706     -1069.6367634086675
0.006941176470588235     -661.0718754029906
0.007058823529411765     -1.6528068094143405E-12
0.007176470588235295     661.0718754029815
0.007294117647058823     1069.6367634086641
0.007411764705882353     1069.636763408669
0.0075294117647058826    661.0718754029875
0.007647058823529412     5.786216146515978E-12
0.007764705882352942     -661.0718754029846
0.00788235294117647      -1069.6367634086653
0.008                    -1069.6367634086678
0.00811764705882353      -661.0718754029908
0.00823529411764706      -1.9282746109833975E-12
0.008352941176470589     661.0718754029878
0.008470588235294119     1069.6367634086664
0.008588235294117647     1069.636763408669
0.008705882352941176     661.0718754029942
0.008823529411764706     6.061683948085034E-12
0.008941176470588235     -661.0718754029843
0.009058823529411765     -1069.6367634086653
0.009176470588235295     -1069.6367634086678
0.009294117647058824     -661.0718754029846
0.009411764705882354     -2.2037424125524543E-12
0.009529411764705883     661.0718754029875
0.009647058823529411     1069.636763408664
0.009764705882352941     1069.6367634086691
0.00988235294117647      661.0718754029945
0.01                     6.337151749654091E-12
0.01011764705882353      -661.0718754029841
0.01023529411764706      -1069.6367634086653
0.010352941176470589     -1069.6367634086678
0.010470588235294119     -661.0718754029849
0.010588235294117647     -1.0470561086755728E-11
0.010705882352941176     661.0718754029808
0.010823529411764706     1069.636763408664
0.010941176470588235     1069.6367634086691
0.011058823529411765     661.0718754029882
0.011176470588235295     6.6126195512231476E-12
0.011294117647058824     -661.071875402984
0.011411764705882354     -1069.6367634086675
0.011529411764705884     -1069.636763408668
0.011647058823529411     -661.0718754029916
0.011764705882352941     -1.0746028888324784E-11
0.01188235294117647      661.0718754029806
0.012                    1069.636763408664
0.01211764705882353      1069.6367634086691
0.01223529411764706      661.0718754029883
0.012352941176470589     -1.1032635198420122E-12
0.012470588235294119     -661.0718754029903
0.012588235294117647     -1069.636763408665
0.012705882352941176     -1069.636763408668
0.012823529411764706     -661.0718754029982
0.012941176470588235     -1.1021496689893841E-11
0.013058823529411765     661.0718754029804
0.013176470588235295     1069.6367634086662
0.013294117647058824     1069.6367634086669
0.013411764705882354     661.0718754029821
0.013529411764705884     7.163555154361261E-12
0.013647058823529411     -661.0718754029834
0.013764705882352941     -1069.6367634086625
0.01388235294117647      -1069.6367634086705
0.014                    -661.071875402992
0.01411764705882353      -3.305613618828681E-12
0.01423529411764706      661.0718754029866
0.01435294117647059      1069.6367634086635
0.014470588235294119     1069.6367634086694
0.014588235294117647     661.0718754030019
0.014705882352941176     1.5430373828564535E-11
0.014823529411764706     -661.0718754029768
0.014941176470588236     -1069.6367634086648
0.015058823529411765     -1069.6367634086682
0.015176470588235295     -661.0718754029857
0.015294117647058824     -1.1572432293031955E-11
0.015411764705882354     661.07187540298
0.015529411764705884     1069.636763408666
0.015647058823529413     1069.636763408667
0.01576470588235294      661.0718754029956
0.015882352941176472     -8.268210987769058E-12
0.016                    -661.0718754029831
0.016117647058823528     -1069.636763408662
0.01623529411764706      -1069.6367634086707
0.016352941176470587     -661.0718754029925
0.01647058823529412      -3.856549221966795E-12
0.016588235294117647     661.0718754029732
0.016705882352941178     1069.6367634086682
0.016823529411764706     1069.6367634086696
0.016941176470588237     661.0718754029893
0.017058823529411765     1.598130943170265E-11
0.017176470588235293     -661.0718754029764
0.017294117647058824     -1069.6367634086646
0.017411764705882352     -1069.6367634086732
0.017529411764705884     -661.0718754029863
0.01764705882352941      -1.2123367896170068E-11
