% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 22:57
% Table:              Aceleration Mic 1 - actd.ay
% Time (s)               Local acceleration, z component (m/s^2), Point: 15
0                        1.835961678041626E-4
1.1764705882352942E-4    -524.0670750579422
2.3529411764705883E-4    -2278.0129457964267
3.5294117647058826E-4    -6450.93219800712
4.7058823529411766E-4    -2986.762598574796
5.882352941176471E-4     1720.9007550712354
7.058823529411765E-4     4961.612233180973
8.235294117647059E-4     7581.191563655185
9.411764705882353E-4     9244.600073260048
0.0010588235294117648    4657.4392365621015
0.0011764705882352942    3507.060817835354
0.0012941176470588236    -3957.337411949259
0.001411764705882353     -8061.279694883344
0.0015294117647058824    -12184.174089268581
0.0016470588235294118    -9364.87438805938
0.0017647058823529412    -2600.7300882447935
0.0018823529411764706    3655.6460249791025
0.002                    7878.976333003507
0.0021176470588235297    11972.202434167564
0.002235294117647059     9538.883163668253
0.0023529411764705885    2709.4434019314654
0.0024705882352941176    -3987.2690558158356
0.0025882352941176473    -7852.314157124294
0.0027058823529411765    -11798.157768271816
0.002823529411764706     -9487.222981287556
0.0029411764705882353    -2648.6120276243473
0.003058823529411765     3994.0008591200235
0.003176470588235294     7820.081413705157
0.0032941176470588237    11823.960921629783
0.003411764705882353     9642.049848340592
0.0035294117647058825    2606.5083026060565
0.0036470588235294117    -4107.216539218987
0.0037647058823529413    -7808.506088131931
0.003882352941176471     -11772.32174255282
0.004                    -9459.407070105728
0.00411764705882353      -2612.8156165563923
0.004235294117647059     3978.7730373688855
0.004352941176470588     7795.8885325274205
0.004470588235294118     11842.942256441633
0.004588235294117647     9511.029850877367
0.004705882352941177     2600.8958358633436
0.004823529411764706     -4069.987061249137
0.004941176470588235     -7912.896652276537
0.005058823529411765     -11817.619142156142
0.0051764705882352945    -9371.759107742708
0.005294117647058823     -2662.7503600032223
0.005411764705882353     3987.62114961315
0.0055294117647058825    7848.042125558759
0.005647058823529412     11818.737579508539
0.005764705882352942     9534.219854413539
0.0058823529411764705    2664.8388064827714
0.006                    -4057.126724332835
0.00611764705882353      -7827.388958088615
0.006235294117647059     -11758.708046068028
0.006352941176470588     -9506.674137277405
0.006470588235294118     -2708.886386608364
0.006588235294117647     3923.2555074061875
0.006705882352941177     7724.14927435598
0.006823529411764706     11786.169776101458
0.006941176470588235     9589.148847607943
0.007058823529411765     2644.4841513868714
0.007176470588235295     -3895.7388402998013
0.007294117647058823     -7851.097632727449
0.007411764705882353     -11730.91036686613
0.0075294117647058826    -9484.997275076672
0.007647058823529412     -2696.5614382088875
0.007764705882352942     3925.4303374850733
0.00788235294117647      7756.753867252992
0.008                    11868.914009856471
0.00811764705882353      9559.432050686662
0.00823529411764706      2633.1650936881515
0.008352941176470589     -3973.944880291624
0.008470588235294119     -7863.014966875663
0.008588235294117647     -11804.638518501484
0.008705882352941176     -9508.824601245444
0.008823529411764706     -2678.5437512616827
0.008941176470588235     3933.9072632045063
0.009058823529411765     7827.129762344261
0.009176470588235295     11886.260280041151
0.009294117647058824     9717.803729405663
0.009411764705882354     2758.2270233661766
0.009529411764705883     -4146.854795213622
0.009647058823529411     -7874.301688858917
0.009764705882352941     -11806.83195407517
0.00988235294117647      -9589.590557315601
0.01                     -2707.0812469984294
0.01011764705882353      3983.35814204818
0.01023529411764706      7856.492968885451
0.010352941176470589     11889.835302578726
0.010470588235294119     9628.261828689781
0.010588235294117647     2670.8543725334134
0.010705882352941176     -3955.11702734973
0.010823529411764706     -7913.751287316869
0.010941176470588235     -11805.459772740784
0.011058823529411765     -9477.656619927904
0.011176470588235295     -2729.674142302698
0.011294117647058824     3938.923716391201
0.011411764705882354     7779.753774601357
0.011529411764705884     11861.016371557325
0.011647058823529411     9526.88395537325
0.011764705882352941     2662.2048964001883
0.01188235294117647      -4055.0123546030354
0.012                    -7897.914057633387
0.01211764705882353      -11820.12306525925
0.01223529411764706      -9389.00987451223
0.012352941176470589     -2630.6808860519186
0.012470588235294119     4018.4616952059805
0.012588235294117647     7849.429836882491
0.012705882352941176     11861.939201162368
0.012823529411764706     9540.1526427669
0.012941176470588235     2633.2117864768097
0.013058823529411765     -4092.549421365497
0.013176470588235295     -7883.39059364836
0.013294117647058824     -11797.560635540256
0.013411764705882354     -9431.11276490536
0.013529411764705884     -2623.62722673132
0.013647058823529411     4002.2583466518145
0.013764705882352941     7827.877858554994
0.01388235294117647      11928.678831452104
0.014                    9550.922228610665
0.01411764705882353      2607.2734951861203
0.01423529411764706      -4082.857918745196
0.01435294117647059      -7898.7223425313605
0.014470588235294119     -11848.38490473566
0.014588235294117647     -9501.922963284098
0.014705882352941176     -2674.8808905727124
0.014823529411764706     4006.0820957523474
0.014941176470588236     7815.722477759591
0.015058823529411765     11911.974062995694
0.015176470588235295     9549.539652558167
0.015294117647058824     2662.5221945819267
0.015411764705882354     -4114.655932266849
0.015529411764705884     -7884.815647137439
0.015647058823529413     -11770.564897342092
0.01576470588235294      -9485.64664472959
0.015882352941176472     -2672.8890066134654
0.016                    3935.7309999631184
0.016117647058823528     7879.909367579962
0.01623529411764706      11805.657728389204
0.016352941176470587     9612.499286990975
0.01647058823529412      2697.1047847430095
0.016588235294117647     -4058.834350283081
0.016705882352941178     -7849.101341099123
0.016823529411764706     -11840.588095173825
0.016941176470588237     -9514.520959269254
0.017058823529411765     -2715.4539304157443
0.017176470588235293     3892.345376374801
0.017294117647058824     7840.983099366325
0.017411764705882352     11905.08608577642
0.017529411764705884     9519.82889272429
0.01764705882352941      2688.4976258231654
