% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:44
% Table:              Aceleration Mic 2 - 
% Time (s)               Local acceleration, z component (m/s^2), Point: 14
0                        1.8665993024711212E-11
2.777777777777778E-5     -3.1535639208008897E-4
5.555555555555556E-5     0.08189377727822991
8.333333333333334E-5     -1.7457692553656592
1.1111111111111112E-4    -28.781201614026187
1.388888888888889E-4     27.862473249503807
1.666666666666667E-4     718.5834388369788
1.9444444444444446E-4    1414.6466309863597
2.2222222222222223E-4    -2151.9728675164497
2.5E-4                   -1465.6235883947857
2.777777777777778E-4     3435.2127085464867
3.0555555555555555E-4    -4085.1028148844166
3.333333333333334E-4     -28858.802885383346
3.6111111111111115E-4    -18210.328921746634
3.888888888888889E-4     1060.675745365616
4.166666666666667E-4     18627.893382855982
4.4444444444444447E-4    29910.82607157556
4.7222222222222224E-4    29521.566195382737
5.0E-4                   16462.666030120265
5.277777777777778E-4     -480.2268920881307
5.555555555555556E-4     -19291.655961884302
5.833333333333334E-4     -29180.542568328634
6.111111111111111E-4     -29062.556557402837
6.388888888888889E-4     -17764.67279583549
6.666666666666668E-4     -1344.8793539266944
6.944444444444445E-4     17071.211972124027
7.222222222222223E-4     31570.30777159716
7.5E-4                   26441.043099816063
7.777777777777778E-4     19933.49281271347
8.055555555555556E-4     -2401.118481048835
8.333333333333334E-4     -15214.98289629577
8.611111111111111E-4     -37699.64077733531
8.888888888888889E-4     -16047.018731025764
9.166666666666668E-4     395.84570407656463
9.444444444444445E-4     1209.4054591489753
9.722222222222223E-4     8480.086891090226
0.001                    10659.427573802488
0.0010277777777777778    12989.284358191533
0.0010555555555555557    15009.342701639525
0.0010833333333333333    3057.8245249847378
0.0011111111111111111    -5318.461874133465
0.001138888888888889     -18598.507573182782
0.0011666666666666668    -16426.603207452135
0.0011944444444444446    -8050.242215592691
0.0012222222222222222    -4272.540859926528
0.00125                  7576.232139343615
0.0012777777777777779    11591.934304404873
0.0013055555555555557    16876.987884601458
0.0013333333333333335    11215.732652019775
0.0013611111111111111    2117.354774024583
0.001388888888888889     -3980.893213546504
0.0014166666666666668    -13978.48010332886
0.0014444444444444446    -18197.076974762233
0.0014722222222222222    -12383.0072840684
0.0015                   124.26801679208455
0.0015277777777777779    4739.7117595466625
0.0015555555555555557    12005.440196500389
0.0015833333333333335    16737.258456615444
0.0016111111111111111    12886.835285193854
0.001638888888888889     2010.6211455066546
0.0016666666666666668    -5984.558321627894
0.0016944444444444446    -11567.182465836864
0.0017222222222222222    -16101.428649966045
0.00175                  -13756.23579686175
0.0017777777777777779    -2562.2072249621574
0.0018055555555555557    5564.66765905413
0.0018333333333333335    13255.643274757045
0.0018611111111111111    14224.739756056326
0.001888888888888889     13329.26838131831
0.0019166666666666668    3421.7205489731195
0.0019444444444444446    -6065.781714599894
0.0019722222222222224    -12356.557734279108
0.002                    -16400.985109921086
0.002027777777777778     -11603.7848055043
0.0020555555555555557    -3632.7998687345585
0.0020833333333333333    4852.621288159311
0.0021111111111111113    13366.715992254014
0.002138888888888889     15997.645052419022
0.0021666666666666666    14084.224260821553
0.0021944444444444446    262.01612322314594
0.0022222222222222222    -4618.407335064416
0.0022500000000000003    -12263.800552857138
0.002277777777777778     -16652.390135730395
0.0023055555555555555    -12864.259702414678
0.0023333333333333335    -1717.8743694352531
0.002361111111111111     5516.520745687329
0.002388888888888889     12071.14375294534
0.002416666666666667     16252.593482941484
0.0024444444444444444    14126.144348301208
0.0024722222222222224    693.1552869990237
0.0025                   -5594.864969098858
0.002527777777777778     -12367.426303329368
0.0025555555555555557    -15550.407166707939
0.0025833333333333333    -12931.588552478323
0.0026111111111111114    -2004.399881159844
0.002638888888888889     4788.727995698841
0.002666666666666667     12747.2064213577
0.0026944444444444446    16558.630281188314
0.0027222222222222222    12619.805560877794
0.0027500000000000003    2142.271417048093
0.002777777777777778     -5458.102033611954
0.0028055555555555555    -13093.953668265647
0.0028333333333333335    -16125.78370442364
0.002861111111111111     -12899.748857138959
0.002888888888888889     -1255.648223414919
0.002916666666666667     4012.635530392289
0.0029444444444444444    13350.190695114117
0.0029722222222222225    16271.105773093499
0.003                    13495.790906014554
0.003027777777777778     2046.0272396127557
0.0030555555555555557    -6361.823352290163
0.0030833333333333333    -11814.399960024486
0.0031111111111111114    -16533.10165711865
0.003138888888888889     -12982.534610536324
0.003166666666666667     -1823.382840104528
0.0031944444444444446    4942.476495520619
0.0032222222222222222    13008.708225443002
0.0032500000000000003    15825.759925716651
0.003277777777777778     13589.989925959573
0.0033055555555555555    1926.0415304288053
0.0033333333333333335    -5957.853506064839
0.003361111111111111     -12350.194679191645
0.003388888888888889     -16617.28148953399
0.003416666666666667     -12237.761802922003
0.0034444444444444444    -1990.7303262711139
0.0034722222222222225    5076.194663603212
0.0035                   12183.768996186842
0.003527777777777778     16990.312350380897
0.0035555555555555557    12596.56692374231
0.0035833333333333333    1653.9468245589012
0.0036111111111111114    -5062.884260197319
0.003638888888888889     -12528.020385827715
0.003666666666666667     -16185.354356619879
0.0036944444444444446    -12915.621829303971
0.0037222222222222223    -1628.8020354899634
0.0037500000000000003    5065.6765664590475
0.003777777777777778     12150.487440126006
0.003805555555555556     17080.0631131549
0.0038333333333333336    12413.702843293646
0.003861111111111111     2312.2038814069256
0.003888888888888889     -5780.397185026295
0.003916666666666667     -12567.30961661119
0.003944444444444445     -15550.916706377237
0.0039722222222222225    -13097.07102443067
0.004                    -1990.1755506872032
0.004027777777777778     5005.043646906822
0.004055555555555556     12532.348331526096
0.004083333333333334     16808.895110822028
0.004111111111111111     12127.82091229673
0.004138888888888889     2741.1498708513486
0.004166666666666667     -6309.267766283394
