% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:50
% Table:              Av vel Plane Acoustic - V plane ac (aveop3(actd.a_inst/(2*pi*f0)))
% Time (s)               Average Velocity Plane Acoustic (m/s^2)
0                        9.882781104303136E-22
1.9607843137254903E-5    -5.674418705377051E-14
3.9215686274509805E-5    -5.7135094070685563E-11
5.882352941176471E-5     3.2725451465797024E-9
7.843137254901961E-5     -2.6012563072993495E-7
9.803921568627452E-5     1.2880759144402343E-5
1.1764705882352942E-4    -6.285914807003016E-5
1.372549019607843E-4     -0.004496066807674443
1.5686274509803922E-4    -0.015413451635365534
1.7647058823529413E-4    0.2518081772604607
1.9607843137254904E-4    2.757336791924623
2.1568627450980392E-4    13.823930414735731
2.3529411764705883E-4    45.96626414426089
2.5490196078431374E-4    114.13303876138882
2.745098039215686E-4     203.84703521322564
2.9411764705882356E-4    166.36116652224496
3.1372549019607844E-4    -129.68784835699165
3.333333333333333E-4     -129.14392969467607
3.5294117647058826E-4    260.56721701728645
3.7254901960784314E-4    -158.4308239348605
3.921568627450981E-4     179.90162779220495
4.1176470588235296E-4    -359.05320791935156
4.3137254901960784E-4    528.7998962815618
4.509803921568628E-4     -502.4457129993437
4.7058823529411766E-4    -2221.0594368055968
4.901960784313725E-4     -1415.4227768806343
5.098039215686275E-4     72.84642649973755
5.294117647058824E-4     1398.3154243796614
5.490196078431372E-4     2315.4507070691275
5.686274509803922E-4     2409.089461933864
5.882352941176471E-4     1581.5725917591308
6.078431372549019E-4     -242.1111595317492
6.274509803921569E-4     -1428.7510867627436
6.470588235294118E-4     -2408.437705807523
6.666666666666666E-4     -2227.0954588687123
6.862745098039216E-4     -1583.2850716408786
7.058823529411765E-4     549.9399164414154
7.254901960784313E-4     754.2921788011664
7.450980392156863E-4     3316.9743797522874
7.647058823529412E-4     3978.8921119475613
7.843137254901962E-4     2029.2567963805143
8.03921568627451E-4      -951.0142929198321
8.235294117647059E-4     -3289.622668508697
8.431372549019609E-4     -4415.652090614577
8.627450980392157E-4     -3634.1112656968635
8.823529411764706E-4     -1466.6254778380335
9.019607843137256E-4     1544.8240069129886
9.215686274509804E-4     3943.8697688983602
9.411764705882353E-4     4884.139188511873
9.607843137254903E-4     3861.787961079635
9.80392156862745E-4      1408.0666423196863
0.001                    -1507.7956214963876
0.001019607843137255     -3848.5572152464406
0.00103921568627451      -4760.448721831159
0.0010588235294117648    -4002.4674350170453
0.0010784313725490195    -1730.1228920975573
0.0010980392156862745    1156.8899449063808
0.0011176470588235294    3726.3616612909063
0.0011372549019607844    4707.792174349643
0.0011568627450980393    3953.611568525714
0.0011764705882352942    1433.3904968133052
0.001196078431372549     -1513.6698018148645
0.0012156862745098039    -3825.7926733785944
0.0012352941176470588    -4706.826367542786
0.0012549019607843138    -3852.6727869549427
0.0012745098039215687    -1563.2630155315765
0.0012941176470588236    1343.7972869036564
0.0013137254901960786    3783.657373227785
0.0013333333333333333    4787.140494329106
0.0013529411764705882    4052.6628648812152
0.0013725490196078432    1605.0416980612458
0.001392156862745098     -1373.3124965295613
0.001411764705882353     -3822.1180750993517
0.001431372549019608     -4740.611959619937
0.0014509803921568627    -3823.6282094014787
0.0014705882352941176    -1542.9417483644788
0.0014901960784313726    1366.0403281837027
0.0015098039215686275    3732.1661270122067
0.0015294117647058824    4661.891159084387
0.0015490196078431374    3965.7841013451157
0.0015686274509803923    1639.2808237537793
0.001588235294117647     -1347.4527354006063
0.001607843137254902     -3820.220019113596
0.001627450980392157     -4816.310190924434
0.0016470588235294118    -3926.4762295849446
0.0016666666666666668    -1545.7789933855474
0.0016862745098039217    1386.2544496494859
0.0017058823529411764    3697.8127941828
0.0017254901960784314    4730.262536189415
0.0017450980392156863    3863.2678993182917
0.0017647058823529412    1644.8618970077882
0.0017843137254901962    -1270.6510980472399
0.0018039215686274511    -3801.1116964410953
0.0018235294117647058    -4780.183913492796
0.0018431372549019608    -3970.2545109833236
0.0018627450980392157    -1601.5095821332143
0.0018823529411764706    1379.188618333846
0.0019019607843137256    3809.085732657266
0.0019215686274509805    4695.698495703269
0.0019411764705882354    3912.20748619045
0.00196078431372549      1591.4190861312056
0.001980392156862745     -1274.1122736379357
0.002                    -3695.555014540146
0.002019607843137255     -4763.542764959808
0.00203921568627451      -3981.5598391094386
0.002058823529411765     -1636.4600440641198
0.00207843137254902      1324.1590004799425
0.0020980392156862747    3842.054382043493
0.0021176470588235297    4773.525106430019
0.002137254901960784     3900.23980988669
0.002156862745098039     1568.5142369449202
0.002176470588235294     -1310.2683982743138
0.002196078431372549     -3747.5692818360226
0.002215686274509804     -4698.477485107065
0.002235294117647059     -3963.6394981152957
0.0022549019607843138    -1677.3010881261628
0.0022745098039215687    1291.8606847028216
0.0022941176470588237    3796.491818792869
0.0023137254901960786    4775.4505959507815
0.0023333333333333335    3969.6366597312444
0.0023529411764705885    1560.4366584155052
0.0023725490196078434    -1326.3971846508562
0.002392156862745098     -3760.204667213927
0.002411764705882353     -4703.534346513609
0.0024313725490196078    -3939.6653164945906
0.0024509803921568627    -1641.7071232074522
0.0024705882352941176    1254.5757220599237
0.0024901960784313726    3750.6044063560794
0.0025098039215686275    4785.28807579963
0.0025294117647058825    3979.393160976531
0.0025490196078431374    1647.6741060997365
0.0025686274509803923    -1335.4340632834292
0.0025882352941176473    -3781.522456283008
0.002607843137254902     -4725.406253961953
0.002627450980392157     -3929.9943152744468
0.0026470588235294116    -1643.6707255923043
0.0026666666666666666    1277.7912671396502
0.0026862745098039215    3708.5211488005893
0.0027058823529411765    4758.538146572325
0.0027254901960784314    4003.016265472642
0.0027450980392156863    1659.823158166635
0.0027647058823529413    -1306.9360006446755
0.002784313725490196     -3764.564348175857
0.002803921568627451     -4792.901748982012
0.002823529411764706     -3918.292064836356
0.002843137254901961     -1628.538979206376
0.002862745098039216     1299.4314664799174
0.002882352941176471     3722.560329976476
0.0029019607843137254    4744.403868423372
0.0029215686274509803    3952.0377260057758
0.0029411764705882353    1713.2914175925475
