% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 12:43
% Table:              Aceleration Mic 2 - 
% Time (s)               Local acceleration, z component (m/s^2), Point: 14
0                        9.634468925838448E-8
6.25E-5                  -0.3499628968598078
1.25E-4                  16.47713444753871
1.875E-4                 106.29509344314047
2.5E-4                   162.75650179332126
3.125E-4                 -418.98885664968566
3.75E-4                  -672.3608081524372
4.375E-4                 -292.2714159526442
5.0E-4                   197.76629706395795
5.625000000000001E-4     606.9699428656272
6.25E-4                  863.0013519254171
6.875E-4                 729.5074611041982
7.5E-4                   257.4895030147127
8.125000000000001E-4     -263.41166721193014
8.75E-4                  -453.01241167506305
9.375E-4                 -402.0850142649155
0.001                    -786.6139094183727
0.0010625                -392.0453865702859
0.0011250000000000001    269.03057058593726
0.0011875                762.8759860003637
0.00125                  904.9001876575137
0.0013125                541.5538279268499
0.001375                 -49.73083702981651
0.0014375                -659.279130797621
0.0015                   -995.9464559516584
0.0015625                -889.7392836457798
0.0016250000000000001    -447.1205869852421
0.0016875                173.11024418021398
0.00175                  703.4390895610493
0.0018125                1037.3502401827825
0.001875                 881.6217814738483
0.0019375                429.05038788395086
0.002                    -167.58417427063753
0.0020625                -734.4961069836841
0.002125                 -1007.7245046752987
0.0021875                -915.2619307880987
0.0022500000000000003    -396.86744711485903
0.0023125                159.6619358440979
0.002375                 731.0550562167258
0.0024375                1027.4866667752008
0.0025                   881.8957323661718
0.0025625                444.1133167708788
0.002625                 -201.81336430107783
0.0026875000000000002    -713.8994178107068
0.00275                  -1024.82909383201
0.0028125                -897.1175257249337
0.002875                 -412.41258194120456
0.0029375                164.79333600245906
0.003                    758.5557132094411
0.0030625                998.9502690897308
0.003125                 899.7045904246124
0.0031875000000000002    417.46286698126653
0.0032500000000000003    -188.976828049395
0.0033125                -716.6974132397662
0.003375                 -1029.1686192604025
0.0034375                -881.7288970850392
0.0035                   -424.914936412349
0.0035625                179.02375403330524
0.003625                 735.4428510531525
0.0036875000000000002    1009.3759963787995
0.00375                  902.6751797438975
0.0038125                411.1416767311565
0.003875                 -176.0876616607394
0.0039375                -725.96801719635
0.004                    -1020.5104971751239
0.0040625                -884.4022731055068
0.004125                 -427.2442558083967
0.0041875                180.34584602629565
0.00425                  732.7796209085178
0.0043125                1014.3967848565129
0.004375                 895.8741345755523
0.0044375000000000005    418.3029309945771
0.0045000000000000005    -176.30215217196132
0.0045625                -730.3413749270624
0.004625                 -1019.7297052794497
0.0046875                -889.3600915286827
0.00475                  -425.61224532999023
0.0048125                182.5086241862575
0.004875                 733.2535849750927
0.0049375                1012.590086864539
0.005                    897.8433079027864
0.0050625                417.8665871710091
0.005125                 -179.06423593853958
0.0051875                -725.1616302507291
0.00525                  -1017.2905113636715
0.0053125                -891.80460611339
0.0053750000000000004    -422.25549370921044
0.0054375000000000005    182.3517240632439
0.0055                   727.0840530436062
0.0055625                1019.3623833995995
0.005625                 893.9008626406462
0.0056875                419.4081939237992
0.00575                  -177.45362691509897
0.0058125                -733.548596740568
0.005875                 -1012.0684580930879
0.0059375                -898.9937131678774
0.006                    -419.85448059963016
0.0060625                181.49736208295968
0.006125                 734.1234742606455
0.0061875                1018.1794569133226
0.00625                  887.7810919030516
0.0063125                423.9893581933101
0.0063750000000000005    -183.79661213430418
0.0064375000000000005    -729.1590780315764
0.006500000000000001     -1017.401208810942
0.0065625                -895.0602369914229
0.006625                 -419.9512176586894
0.0066875                178.46366758640795
0.00675                  735.633879373212
0.0068125                1012.6844997334092
0.006875                 891.4187481809092
0.0069375                423.2496271621835
0.007                    -182.14928706418885
0.0070625                -727.0022925274338
0.007125                 -1015.5385072207021
0.0071875                -885.9616085380035
0.00725                  -417.73474085327814
0.0073125                174.4799620374621
0.0073750000000000005    726.5239591648458
0.0074375000000000005    1018.5376302902503
0.0075                   890.749081146871
0.0075625                423.01236189420587
0.007625                 -177.95084329240612
0.0076875                -726.7288058669135
0.00775                  -1025.466194050838
0.0078125                -885.6834718280213
0.007875                 -417.2852576988156
0.0079375                175.60126437801688
0.008                    736.2139995828447
0.0080625                1014.7347102593769
0.008125                 894.4327313780942
0.0081875                418.73712476299136
0.00825                  -181.8280069472233
0.0083125                -731.4730475494262
0.008375                 -1017.2437564250881
0.0084375                -880.9064575921627
0.0085                   -417.21269815780846
0.0085625                178.78294890291517
0.008625                 732.7282635692916
0.0086875                1018.6718771358695
0.00875                  900.0802608548167
0.008812500000000001     419.26928080997914
0.008875000000000001     -178.8720430314521
0.008937500000000001     -733.1042459338689
0.009000000000000001     -1021.5773516378345
0.0090625                -891.4062532602662
0.009125                 -416.0905395138948
0.0091875                181.59480016642664
0.00925                  736.5794369147817
0.0093125                1017.7896475380319
0.009375                 891.7813811028259
