% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:12
% Table:              Ave P Plane Acoustic - P plane ac (aveop3(p2))
% Time (s)               Average Pressure Plane Acoustic (Pa)
0                        1.4395668413191803E-17
2.9850746268656717E-5    -1.381320202921096E-10
5.9701492537313435E-5    8.552954124007054E-8
8.955223880597016E-5     -1.790480725782013E-6
1.1940298507462687E-4    -7.854923456808662E-5
1.4925373134328358E-4    3.305334525985313E-4
1.791044776119403E-4     0.00991469217734224
2.08955223880597E-4      0.06675062541565359
2.3880597014925374E-4    0.2568111952983341
2.6865671641791044E-4    0.6153099360821995
2.9850746268656717E-4    0.5923696089207945
3.283582089552239E-4     -0.5234186979309965
3.582089552238806E-4     -0.03838606738670121
3.8805970149253735E-4    0.24816750142837454
4.17910447761194E-4      0.11998406704223287
4.4776119402985075E-4    -1.0387992496904412
4.776119402985075E-4     11.775823761856755
5.074626865671642E-4     26.51773093398312
5.373134328358209E-4     31.555305424647496
5.671641791044777E-4     23.93329719747892
5.970149253731343E-4     8.386231726639629
6.268656716417911E-4     -11.147599563639108
6.567164179104478E-4     -27.188497578356444
6.865671641791045E-4     -30.895630892519748
7.164179104477612E-4     -25.070496201899804
7.462686567164179E-4     -7.686870294984502
7.761194029850747E-4     23.223993571860653
8.059701492537314E-4     43.17278559286757
8.35820895522388E-4      43.926962988056694
8.656716417910448E-4     24.960570505944013
8.955223880597015E-4     -3.558963488672147
9.253731343283583E-4     -28.395330707500904
9.55223880597015E-4      -39.22288412739213
9.850746268656716E-4     -32.85577806938203
0.0010149253731343284    -10.14017409555342
0.0010447761194029852    19.293463431226012
0.0010746268656716418    43.861835252249165
0.0011044776119402985    52.59504740930555
0.0011343283582089553    42.82165839893456
0.0011641791044776119    17.32023729959116
0.0011940298507462687    -15.296222892773601
0.0012238805970149255    -43.1186846171383
0.0012537313432835822    -54.23660340697806
0.0012835820895522388    -46.027807926640534
0.0013134328358208956    -21.08427402426269
0.0013432835820895524    11.030684277584369
0.001373134328358209     39.07837096032928
0.0014029850746268657    51.0711885043111
0.0014328358208955225    43.22783739463512
0.001462686567164179     19.325495115120468
0.0014925373134328358    -11.9706802407914
0.0015223880597014926    -39.04431328166117
0.0015522388059701494    -50.59283145079261
0.001582089552238806     -42.53148816846482
0.0016119402985074627    -18.125271556721863
0.0016417910447761195    12.873947231924577
0.001671641791044776     39.899809863208816
0.0017014925373134329    51.64765264581951
0.0017313432835820897    43.199992942463666
0.0017611940298507462    18.729320154641727
0.001791044776119403     -12.818872303669833
0.0018208955223880598    -39.75296367797814
0.0018507462686567166    -51.611614817513086
0.0018805970149253731    -43.63574120763641
0.00191044776119403      -18.789230625275046
0.0019402985074626867    12.65196574585067
0.0019701492537313433    39.496173405850364
0.002                    51.39538504977755
