% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:28
% Table:              Ave v Plane Mutiphysics - 
% Time (s)               aveop2(w) (m/s)
0                        -5.084371971807128E-22
3.508771929824562E-5     -4.7373663110297485E-14
7.017543859649124E-5     4.1337899808006284E-10
1.0526315789473686E-4    1.9436362095729266E-9
1.4035087719298247E-4    2.2016137041954924E-7
1.7543859649122808E-4    -1.9527746919506576E-5
2.1052631578947372E-4    1.4781138986167942E-4
2.456140350877193E-4     0.0014138845320704806
2.8070175438596495E-4    0.0019762973840274927
3.157894736842106E-4     -7.435896451240336E-4
3.5087719298245617E-4    0.005527952011102053
3.859649122807018E-4     0.022957742513772136
4.2105263157894745E-4    -0.010058069299457434
4.5614035087719303E-4    -0.016468194314160797
4.912280701754386E-4     -0.009374956814439856
5.263157894736843E-4     -0.01707724840431987
5.614035087719299E-4     -0.6455267373339548
5.964912280701755E-4     -1.2439887370998999
6.315789473684212E-4     -1.3162747549509408
6.666666666666668E-4     -0.9424819165841213
7.017543859649123E-4     0.252834526632047
7.36842105263158E-4      1.3619384784171285
7.719298245614036E-4     1.854598685776314
8.070175438596492E-4     1.6125201601116967
8.421052631578949E-4     0.8787294778894159
8.771929824561405E-4     -0.10677528196489021
9.122807017543861E-4     -1.0161732212188779
9.473684210526316E-4     -1.4841409109399093
9.824561403508772E-4     -1.4568898891514075
0.001017543859649123     -0.7827143978843868
0.0010526315789473686    0.27970925361793053
0.0010877192982456142    1.215139335140773
0.0011228070175438598    1.6928223376756208
0.0011578947368421054    1.5023836470929433
0.001192982456140351     0.8249942160088325
0.0012280701754385965    -0.17695600671217052
0.0012631578947368423    -1.0916395765525022
0.001298245614035088     -1.5673537550349261
0.0013333333333333335    -1.485773949217763
0.001368421052631579     -0.804578126572521
0.0014035087719298247    0.23462076469117069
0.0014385964912280703    1.1650193953370465
0.001473684210526316     1.6224458417572858
0.0015087719298245616    1.5101447756127242
0.0015438596491228072    0.80714556821522
0.0015789473684210528    -0.19981254312047264
0.0016140350877192984    -1.115401523444445
0.001649122807017544     -1.6034544638530592
0.0016842105263157898    -1.4858271096162934
0.0017192982456140354    -0.811647028939113
0.001754385964912281     0.23907412926429877
0.0017894736842105265    1.1358304903383485
0.0018245614035087721    1.6238682745274584
0.0018596491228070177    1.497948262535855
0.0018947368421052633    0.8050704877884709
0.001929824561403509     -0.20500361673844025
0.0019649122807017545    -1.1200948961434571
0.002                    -1.6124858368088852
0.002035087719298246     -1.484844259239966
0.0020701754385964916    -0.8065330334167153
0.0021052631578947372    0.21549800054503407
0.002140350877192983     1.1420449475206855
0.0021754385964912284    1.6195508162136636
0.002210526315789474     1.4841946179719878
0.0022456140350877196    0.8187786337481643
0.002280701754385965     -0.21881569276948823
0.0023157894736842107    -1.121502850610439
0.0023508771929824563    -1.6076417654760777
0.002385964912280702     -1.4974504298500853
0.0024210526315789475    -0.7992665182494181
0.002456140350877193     0.21542751697876128
0.002491228070175439     1.1448174151600876
0.0025263157894736847    1.615841587787786
0.0025614035087719303    1.4894185904458856
0.002596491228070176     0.8156644078725709
0.0026315789473684214    -0.21102535817276843
0.002666666666666667     -1.1272890709261558
0.0027017543859649126    -1.6066850291154544
0.002736842105263158     -1.4951569591065723
0.0027719298245614038    -0.8137375560869154
0.0028070175438596493    0.22593557013835697
0.002842105263157895     1.1309333083720319
0.0028771929824561405    1.616848593744196
0.002912280701754386     1.4933085951427043
0.002947368421052632     0.806428668382571
0.0029824561403508777    -0.2049862910373507
