% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:08
% Table:              Ave v Plane Mutiphysics - 
% Time (s)               aveop2(w) (m/s)
0                        -2.2704764682711673E-16
6.25E-5                  2.3802728707911338E-7
1.25E-4                  -2.0384838140354966E-6
1.875E-4                 1.2411612003280392E-4
2.5E-4                   -0.003994364016484572
3.125E-4                 -0.0065874255653293095
3.75E-4                  -0.010622651597705427
4.375E-4                 -0.03304562338375882
5.0E-4                   0.06821518863903693
5.625000000000001E-4     -0.40574451055075744
6.25E-4                  -1.1203272344450885
6.875E-4                 -1.2267303115626236
7.5E-4                   -0.6033929583245672
8.125000000000001E-4     0.1255897141283063
8.75E-4                  1.0763373383754786
9.375E-4                 1.669401914925979
0.001                    1.740599392925418
0.0010625                1.2102342962554151
0.0011250000000000001    0.039895869681722665
0.0011875                -0.9470092741919701
0.00125                  -1.4629771053701979
0.0013125                -1.5627114593361002
0.001375                 -1.1070693168749481
0.0014375                -0.02967809764593997
0.0015                   0.9848928880080062
0.0015625                1.4899695724682924
0.0016250000000000001    1.5976666183883477
0.0016875                1.1233714082205362
0.00175                  0.028446551056198036
0.0018125                -0.9536074123904797
0.001875                 -1.4954188151176162
0.0019375                -1.590691516730846
0.002                    -1.1084157374111456
0.0020625                -0.031109881860670832
0.002125                 0.9644307201075377
0.0021875                1.5042288031110582
0.0022500000000000003    1.5967917789012778
0.0023125                1.1063944922000506
0.002375                 0.04750398785227185
0.0024375                -0.9602216923407413
0.0025                   -1.5091291086364687
0.0025625                -1.582296247971382
0.002625                 -1.104233861105774
0.0026875000000000002    -0.04173327198774473
0.00275                  0.9680185356409398
0.0028125                1.51087807110841
0.002875                 1.5852309773257438
0.0029375                1.1122309189292123
0.003                    0.05272598891616841
0.0030625                -0.9685060613473565
0.003125                 -1.503778291115698
0.0031875000000000002    -1.5805589063728496
0.0032500000000000003    -1.1119783630525302
0.0033125                -0.039252055597542634
0.003375                 0.9718017884493085
0.0034375                1.5045719297455427
0.0035                   1.587681349912616
0.0035625                1.1210166907049839
0.003625                 0.04144326641755262
0.0036875000000000002    -0.9622123038666275
0.00375                  -1.4974907663634858
0.0038125                -1.587231379675224
0.003875                 -1.1153878180634784
0.0039375                -0.034218938358219715
0.004                    0.9676027257994826
0.0040625                1.4990658994457804
0.004125                 1.5929167510261293
0.0041875                1.11561628212408
0.00425                  0.04160216935162723
0.0043125                -0.9577704256113202
0.004375                 -1.5018151021794839
0.0044375000000000005    -1.5875962699757031
0.0045000000000000005    -1.1106636321105376
0.0045625                -0.03963272284159227
0.004625                 0.9737466248062145
0.0046875                1.5066377539620086
0.00475                  1.584336114046347
0.0048125                1.1140136379458763
0.004875                 0.0475017928687945
0.0049375                -0.9634202756671186
0.005                    -1.5030272979852564
0.0050625                -1.582099912245031
0.005125                 -1.1120284275439773
0.0051875                -0.03843056904342639
0.00525                  0.9712447799440656
0.0053125                1.500419887532613
0.0053750000000000004    1.5882059539660982
0.0054375000000000005    1.1187716535964607
0.0055                   0.042021002422018595
0.0055625                -0.9627276992533148
0.005625                 -1.5002712064120376
0.0056875                -1.5836924410427509
0.00575                  -1.1130615858979838
0.0058125                -0.03737412823868854
0.005875                 0.972716954909218
0.0059375                1.5021539283988452
0.006                    1.5883790265625513
0.0060625                1.1134980281878213
0.006125                 0.04701749916830942
0.0061875                -0.9641730341120256
0.00625                  -1.500944194839913
0.0063125                -1.582793346901439
0.0063750000000000005    -1.1142429021020563
0.0064375000000000005    -0.03574787601032772
0.006500000000000001     0.9706411782781141
0.0065625                1.5021010273733628
0.006625                 1.586095254404372
0.0066875                1.117521107003599
0.00675                  0.04317452821556811
0.0068125                -0.9636980994941152
0.006875                 -1.4997658477099582
0.0069375                -1.5860082834633629
0.007                    -1.1129185782223705
0.0070625                -0.036292434549100624
0.007125                 0.9670318706777553
0.0071875                1.5023657284004384
0.00725                  1.5901145511170225
0.0073125                1.114251113052611
0.0073750000000000005    0.0478690120645937
0.0074375000000000005    -0.9617945413732822
0.0075                   -1.5026593675246707
0.0075625                -1.5833867186928214
0.007625                 -1.111367442655624
0.0076875                -0.03792902233318992
0.00775                  0.9705704378117658
0.0078125                1.5056649034243834
0.007875                 1.5854053384687936
0.0079375                1.1168183465508186
0.008                    0.04530146320891754
0.0080625                -0.965224345975646
0.008125                 -1.4991156490593431
0.0081875                -1.583028519904889
0.00825                  -1.1150269394672725
0.0083125                -0.03783858483361551
0.008375                 0.967607561303445
0.0084375                1.5049540584198773
0.0085                   1.5888282582976132
0.0085625                1.1155993250401348
0.008625                 0.04660485181694327
0.0086875                -0.9661978050765057
0.00875                  -1.5002511548633375
0.008812500000000001     -1.5854990009708674
0.008875000000000001     -1.1122152987476268
0.008937500000000001     -0.03648498894997413
0.009000000000000001     0.9711264345573576
0.0090625                1.5013604732666785
0.009125                 1.58655913084428
0.0091875                1.1182684560551897
0.00925                  0.04389492928663098
0.0093125                -0.9624989149488901
0.009375                 -1.5022743033959653
