% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:08
% Table:              Pressure incident Inlet - Pin
% Time (s)               Incident pressure (Pa), Point: 16
0                        0
6.25E-5                  661.0718754029862
1.25E-4                  1069.636763408667
1.875E-4                 1069.636763408667
2.5E-4                   661.0718754029863
3.125E-4                 1.377339007845284E-13
3.75E-4                  -661.0718754029864
4.375E-4                 -1069.636763408667
5.0E-4                   -1069.636763408667
5.625000000000001E-4     -661.0718754029855
6.25E-4                  -2.754678015690568E-13
6.875E-4                 661.0718754029858
7.5E-4                   1069.6367634086673
8.125000000000001E-4     1069.6367634086666
8.75E-4                  661.0718754029864
9.375E-4                 4.1320170235358513E-13
0.001                    -661.0718754029857
0.0010625                -1069.6367634086675
0.0011250000000000001    -1069.6367634086666
0.0011875                -661.0718754029865
0.00125                  -5.509356031381136E-13
0.0013125                661.0718754029872
0.001375                 1069.6367634086669
0.0014375                1069.6367634086673
0.0015                   661.071875402985
0.0015625                -1.3091682142359124E-12
0.0016250000000000001    -661.0718754029888
0.0016875                -1069.6367634086669
0.00175                  -1069.6367634086673
0.0018125                -661.0718754029867
0.001875                 -8.264034047071703E-13
0.0019375                661.0718754029854
0.002                    1069.6367634086669
0.0020625                1069.6367634086662
0.002125                 661.0718754029837
0.0021875                -3.0315381308254097E-12
0.0022500000000000003    -661.0718754029884
0.0023125                -1069.6367634086669
0.002375                 -1069.6367634086675
0.0024375                -661.071875402987
0.0025                   -1.1018712062762272E-12
0.0025625                661.0718754029883
0.002625                 1069.636763408668
0.0026875000000000002    1069.6367634086662
0.00275                  661.0718754029871
0.0028125                1.2396051070607556E-12
0.002875                 -661.0718754029851
0.0029375                -1069.6367634086666
0.003                    -1069.6367634086664
0.0030625                -661.071875402984
0.003125                 2.6183364284718247E-12
0.0031875000000000002    661.0718754029882
0.0032500000000000003    1069.6367634086691
0.0033125                1069.6367634086664
0.003375                 661.0718754029874
0.0034375                -2.4806025276872957E-12
0.0035                   -661.0718754029849
0.0035625                -1069.6367634086678
0.003625                 -1069.6367634086675
0.0036875000000000002    -661.0718754029841
0.00375                  -1.6528068094143405E-12
0.0038125                661.071875402988
0.003875                 1069.6367634086666
0.0039375                1069.6367634086664
0.004                    661.0718754029875
0.0040625                -2.205134726118239E-12
0.004125                 -661.071875402991
0.0041875                -1069.6367634086678
0.00425                  -1069.6367634086653
0.0043125                -661.0718754029843
0.004375                 6.0630762616508194E-12
0.0044375000000000005    661.0718754029878
0.0045000000000000005    1069.636763408669
0.0045625                1069.636763408669
0.004625                 661.0718754029878
0.0046875                -1.9296669245491826E-12
0.00475                  -661.0718754029843
0.0048125                -1069.6367634086678
0.004875                 -1069.6367634086678
0.0049375                -661.0718754029846
0.005                    -2.2037424125524543E-12
0.0050625                661.0718754029875
0.005125                 1069.636763408669
0.0051875                1069.6367634086666
0.00525                  661.0718754029815
0.0053125                -1.6541991229801256E-12
0.0053750000000000004    -661.0718754029906
0.0054375000000000005    -1069.63676340867
0.0055                   -1069.6367634086678
0.0055625                -661.0718754029914
0.005625                 -2.479210214121511E-12
0.0056875                661.0718754029874
0.00575                  1069.6367634086664
0.0058125                1069.6367634086666
0.005875                 661.0718754029882
0.0059375                -1.378731321411069E-12
0.006                    -661.0718754029905
0.0060625                -1069.6367634086675
0.006125                 -1069.6367634086655
0.0061875                -661.0718754029851
0.00625                  5.2366728569436495E-12
0.0063125                661.0718754029871
0.0063750000000000005    1069.6367634086687
0.0064375000000000005    1069.6367634086644
0.006500000000000001     661.0718754029755
0.0065625                -1.1032635198420122E-12
0.006625                 -661.0718754029903
0.0066875                -1069.636763408665
0.00675                  -1069.636763408668
0.0068125                -661.0718754029853
0.006875                 4.9612050553745915E-12
0.0069375                661.0718754029933
0.007                    1069.6367634086662
0.0070625                1069.6367634086669
0.007125                 661.0718754029821
0.0071875                -8.819146590907172E-12
0.00725                  -661.0718754029834
0.0073125                -1069.6367634086673
0.0073750000000000005    -1069.6367634086657
0.0074375000000000005    -661.0718754029791
0.0075                   -3.305613618828681E-12
0.0075625                661.0718754029866
0.007625                 1069.6367634086685
0.0076875                1069.6367634086694
0.00775                  661.0718754029889
0.0078125                -5.523279167038986E-13
0.007875                 -661.0718754029897
0.0079375                -1069.6367634086696
0.008                    -1069.6367634086682
0.0080625                -661.0718754029857
0.008125                 4.410269452236478E-12
0.0081875                661.0718754029929
0.00825                  1069.636763408671
0.0083125                1069.636763408667
0.008375                 661.0718754029826
0.0084375                -8.268210987769058E-12
0.0085                   -661.0718754029959
0.0085625                -1069.636763408667
0.008625                 -1069.6367634086657
0.0086875                -661.0718754029795
0.00875                  1.2126152523301639E-11
0.008812500000000001     661.0718754029991
0.008875000000000001     1069.6367634086682
0.008937500000000001     1069.6367634086646
0.009000000000000001     661.0718754029764
0.0090625                -1.392313565785052E-15
0.009125                 -661.0718754029764
0.0091875                -1069.6367634086646
0.00925                  -1069.6367634086682
0.0093125                -661.0718754029863
0.009375                 3.859333849098365E-12
