% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:13
% Table:              Ave v Plane Mutiphysics - 
% Time (s)               aveop2(w) (m/s)
0                        -8.36055556557471E-23
3.205128205128205E-5     1.6259132286574583E-13
6.41025641025641E-5      8.720646225166321E-11
9.615384615384615E-5     -4.783743293594885E-9
1.282051282051282E-4     1.9803527902380027E-7
1.6025641025641026E-4    -2.9072839154022914E-6
1.923076923076923E-4     -3.244986888099807E-5
2.2435897435897436E-4    2.231689566672651E-4
2.564102564102564E-4     0.0022920450523871575
2.8846153846153843E-4    0.007116559833406088
3.205128205128205E-4     0.012407565100602353
3.525641025641026E-4     0.016012661511851232
3.846153846153846E-4     0.0034986550255738714
4.1666666666666664E-4    -0.018241961339230034
4.487179487179487E-4     0.030080197897789054
4.807692307692308E-4     -0.015729284867727435
5.128205128205128E-4     0.059901586065914766
5.448717948717948E-4     -0.29661973703378003
5.769230769230769E-4     -0.8877228494360716
6.08974358974359E-4      -1.286772962629137
6.41025641025641E-4      -1.3340170215176874
6.73076923076923E-4      -1.0151030217364239
7.051282051282052E-4     -0.012912934127125651
7.371794871794872E-4     0.9179046836582376
7.692307692307692E-4     1.5495182120497446
8.012820512820513E-4     1.7384128824708496
8.333333333333333E-4     1.544050461138307
8.653846153846154E-4     1.0134923377871166
8.974358974358974E-4     0.2809538655444935
9.294871794871795E-4     -0.5327505813152782
9.615384615384616E-4     -1.1386024739886027
9.935897435897436E-4     -1.5344397844716362
0.0010256410256410256    -1.4710655211754278
0.0010576923076923077    -0.8767149531811245
0.0010897435897435897    -0.05748039000956094
0.0011217948717948717    0.7555829635971569
0.0011538461538461537    1.3364877754424171
0.001185897435897436     1.5937307512559575
0.001217948717948718     1.4808028538777738
0.00125                  0.9529988665645485
0.001282051282051282     0.17622412962828027
0.001314102564102564     -0.626982851010271
0.001346153846153846     -1.23553402216941
0.0013782051282051281    -1.5736605147052274
0.0014102564102564104    -1.4752161057065878
0.0014423076923076924    -0.9212789246392553
0.0014743589743589744    -0.1228829844829677
0.0015064102564102564    0.6824723509993645
0.0015384615384615385    1.284030226001158
0.0015705128205128205    1.5752625312714827
0.0016025641025641025    1.4798725863299402
0.0016346153846153845    0.9484753672103872
0.0016666666666666666    0.15425382857600317
0.0016987179487179488    -0.6509330602101092
0.0017307692307692308    -1.2567666518689948
0.0017628205128205128    -1.575295453406358
0.0017948717948717949    -1.484181573741352
