% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:13
% Table:              Pressure reflected Inlet - p2-Pin
% Time (s)               p2-Pin (Pa), Point: 16
0                        4.259840784364542E-4
3.205128205128205E-5     -281.5216046195348
6.41025641025641E-5      -483.99811402743086
9.615384615384615E-5     -565.9808313839989
1.282051282051282E-4     -483.71905558978006
1.6025641025641026E-4    -282.8488590114579
1.923076923076923E-4     0.028438192221341096
2.2435897435897436E-4    282.966596271034
2.564102564102564E-4     484.3293160080022
2.8846153846153843E-4    564.9883304196455
3.205128205128205E-4     484.5625160843055
3.525641025641026E-4     281.92790850647646
3.846153846153846E-4     -0.3041122477722748
4.1666666666666664E-4    -282.1390683660316
4.487179487179487E-4     -485.3156833785772
4.807692307692308E-4     -563.6388535223856
5.128205128205128E-4     -485.70758525497973
5.448717948717948E-4     -281.38743988477967
5.769230769230769E-4     0.8627194599604924
6.08974358974359E-4      281.9296341786219
6.41025641025641E-4      487.3366209759726
6.73076923076923E-4      564.3731854484569
7.051282051282052E-4     488.0894224032184
7.371794871794872E-4     279.54934712244597
7.692307692307692E-4     2.2448211185538374
8.012820512820513E-4     -274.6094361246287
8.333333333333333E-4     -486.57630705916296
8.653846153846154E-4     -563.6662171683954
8.974358974358974E-4     -491.5508484698602
9.294871794871795E-4     -279.6596421045386
9.615384615384616E-4     4.415474892762499
9.935897435897436E-4     277.8737928712171
0.0010256410256410256    489.34888177788184
0.0010576923076923077    561.6489190132154
0.0010897435897435897    489.3329678994407
0.0011217948717948717    274.08655036336756
0.0011538461538461537    19.993472834025166
0.001185897435897436     -309.4496352278858
0.001217948717948718     -419.937621777627
0.00125                  -342.88995398627003
0.001282051282051282     -206.1272206279025
0.001314102564102564     -40.50152144312494
0.001346153846153846     152.07966949423334
0.0013782051282051281    328.30908558536214
0.0014102564102564104    460.37395488629056
0.0014423076923076924    473.63333604647914
0.0014743589743589744    381.528740181619
0.0015064102564102564    178.95696051006763
0.0015384615384615385    -93.41764354436033
0.0015705128205128205    -297.3655316872492
0.0016025641025641025    -385.3538284534891
0.0016346153846153845    -381.7326987412681
0.0016666666666666666    -285.0316968461159
0.0016987179487179488    -119.0655219754077
0.0017307692307692308    105.67220267445491
0.0017628205128205128    312.0086368315342
0.0017948717948717949    423.27790432631036
0.001826923076923077     435.3281870384516
0.001858974358974359     336.56234035678654
0.001891025641025641     149.07873013975387
0.0019230769230769232    -102.16999578949354
0.001955128205128205     -305.2703470899413
0.0019871794871794872    -406.5852498527571
0.0020192307692307693    -413.42336888681666
0.0020512820512820513    -310.54319211231325
0.0020833333333333333    -135.91307629608326
0.0021153846153846153    100.07697730144636
0.0021474358974358974    310.4004774714041
0.0021794871794871794    419.96436810737805
0.0022115384615384614    425.0273181092449
0.0022435897435897434    324.08485884617244
0.0022756410256410254    144.68283515688438
0.0023076923076923075    -103.77067766044921
0.00233974358974359      -308.5220610876372
0.002371794871794872     -409.81909653854143
0.002403846153846154     -416.0727605967461
0.002435897435897436     -316.26310667335736
0.002467948717948718     -139.69534394362051
0.0025                   101.51833767217656
0.002532051282051282     310.94546428155263
0.002564102564102564     415.9087669007779
0.002596153846153846     424.83994166554146
0.002628205128205128     322.51747055790634
0.00266025641025641      141.54181369914016
0.002692307692307692     -101.97987668826234
0.0027243589743589742    -308.0952656863794
0.0027564102564102562    -411.8197216035834
0.0027884615384615383    -418.45688922899944
0.0028205128205128207    -316.6046705762691
0.0028525641025641028    -140.6540794101116
0.0028846153846153848    102.09366478701912
0.002916666666666667     309.03511487073945
0.002948717948717949     416.54133022716553
0.002980769230769231     422.5050009897868
0.003012820512820513     322.6989156436322
0.003044871794871795     141.68320396729183
0.003076923076923077     -102.51033370241899
0.003108974358974359     -309.5124628909414
0.003141025641025641     -411.722487144993
0.003173076923076923     -418.12301192488565
0.003205128205128205     -317.3474530302343
0.003237179487179487     -140.39035583493217
0.003269230769230769     101.71990766600833
0.003301282051282051     310.490806573732
0.003333333333333333     416.2852921378526
0.0033653846153846156    423.63304801254503
0.0033974358974358976    321.7557321340753
0.0034294871794871796    141.014209397672
0.0034615384615384616    -101.82151744313371
0.0034935897435897437    -308.7716485370765
0.0035256410256410257    -412.3276843054979
0.0035576923076923077    -417.47854986744505
0.0035897435897435897    -317.10970876154727
0.0036217948717948718    -140.62521903854787
0.003653846153846154     101.50492879428455
0.003685897435897436     310.961602948232
0.003717948717948718     415.9018180445073
0.00375                  422.9032475742898
0.003782051282051282     322.5089671647643
0.003814102564102564     140.8333225715677
0.0038461538461538464    -101.9378510212284
0.0038782051282051284    -308.75620642621277
0.00391025641025641      -411.855352603518
0.003942307692307692     -418.1160547666225
0.0039743589743589745    -316.82902605864945
0.004006410256410256     -140.41637603972822
0.0040384615384615385    100.96329888493734
0.00407051282051282      311.0811032619882
0.0041025641025641026    416.0120783774954
0.004134615384615385     423.8538673284637
0.004166666666666667     322.021769291008
0.004198717948717949     141.39798355570485
0.004230769230769231     -100.97834407085787
0.004262820512820513     -309.54092163629207
0.004294871794871795     -411.6628879194568
0.004326923076923077     -418.1974962484634
0.004358974358974359     -317.24621104514483
0.004391025641025641     -140.4414043711114
0.004423076923076923     100.6360887680277
0.004455128205128205     311.69512666841683
0.004487179487179487     415.67826552334884
0.004519230769230769     424.28021558699527
0.004551282051282051     322.47741667891785
0.004583333333333333     141.38470264978457
0.004615384615384615     -101.23511029730973
0.004647435897435897     -309.4682774121245
0.00467948717948718      -411.3748375742663
0.0047115384615384615    -418.48926964023076
0.004743589743589744     -317.02285752249986
0.0047756410256410255    -140.74066175594714
0.004807692307692308     101.20175765647689
0.0048397435897435895    311.316678484403
0.004871794871794872     415.39029372881816
0.004903846153846154     423.41228664983726
0.004935897435897436     321.6949580935775
0.004967948717948718     141.4051447861113
0.005                    -101.40606356356938
0.005032051282051282     -309.35719594104626
0.005064102564102564     -411.1201590981394
0.005096153846153846     -417.82944448319756
0.005128205128205128     -316.87990178308996
