% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:20
% Table:              Ave P Plane Acoustic - P plane ac (aveop3(p2))
% Time (s)               Average Pressure Plane Acoustic (Pa)
0                        5.0928778836119886E-14
4.2553191489361704E-5    -2.3132831722357376E-6
8.510638297872341E-5     2.588334893311083E-4
1.276595744680851E-4     -0.010536508050986201
1.7021276595744682E-4    0.19777541534593662
2.1276595744680854E-4    0.7063723501869298
2.553191489361702E-4     -3.940828288278302
2.978723404255319E-4     -10.651385200251422
3.4042553191489364E-4    4.462893320273386
3.8297872340425535E-4    17.55965804551282
4.2553191489361707E-4    -21.274315080007923
4.6808510638297874E-4    83.2675315236035
5.106382978723404E-4     392.36182182097264
5.531914893617022E-4     563.5606421573102
5.957446808510638E-4     507.4838754457835
6.382978723404256E-4     262.43480205465863
6.808510638297873E-4     -53.00697054252438
7.234042553191489E-4     -406.486594963703
7.659574468085107E-4     -455.8633947856246
8.085106382978724E-4     -253.42109568607628
8.510638297872341E-4     -15.64705872098813
8.936170212765958E-4     243.28266975654796
9.361702127659575E-4     472.2385429807386
9.787234042553192E-4     557.0253636675258
0.0010212765957446808    448.3160319922486
0.0010638297872340426    173.81033405238048
0.0011063829787234043    -205.3940664959607
0.0011489361702127661    -415.56918346783306
0.0011914893617021277    -459.1409906285027
0.0012340425531914894    -350.78230900209945
0.0012765957446808512    -116.7849046475361
0.0013191489361702128    201.9533772319871
0.0013617021276595745    445.7584073056137
0.0014042553191489363    497.7085295961237
0.0014468085106382979    397.9450327306571
0.0014893617021276596    142.30884601559296
0.0015319148936170214    -206.1938036720065
0.001574468085106383     -431.60496798250864
0.0016170212765957447    -486.3259403272804
0.0016595744680851065    -374.2484289152747
0.0017021276595744683    -135.16536534557304
0.0017446808510638298    202.1668292518916
0.0017872340425531916    444.81877535451594
0.0018297872340425534    487.13623204013874
0.001872340425531915     386.53397292020384
0.0019148936170212767    138.70090800543812
0.0019574468085106385    -203.26136366215596
0.002                    -435.72946674178445
0.0020425531914893616    -489.67546040627394
0.0020851063829787236    -374.5929664734347
0.002127659574468085     -136.93735921318597
0.002170212765957447     203.41424025321288
0.0022127659574468087    440.0773940914948
0.0022553191489361702    491.4834978998593
0.0022978723404255322    387.00579637375773
0.002340425531914894     135.47040728257267
0.0023829787234042553    -200.6217738672271
0.0024255319148936173    -439.33158840210587
0.002468085106382979     -491.8262422911185
0.0025106382978723404    -378.7011162940454
0.0025531914893617024    -135.68363690102288
0.002595744680851064     205.8210572428829
0.0026382978723404255    438.9955427541257
0.0026808510638297875    492.65987123392955
0.002723404255319149     386.4014022561972
0.0027659574468085106    136.34860892162357
0.0028085106382978726    -201.89654225645077
0.002851063829787234     -439.6063576780548
0.0028936170212765957    -489.395596305736
0.0029361702127659577    -379.98576345075725
0.0029787234042553193    -135.5461886769941
0.003021276595744681     205.27702503854871
0.003063829787234043     440.2353858187278
0.0031063829787234044    491.95608213387794
0.003148936170212766     384.32501932023933
0.003191489361702128     138.48960307148926
0.0032340425531914895    -202.62570281925593
0.003276595744680851     -438.80924833488154
0.003319148936170213     -488.6967249441395
0.0033617021276595746    -379.7978389616036
0.0034042553191489366    -133.82207891123187
0.003446808510638298     203.807968149072
0.0034893617021276597    439.02167999210667
0.0035319148936170217    492.2199356059468
0.0035744680851063832    384.587635068687
0.003617021276595745     138.4720852421593
0.0036595744680851068    -202.08727863275521
0.0037021276595744683    -438.80206564587286
0.00374468085106383      -488.24417666720575
0.003787234042553192     -378.3707584579615
0.0038297872340425534    -135.57866587625335
0.003872340425531915     203.61792759293687
0.003914893617021277     440.2252725189311
0.0039574468085106385    491.7780552561294
0.004                    385.1101828581276
0.004042553191489362     137.01713187256385
0.004085106382978723     -201.686422187742
0.004127659574468086     -438.87957770774966
0.004170212765957447     -490.2807537552981
0.004212765957446809     -379.1100254072554
0.00425531914893617      -135.0875017814357
0.004297872340425532     204.0851213496891
0.004340425531914894     439.86809516608247
0.004382978723404256     491.67747505143967
0.004425531914893617     385.13058144699437
0.004468085106382979     138.0982900704048
0.0045106382978723405    -202.66655220986854
0.004553191489361702     -439.12328758679683
0.0045957446808510645    -489.00876967694796
0.004638297872340426     -379.85133774078975
0.004680851063829788     -134.66985882827518
0.004723404255319149     204.3739824764201
0.004765957446808511     439.0878422578531
0.004808510638297872     493.02491804925154
0.004851063829787235     385.0879570981002
0.004893617021276596     137.6076048929507
0.004936170212765958     -201.8393467976648
0.004978723404255319     -439.48044078116266
0.005021276595744681     -488.2861023187621
0.0050638297872340424    -378.9303912952155
0.005106382978723405     -135.44608850011087
0.005148936170212766     204.29112687115585
0.005191489361702128     437.61954703801285
0.0052340425531914895    490.84876094447213
0.005276595744680851     385.04209129648444
0.005319148936170213     137.74523366010973
0.005361702127659575     -200.94305708423525
0.005404255319148937     -439.8006068050523
0.005446808510638298     -488.36357298941107
0.00548936170212766      -379.403798988408
0.005531914893617021     -134.27452634639064
0.005574468085106384     204.78317192272533
0.005617021276595745     439.5563662623291
0.005659574468085107     492.53405390313657
0.005702127659574468     385.1124232607947
0.00574468085106383      138.21476171076063
0.0057872340425531915    -202.08521131226613
0.005829787234042554     -438.9603317124015
0.0058723404255319155    -488.1135521095215
0.005914893617021277     -379.0468387788853
0.005957446808510639     -135.01135144784354
0.006                    204.30234171214184
0.006042553191489362     439.03595389308845
0.006085106382978724     492.81132400013354
0.006127659574468086     384.3510986765634
0.006170212765957447     138.27337009656395
0.006212765957446809     -202.01493256254284
0.00625531914893617      -439.40809883661484
0.006297872340425532     -488.6608621716723
0.006340425531914894     -379.4010255159716
0.006382978723404256     -135.1205086878945
