% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 23:55
% Table:              Av vel Plane Acoustic - V plane ac (aveop3(actd.a_inst/(2*pi*f0)))
% Time (s)               Average Velocity Plane Acoustic (m/s^2)
0                        8.915317467684934E-17
2.4390243902439026E-5    -8.394621768706045E-9
4.878048780487805E-5     9.69127505184265E-8
7.317073170731708E-5     -3.977383884767143E-6
9.75609756097561E-5      0.0031646274974484667
1.2195121951219512E-4    -0.06639202964048702
1.4634146341463417E-4    -0.9758661412179461
1.707317073170732E-4     -0.6124224244675375
1.951219512195122E-4     39.374938834389674
2.1951219512195122E-4    271.32359223064117
2.4390243902439024E-4    925.3493601487818
2.682926829268293E-4     1563.3268532433008
2.9268292682926834E-4    -54.17139113771001
3.1707317073170733E-4    -3087.5970569281862
3.414634146341464E-4     1877.5163004307817
3.6585365853658537E-4    1566.3035654899772
3.902439024390244E-4     -1126.0440498665787
4.1463414634146346E-4    -984.1678652370749
4.3902439024390245E-4    6623.817170896606
4.634146341463415E-4     -29076.91175294051
4.878048780487805E-4     -27617.592316899896
5.121951219512195E-4     -11927.009975384397
5.365853658536586E-4     15725.717744604211
5.609756097560976E-4     32139.41483773221
5.853658536585367E-4     35248.54768955476
6.097560975609756E-4     25501.068178748304
6.341463414634147E-4     10903.881628301495
6.585365853658537E-4     -16107.981230912492
6.829268292682927E-4     -28638.38523924076
7.073170731707318E-4     -35636.634409081234
7.317073170731707E-4     -32401.10911466894
7.560975609756098E-4     16913.782772010876
7.804878048780488E-4     29324.564516994073
8.048780487804879E-4     27665.427343354426
8.292682926829269E-4     19299.716149932414
8.536585365853659E-4     2868.302558865851
8.780487804878049E-4     -11331.890806001918
9.024390243902439E-4     -16902.985441661855
9.26829268292683E-4      -20735.38745163586
9.51219512195122E-4      -15070.786423309135
9.75609756097561E-4      -5343.624156283553
0.001                    6215.4876377174205
0.001024390243902439     19514.189180692458
0.0010487804878048781    22276.969118513258
0.0010731707317073172    15115.169363851948
0.0010975609756097562    1579.3690695110784
0.0011219512195121953    -9453.055161280896
0.0011463414634146343    -17880.193349760582
0.0011707317073170733    -21852.653528709918
0.0011951219512195122    -16461.71926954052
0.0012195121951219512    -508.4484832653207
0.0012439024390243903    11685.165456828
0.0012682926829268293    18329.167902083213
0.0012926829268292684    18807.742497285577
0.0013170731707317074    14974.478274670864
0.0013414634146341464    1924.6197945582564
0.0013658536585365855    -10010.440898029596
0.0013902439024390245    -19854.333392088098
0.0014146341463414636    -21917.388477217697
0.0014390243902439024    -15213.778464532446
0.0014634146341463415    145.6547415096565
0.0014878048780487805    11492.909538701977
0.0015121951219512196    18368.66135878146
0.0015365853658536586    19399.922981765372
0.0015609756097560976    16743.02658777803
0.0015853658536585367    338.59442847152366
0.0016097560975609757    -11168.779437966577
0.0016341463414634148    -19530.9662022754
0.0016585365853658538    -19343.007621331453
0.0016829268292682929    -15664.381298449203
0.0017073170731707317    -408.7298028670269
0.0017317073170731708    11078.85469053777
0.0017560975609756098    19333.229610821672
0.0017804878048780488    20696.855771035363
0.0018048780487804879    14562.38119868711
0.001829268292682927     559.7741885822186
0.001853658536585366     -12040.7486533259
0.001878048780487805     -18160.56757631505
0.001902439024390244     -20079.322902971675
0.0019268292682926831    -15714.821307062375
0.001951219512195122     -1239.1837782490668
0.001975609756097561     12736.729881137278
0.002                    19508.48721903309
0.002024390243902439     19787.27231792031
0.002048780487804878     14700.884839763767
0.002073170731707317     638.8083145146109
0.0020975609756097562    -10720.293343292784
0.0021219512195121953    -19270.84125198575
0.0021463414634146343    -20577.85639513491
0.0021707317073170734    -15935.36691845437
0.0021951219512195124    496.86752342740715
0.0022195121951219515    11513.658480738774
0.0022439024390243905    19145.586498069784
0.0022682926829268295    19449.77642560073
0.0022926829268292686    15666.9726297066
0.0023170731707317076    740.9116199902234
0.0023414634146341467    -10911.563511638107
0.0023658536585365853    -19962.769326910988
0.0023902439024390243    -19606.74200658005
0.0024146341463414634    -16040.314235189408
0.0024390243902439024    173.6783642676045
0.0024634146341463415    11427.176829940005
0.0024878048780487805    19268.313692162377
0.0025121951219512196    19885.14533313541
0.0025365853658536586    15256.431948568897
0.0025609756097560977    522.6952440268883
0.0025853658536585367    -11611.661047866592
0.0026097560975609758    -18614.752407244974
0.002634146341463415     -20749.71062104723
0.002658536585365854     -15147.636313889536
0.002682926829268293     -1103.8511381909534
0.002707317073170732     12342.009441339684
0.002731707317073171     18881.201494140576
0.00275609756097561      20121.488087147154
0.002780487804878049     14812.723748281438
0.002804878048780488     647.549671164915
0.002829268292682927     -10898.531211195243
0.0028536585365853662    -18955.74199068433
0.002878048780487805     -20348.22163976259
0.002902439024390244     -16138.494591356817
0.002926829268292683     285.269015806955
0.002951219512195122     11006.991941572953
0.002975609756097561     19809.623390830406
0.003                    19342.931792095926
0.003024390243902439     15466.081585408312
0.003048780487804878     795.3839078988915
0.003073170731707317     -10766.312721288641
0.0030975609756097562    -19200.033258711504
0.0031219512195121953    -20619.52707685987
0.0031463414634146343    -15510.063729439566
0.0031707317073170734    -483.55443313949246
0.0031951219512195124    11946.676471759116
0.0032195121951219515    18641.52984521582
0.0032439024390243905    20148.215441542186
0.0032682926829268296    15007.514068404675
0.0032926829268292686    999.4768382126473
0.0033170731707317077    -11437.608770480554
0.0033414634146341467    -19268.44489372425
