% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 14 2017, 13:39
% Table:              Pressure Mic 2 - 
% Time (s)               Pressure (Pa), Point: 14
0                        7.825666666909909E-17
2.173913043478261E-5     6.192687698385451E-10
4.347826086956522E-5     1.618077154975078E-7
6.521739130434783E-5     4.91469486898911E-6
8.695652173913044E-5     -2.765520211841242E-4
1.0869565217391305E-4    -0.0025651963360249722
1.3043478260869567E-4    -0.005904040592379117
1.5217391304347827E-4    7.180275320170256E-4
1.7391304347826088E-4    -0.04442575033643995
1.956521739130435E-4     -0.4294977976554294
2.173913043478261E-4     -0.7004953699976556
2.391304347826087E-4     0.6685876039039703
2.6086956521739134E-4    -0.3854319244957307
2.8260869565217394E-4    0.5413134176432266
3.0434782608695655E-4    -1.3975762038063724
3.2608695652173916E-4    7.447260140176528
3.4782608695652176E-4    23.962737964096856
3.6956521739130437E-4    31.33877796190688
3.91304347826087E-4      27.07539923779086
4.130434782608696E-4     12.37969263855914
4.347826086956522E-4     -7.291276290395844
4.565217391304348E-4     -23.76344691336313
4.782608695652174E-4     -31.76445347355242
5.0E-4                   -27.102059195505703
5.217391304347827E-4     -12.075794696113142
5.434782608695652E-4     6.846296168369987
5.652173913043479E-4     23.965886597294592
5.869565217391304E-4     31.44890231830207
6.086956521739131E-4     27.14266560527978
6.304347826086957E-4     12.76535311614797
6.521739130434783E-4     -6.8913930775856445
6.739130434782609E-4     -24.30989664290296
6.956521739130435E-4     -31.729227044323817
7.173913043478262E-4     -26.75260088338777
7.391304347826087E-4     -12.750513737294503
7.608695652173914E-4     7.278866975172012
7.82608695652174E-4      23.78995399249239
8.043478260869566E-4     31.76903613600129
8.260869565217392E-4     26.613984694272265
8.478260869565218E-4     13.512527912457827
8.695652173913044E-4     -8.382881998872396
8.91304347826087E-4      -22.574412627990725
9.130434782608696E-4     -18.857791243227563
9.347826086956523E-4     -7.942696938592266
9.565217391304348E-4     2.4625283275847534
9.782608695652175E-4     9.110397377167732
0.001                    11.425044548784955
0.0010217391304347826    7.836293171797945
0.0010434782608695653    2.754193445286122
0.001065217391304348     -1.6899777882620763
0.0010869565217391304    -3.1227864161121155
0.0011086956521739132    -1.385661731622221
0.0011304347826086958    2.7117138877327904
0.0011521739130434783    8.272851086928654
0.0011739130434782609    13.573307105224275
0.0011956521739130436    15.324678322658366
0.0012173913043478262    13.115886192107968
0.0012391304347826087    5.859375628276906
0.0012608695652173913    -2.1207128740922943
0.001282608695652174     -8.35813076938268
0.0013043478260869566    -11.402504248382444
0.0013260869565217392    -10.325362297040451
0.0013478260869565217    -6.2205953713999955
0.0013695652173913045    0.1914114087359988
0.001391304347826087     6.450594569525607
0.0014130434782608696    9.247730987460615
0.0014347826086956524    7.97409556342941
0.001456521739130435     2.2986815865096286
0.0014782608695652175    -3.9399523923127906
0.0015                   -9.358828483215898
0.0015217391304347828    -11.198444292948713
0.0015434782608695654    -9.720222296003449
0.001565217391304348     -4.804902850826569
0.0015869565217391305    2.4447169314865094
0.0016086956521739132    8.702727770978083
0.0016304347826086958    11.70938626058386
0.0016521739130434783    10.207720171611104
0.0016739130434782609    4.404922266558751
0.0016956521739130437    -2.218049193768483
0.0017173913043478262    -7.675475004909054
0.0017391304347826088    -10.286871650365182
0.0017608695652173915    -9.124426546802702
0.001782608695652174     -4.413391950817881
0.0018043478260869566    2.5348406833439077
0.0018260869565217392    8.76008207201521
0.001847826086956522     11.421410110396176
0.0018695652173913045    9.626761888127403
0.001891304347826087     3.9514679345476846
0.0019130434782608696    -2.7762231656927208
0.0019347826086956524    -8.37130197281911
0.001956521739130435     -11.08962508541186
0.0019782608695652175    -9.828185227263367
0.002                    -4.852336970585839
0.0020217391304347826    2.3285427357604744
0.002043478260869565     8.583593718041035
0.002065217391304348     11.326126760734034
0.0020869565217391307    9.428515828681448
0.0021086956521739132    4.11261943224089
0.002130434782608696     -2.640713886172535
0.0021521739130434783    -8.182410961432215
0.002173913043478261     -11.073483936336022
0.0021956521739130434    -9.791894381710563
0.0022173913043478264    -4.630499637671473
0.002239130434782609     2.5822342203284894
0.0022608695652173915    8.793837370734796
0.002282608695652174     11.417122438550683
0.0023043478260869566    9.486941215322412
0.002326086956521739     4.24760051193598
0.0023478260869565218    -2.457130408378433
0.0023695652173913043    -8.218107202939189
0.0023913043478260873    -11.049731366106379
0.00241304347826087      -10.02704295703128
0.0024347826086956524    -4.564261329889497
0.002456521739130435     2.4568842002458267
0.0024782608695652175    8.719094878746796
0.0025                   11.223910598891152
0.0025217391304347826    9.480896232925154
0.0025434782608695656    4.342430493727613
0.002565217391304348     -2.4193525355779344
0.0025869565217391307    -8.293568108760885
0.0026086956521739132    -11.211235655312692
0.002630434782608696     -10.05380414518718
0.0026521739130434784    -4.546108223405482
0.002673913043478261     2.5088668492939616
0.0026956521739130435    8.706010327264506
0.0027173913043478264    11.273483902907747
0.002739130434782609     9.597673449159018
0.0027608695652173916    4.430675121801587
0.002782608695652174     -2.398744334241518
0.0028043478260869567    -8.361452063740986
0.002826086956521739     -11.346469523886382
0.0028478260869565218    -10.065288451031885
0.0028695652173913047    -4.580146659468527
0.0028913043478260873    2.6136993443682472
0.00291304347826087      8.73215134668964
0.0029347826086956524    11.29879780550759
0.002956521739130435     9.676829781339636
0.0029782608695652175    4.4922170208054695
0.003                    -2.4063303268668146
0.0030217391304347826    -8.478224198432967
0.0030434782608695656    -11.452959949781457
0.003065217391304348     -10.031432785862032
0.0030869565217391307    -4.560295594653637
0.0031086956521739133    2.6489854592555067
0.003130434782608696     8.65380094853343
0.0031521739130434784    11.282137959660695
0.003173913043478261     9.76409736528399
0.003195652173913044     4.528433965341868
0.0032173913043478265    -2.311458912898094
0.003239130434782609     -8.559555645975232
0.0032608695652173916    -11.488451444999999
