% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Aug 11 2017, 18:31
% Table:              Av vel Plane Acoustic - V plane ac (aveop3(actd.a_inst/(2*pi*f0)))
% Time (s)               Average Velocity Plane Acoustic (m/s^2)
0                        4.380513094191411E-22
1.8115942028985507E-5    1.082323042841608E-14
3.6231884057971014E-5    -1.3906211044333182E-11
5.434782608695652E-5     -2.2779650907422023E-9
7.246376811594203E-5     1.2877733847454E-7
9.057971014492754E-5     2.801824674470037E-6
1.0869565217391303E-4    -3.0022873879801944E-4
1.2681159420289856E-4    0.001213137451013515
1.4492753623188405E-4    0.0773118392751674
1.6304347826086955E-4    0.4339724435410378
1.8115942028985507E-4    -1.6050872354504495
1.9927536231884057E-4    -30.05858164991519
2.1739130434782607E-4    -178.9019096931991
2.355072463768116E-4     -668.1758876763247
2.536231884057971E-4     -1758.131423264733
2.717391304347826E-4     -3042.459602849099
2.898550724637681E-4     -2303.3189126182842
3.079710144927536E-4     1860.993708752618
3.260869565217391E-4     1782.6820437378071
3.4420289855072465E-4    -3698.4805006685983
3.6231884057971015E-4    2169.017148239374
3.8043478260869565E-4    -2872.2451462824506
3.9855072463768114E-4    2709.291366955722
4.1666666666666664E-4    -4380.171541558294
4.3478260869565214E-4    9268.936823227055
4.528985507246377E-4     -12632.813160889813
4.710144927536232E-4     -34618.19729122558
4.891304347826087E-4     -28174.25238121394
5.072463768115942E-4     -7306.519562955341
5.253623188405797E-4     10856.731858387093
5.434782608695652E-4     27659.986492025626
5.615942028985507E-4     38282.04786316419
5.797101449275362E-4     40286.747523059814
5.978260869565217E-4     27831.02980560069
6.159420289855072E-4     5305.25093926157
6.340579710144927E-4     -10029.441876726483
6.521739130434782E-4     -31427.372190726746
6.702898550724637E-4     -37495.372575618436
6.884057971014493E-4     -40783.59946717705
7.065217391304348E-4     -20840.98821236194
7.246376811594203E-4     -15376.702376116977
7.427536231884058E-4     18268.40271321483
7.608695652173913E-4     57265.18561843738
7.789855072463768E-4     57325.203160458506
7.971014492753623E-4     34610.263794312756
8.152173913043478E-4     9604.641070857106
8.333333333333333E-4     -17119.467030769607
8.514492753623188E-4     -39666.19706722194
8.695652173913043E-4     -51622.167162556456
8.876811594202899E-4     -46783.73032018094
9.057971014492754E-4     -27426.95010933147
9.239130434782609E-4     -2671.5640728105936
9.420289855072464E-4     21973.156917176722
9.601449275362319E-4     43658.50004386207
9.782608695652175E-4     47397.02386292826
9.963768115942029E-4     43751.25177577551
0.0010144927536231885    28633.19700149224
0.0010326086956521738    4879.887745019776
0.0010507246376811595    -19003.42785478583
0.0010688405797101448    -44454.45855986221
0.0010869565217391304    -55117.66040576222
0.0011050724637681158    -47075.02428550467
0.0011231884057971014    -26693.191428169954
0.0011413043478260868    -4259.648258216862
0.0011594202898550724    22274.489605414226
0.001177536231884058     42816.6149746199
0.0011956521739130434    52603.31967939403
0.001213768115942029     46747.35707672107
0.0012318840579710144    29344.639003418637
0.00125                  3669.8175459668864
0.0012681159420289854    -21158.417682675186
0.001286231884057971     -45590.26042890632
0.0013043478260869564    -54672.724924050104
0.001322463768115942     -46383.282849807685
0.0013405797101449274    -27459.365963255692
0.001358695652173913     -3994.68380307829
0.0013768115942028986    22626.961789737656
0.001394927536231884     42702.65683688016
0.0014130434782608696    52939.26660548717
0.001431159420289855     47190.05373596432
0.0014492753623188406    29407.223055660106
0.001467391304347826     4308.597805865852
0.0014855072463768116    -21643.08953205016
0.001503623188405797     -46274.301810406236
0.0015217391304347826    -52821.61942285873
0.001539855072463768     -48098.101113776145
0.0015579710144927536    -26508.313087976898
0.0015760869565217392    -5175.580842922533
0.0015942028985507246    22498.346800546857
0.0016123188405797102    43344.55017058736
0.0016304347826086956    53345.33535541728
0.0016485507246376812    47971.497557739414
0.0016666666666666666    29368.35392813887
0.0016847826086956522    3620.2569029082265
0.0017028985507246376    -21566.853140779476
0.0017210144927536232    -46148.36518161729
0.0017391304347826085    -52694.135810517306
